x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0.2919259316794387,1.1092102428223225,0.6978096023944367,0.4719851606047442,1.724988604760311,0.9674172457420884,1.3933567707542345,0.6950272017107155,0.8389558109902455,1.7300115021863451,0.0548303177563773,0.5364496181022029
0.462205167615852,1.365482272861736,0.8273736185615185,0.6472382794196697,2.0527086210454617,0.8361770643638399,1.3279150532874764,0.6791447313230973,1.0299021921367906,1.7516294902724243,0.0548303177563773,0.5364496181022029
0.5984081912230902,1.597415894096636,0.9467666809045088,0.8509584798355516,2.369196259415045,0.6779552045608093,1.2600887627650943,0.6514593622454322,1.2499730065310974,1.7852921952811949,0.0548303177563773,0.5364496181022029
0.6968570602723161,1.8027198283774928,1.0529075126126552,1.0795980697481058,2.67313376387498,0.4894851962932315,1.1888667602647054,0.6135838846120041,1.4826922366269566,1.850140453586731,0.0548303177563773,0.5364496181022029
0.7556933051735144,1.979298246184371,1.1437270617640762,1.3241665612968054,2.964515024452594,0.2691318798721147,1.112906836129801,0.5703032315937349,1.709861449404058,1.96256513438392,0.0548303177563773,0.5364496181022029
0.77599997725127,2.1257468816168545,1.2186749814514874,1.571462250522906,3.2428128523113884,0.0183439168009791,1.031537003015892,0.5284245209941808,1.915760161452677,2.130702929119899,0.0548303177563773,0.5364496181022029
0.7624847797234482,2.24268654814881,1.279033430400765,1.80820366478308,3.506785747376535,-0.2580550234058151,0.9452047072807068,0.4941784818491,2.091292404424263,2.3521479612353726,0.0548303177563773,0.5364496181022029
0.7222793064552664,2.3332304945922564,1.3274277070991285,2.025481260946368,3.755600358687605,-0.5536675878908048,0.855109575818243,0.4709892357687259,2.2351752670938265,2.6171620405936373,0.0548303177563773,0.5364496181022029
0.6626791587767026,2.4019335121154404,1.36680265688245,2.219961577192872,3.9895566032191496,-0.8627417864415466,0.7625461285387278,0.4593052065019252,2.351390190611619,2.9142687921729022,0.0548303177563773,0.5364496181022029
0.5896565350447711,2.453409588533296,1.3996748244171662,2.392208650402821,4.209862625331224,-1.181127228146324,0.6685345810081449,0.4578127780415965,2.4457298580501674,3.2338185424300425,0.0548303177563773,0.5364496181022029
