x1,x2,x3,trajectory
10.93650235970082,3.840350289207906,83.0,1.0
8.754224760515298,3.0842251299943424,53.0,1.0
3.50783133104971,10.12021293206726,70.0,1.0
8.073282063554643,2.848903310814482,45.0,1.0
2.786970630144602,8.073282063554643,44.0,1.0
7.5222412571747554,2.658782045965873,39.0,1.0
1.981908012867765,5.802489280700684,22.0,1.0
3.7483558354159046,10.804737271029724,80.0,1.0
1.3544973544973546,4.060546875,10.0,1.0
0.5,1.5,0.0,1.0
1.7972302207596322,5.285911560058594,18.0,1.0
2.3073727670048703,6.717596836388111,30.0,1.0
10.260771445012638,3.605966685671012,73.0,1.0
6.92752173752524,2.453980029815541,33.0,1.0
3.9743516177576548,11.448408287959001,90.0,1.0
0.8888888888888888,2.8125,4.0,1.0
3.654046241479959,10.536265130680652,76.0,1.0
10.536265130680652,3.7015013874732055,77.0,1.0
1.4776334776334776,4.39892578125,12.0,1.0
6.717596836388111,2.3818041465856723,31.0,1.0
3.2687404272414113,13.000129121574098,84.0,2.0
2.624895230260104,10.473081143896426,54.0,2.0
11.887929045025368,3.0276894831855103,71.0,2.0
2.4244624275103894,9.688387070160925,46.0,2.0
9.482056157288248,2.4244624275103894,45.0,2.0
2.2624937604777307,9.05527359141712,40.0,2.0
6.8102568276003375,1.7588559686941911,23.0,2.0
12.692312153395186,3.2298155501578973,81.0,2.0
4.750611476888483,1.2534271605906016,11.0,2.0
1.0,0.5,1.0,2.0
6.201232370027617,1.608339055109767,19.0,2.0
7.887649541919956,2.0264428436879123,31.0,2.0
3.0691804666275195,12.216043875856416,74.0,2.0
2.087966614642332,8.37431690479509,34.0,2.0
13.448644612346351,3.420010478400243,91.0,2.0
3.2386363636363633,0.8954385964912281,5.0,2.0
12.376837704266427,3.150522566847995,77.0,2.0
3.150522566847995,12.535567959159845,78.0,2.0
5.152539801587063,1.351088730919497,13.0,2.0
2.0264428436879123,8.134636045298063,32.0,2.0
6.709838698594524,6.406606186621356,85.0,3.0
5.4049347095912115,5.176818063447036,55.0,3.0
5.864938318035128,6.220866788625188,72.0,3.0
4.999616348022619,4.795772236819494,47.0,3.0
4.695664648031555,4.999616348022619,46.0,3.0
4.672517293884431,4.488727856403334,41.0,3.0
3.4040259544026346,3.6589027718461398,24.0,3.0
6.256637171001422,6.6308510681389565,82.0,3.0
2.418451699084815,2.6504560758545055,12.0,3.0
0.8,1.2,2.0,3.0
3.1113358691245,3.357400306299752,20.0,3.0
3.9236370701330108,4.196680198926196,32.0,3.0
6.304999810645702,6.024679007263895,75.0,3.0
4.3205881314781385,4.158957602606602,35.0,3.0
6.625190790026854,7.016893904330383,92.0,3.0
1.706188340807175,1.9458578637510513,6.0,3.0
6.102979372493474,6.469979896068552,78.0,3.0
6.469979896068552,6.18028645471086,79.0,3.0
2.609710509800871,2.84432204835759,14.0,3.0
4.196680198926196,4.043022561407977,33.0,3.0
