x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,trajectory,computed_value
1.2099341475823628,0.2861370211978591,0.8711076739974621,0.3865909265816124,1.972528416551323,0.6856346174335854,0.7692028260973824,1.016482781161292,0.9355927523436912,0.7650427255852286,0.9203851051651942,0.3530810130295265,0.6439795245418326,-0.3910131176700525,2,0.8393499178674529
1.2647207929103654,0.1287213349506814,0.984640214625173,0.4619195223746997,2.070811965409283,0.0547668753708278,0.7692028260973824,1.016482781161292,0.9535234254525518,0.8330731244354403,0.8775750642319342,0.3013188960440947,0.5531628777705291,-0.4794392627208545,2,0.8395731953345363
1.2790251220119824,-0.0260323226273825,1.1188538877881902,0.4780407186283079,1.995507783728169,-0.5814461935957096,0.7692028260973824,1.016482781161292,0.9577358927438816,0.8996005101398309,0.9111576673300008,0.2876490218131815,0.4367137760091338,-0.4120578906728417,2,0.8397442014133283
1.2478461674547534,-0.1896860700509619,1.2470700283101046,0.378004371218692,1.73909915212304,-1.1570437135261809,0.7692028260973824,1.016482781161292,0.9483032671478848,0.9480566616950632,0.9858704793297194,0.3173655833839696,0.3181015030074715,-0.1675093967101232,2,0.839816538892545
1.166705326529331,-0.3731285601234983,1.3250319916559248,0.1332707286236753,1.3363262499746684,-1.5829994536923029,0.7692028260973824,1.016482781161292,0.9194601803468142,0.9699516472873924,0.972637593672095,0.393183133865892,0.2432977639117833,0.2323275949510873,2,0.8396962196349136
1.037080239465351,-0.5756868652024403,1.3143551268023823,-0.2312444220907266,0.8686972164279226,-1.7839102670644922,0.7692028260973824,1.016482781161292,0.8609225114183928,0.967298754787448,0.7634882192039001,0.5087361097200072,0.2536397425220514,0.6458217549268973,2,0.8396957638632375
0.8697032809507448,-0.780800750844554,1.2069320417249585,-0.6487671675258244,0.4266894012926047,-1.756824937379251,0.7692028260973824,1.016482781161292,0.7641375710616829,0.9345285512815806,0.4138593026269336,0.645053309806214,0.3558881661976837,0.9103408579368216,2,0.8398077838668274
0.6751649333488497,-0.9718182602911618,1.0174439976303156,-1.060882885535516,0.05517858122953,-1.5669758332374166,0.7692028260973824,1.016482781161292,0.6250260728394927,0.8507675153219004,0.0551505853430547,0.7806038741069897,0.5255422293907501,0.99847804829967,2,0.8398240111904762
0.4553589926521467,-1.13978857712761,0.7573565009236685,-1.4358655502267637,-0.242209265922809,-1.281021539495773,0.7692028260973824,1.016482781161292,0.439784754589741,0.6870029368970929,-0.2398479884729326,0.8981032065583784,0.7266546392164361,0.9708104564875102,2,0.8397034896091317
0.2051228342393851,-1.2765921418185109,0.427049536420605,-1.748194145532701,-0.4723842531779137,-0.9434443861249646,0.7692028260973824,1.016482781161292,0.2036874205800845,0.4141871215030249,-0.4550107206371269,0.9790359721161588,0.910191753632738,0.8904859595216998,2,0.8395441182267853
-0.0838034569132267,-1.3671350691097766,0.021004318083673,-1.9578002243001296,-0.6386307592056728,-0.5888961917774507,0.7692028260973824,1.016482781161292,-0.0837053991354944,0.0210027736654086,-0.5960966196559175,0.996490544940376,0.9997794174208426,0.8029127100966758,2,0.8395049153349914
-0.4129955541437823,-1.3838884540151772,-0.4540917156999164,-2.000166102540597,-0.7383468420385604,-0.2645174530527577,0.7692028260973824,1.016482781161292,-0.4013548205287407,-0.4386462562548834,-0.6730661856160298,0.915922653960662,0.8986598143199546,0.7395822535595943,2,0.839627121630925
-0.7566839195330809,-1.2983527735530616,-0.9453234248991118,-1.822820977315486,-0.7741512313003923,-0.0406391519468811,0.7692028260973824,1.016482781161292,-0.686514047157934,-0.8106863352255842,-0.6991094451667412,0.7271165402154142,0.5854807134983284,0.715014673750582,2,0.8396329804184656
-1.068492414781728,-1.1130203573828574,-1.3701795226794464,-1.457964588327447,-0.7714987259610313,0.036652898034193,0.7692028260973824,1.016482781161292,-0.876475679502002,-0.9799438513563196,-0.6972104077606005,0.4814461374250539,0.1992738020637525,0.7168665477690371,2,0.8395366609817964
-1.319493428266666,-0.8547346869982574,-1.681870765796314,-0.9855578270229988,-0.7667832081747927,-0.0183164384313429,0.7692028260973824,1.016482781161292,-0.968589257161556,-0.9938375741705316,-0.6938222717234378,0.2486661434759976,-0.1108461824639589,0.7201462735170737,2,0.8396659698389697
-1.4983773383141723,-0.5468433617597266,-1.8665100104963004,-0.4636240543713096,-0.7882646727093555,-0.160550352810296,0.7692028260973824,1.016482781161292,-0.9973788908902204,-0.956594402375338,-0.7091308014812449,0.0723557047273676,-0.2914226301167596,0.7050769506873469,2,0.8397272998447098
-1.5966243809169054,-0.2036360518060519,-1.9168439070769048,0.0748932680121985,-0.8528631667057862,-0.3334431942337187,0.7692028260973824,1.016482781161292,-0.9996664743516774,-0.9407206481212314,-0.7531669649357338,-0.0258251826186584,-0.3391823435828736,0.6578294026033613,2,0.8396637915342795
-1.6019837945332922,0.1641878174303579,-1.8229264811692545,0.6025260345947343,-0.9643843786240645,-0.4679562470115296,0.7692028260973824,1.016482781161292,-0.9995137103460828,-0.968383215236002,-0.821698215457015,-0.0311824121935202,-0.2494673294224779,0.5699228392640154,2,0.8398438026276432
-1.5007445492812703,0.5380337188963308,-1.579998611345327,1.073754620449592,-1.1046208890365334,-0.4834166532260696,0.7692028260973824,1.016482781161292,-0.9975473774493776,-0.9999576592783193,-0.8932938551596016,0.0699944979542627,-0.0092021546729408,0.4494731230386271,2,0.8398624432566352
-1.2947721131043333,0.87979990904275,-1.2166261187855576,1.414827751861601,-1.2252022559560412,-0.3188249814198164,0.7692028260973824,1.016482781161292,-0.9621465707878456,-0.9379345936769008,-0.9408743737723344,0.2725325234191124,0.3468121941110878,0.338755683020252,2,0.8394391146148839
-1.0179531464078335,1.144030957714328,-0.8069594756038043,1.5670589182913863,-1.2704871543072902,0.0136827130557515,0.7692028260973824,1.016482781161292,-0.851034984220685,-0.7221873928554698,-0.9552450767504564,0.5251089940502813,0.691697455250935,0.2958155562914406,2,0.8395470797089807
-0.7161046768390444,1.3097205970164432,-0.4234584971721482,1.5414474110335727,-1.216894281994023,0.4418386059358947,0.7692028260973824,1.016482781161292,-0.6564511505138698,-0.4109159236318694,-0.9380275622223494,0.7543685352591375,0.9116732439343428,0.3465606620942377,2,0.8398791094156952
-0.4166627067679803,1.3836777735292527,-0.096781022438145,1.393415982398235,-1.0693679943763277,0.8986813462027118,0.7692028260973824,1.016482781161292,-0.4047109424560534,-0.0966300088688191,-0.8768968878914958,0.9144446692153292,0.9953203712302948,0.4806785287551436,2,0.8398478255206138
-0.127678101811798,1.380320939906965,0.1715431361840925,1.1741453278127505,-0.8358221297589237,1.3423242740159835,0.7692028260973824,1.016482781161292,-0.127331489481527,0.1707030385453703,-0.7418480562916273,0.9918602178666184,0.9853225221374866,0.6705680139824256,2,0.8397668454476327
0.1515740583502138,1.3099950661306343,0.3882061417272632,0.9183438281648416,-0.5159250621469816,1.7389077704569282,0.7692028260973824,1.016482781161292,0.1509943300741962,0.3785286485352329,-0.4933397130346129,0.988534628774048,0.9255895754804556,0.8698367246460256,2,0.8397450844043952
0.4232334939837944,1.1773468733684818,0.5587269434684324,0.6523232697075239,-0.1017661637367234,2.0407369756203853,0.7692028260973824,1.016482781161292,0.4107107838453741,0.5301071641197592,-0.1015906003009469,0.9117656782491422,0.84793065432788,0.9948262913345692,2,0.8395895628388858
0.6823820187578269,0.9874336605679184,0.6841473300680566,0.4097034381628856,0.4054733755175471,2.1674506411532275,0.7692028260973824,1.016482781161292,0.6306434311793803,0.6320124577690398,0.3944537967807443,0.7760727174113894,0.7749582267611188,0.9189157753598832,2,0.8396360434481416
0.9069959163605996,0.7634782705962443,0.7653290412201831,0.2408826224555645,0.9503639781091108,2.0382702491934075,0.7692028260973824,1.016482781161292,0.7876564364554298,0.6927743256003869,0.8136271708150352,0.61611471181131,0.7211544451703318,0.5813869855023601,2,0.839825697111237
1.075673796999529,0.5431916593223558,0.8169983288122216,0.1752923581619085,1.4347103149754656,1.6737230402277878,0.7692028260973824,1.016482781161292,0.8799104976995991,0.7290947352399891,0.9907545802195502,0.4751394700906713,0.6844127899486758,0.135666361984034,2,0.8395948190032976
1.1894127118425624,0.344610055176646,0.8632644275147942,0.195699121020953,1.8017650617752543,1.160153548872033,0.7692028260973824,1.016482781161292,0.9281505357194912,0.7599683559691532,0.9734450883707908,0.3722050282352747,0.649960074101127,-0.2289206411112452,2,0.8394964443874715
1.255982233925167,0.167908577818253,0.9230263455216592,0.2648559634596495,2.0281534923404134,0.5611843024552248,0.7692028260973824,1.016482781161292,0.950853959574342,0.7974313949934733,0.8972226482421587,0.3096397060484908,0.6034096206382222,-0.441578440915459,2,0.8395847737495017
1.279377483628641,0.0076953552336744,1.0051158557749351,0.3353189519805753,2.0933168008852183,-0.0803785136538852,0.7692028260973824,1.016482781161292,0.9578371897605152,0.8442240699655588,0.8665640509553421,0.2873115345956002,0.5359904100735268,-0.4990658729986126,2,0.839648539519662
