x1,x2,x3,trajectory
-1.0,1.0,1.0,0
-1.0,0.7777777777777778,0.6049382716049383,0
-1.0,0.5555555555555556,0.308641975308642,0
-1.0,0.33333333333333337,0.11111111111111113,0
-1.0,0.11111111111111116,0.01234567901234569,0
-1.0,-0.11111111111111116,0.01234567901234569,0
-1.0,-0.33333333333333326,0.11111111111111106,0
-1.0,-0.5555555555555554,0.30864197530864174,0
-1.0,-0.7777777777777777,0.6049382716049381,0
-1.0,-1.0,1.0,0
-0.7777777777777778,0.7777777777777778,1.0,0
-0.7777777777777778,0.6049382716049383,0.6049382716049383,0
-0.7777777777777778,0.4320987654320988,0.308641975308642,0
-0.7777777777777778,0.2592592592592593,0.11111111111111113,0
-0.7777777777777778,0.08641975308641979,0.01234567901234569,0
-0.7777777777777778,-0.08641975308641979,0.01234567901234569,0
-0.7777777777777778,-0.2592592592592592,0.11111111111111106,0
-0.7777777777777778,-0.43209876543209863,0.30864197530864174,0
-0.7777777777777778,-0.6049382716049382,0.6049382716049381,0
-0.7777777777777778,-0.7777777777777778,1.0,0
-0.5555555555555556,0.5555555555555556,1.0,0
-0.5555555555555556,0.4320987654320988,0.6049382716049383,0
-0.5555555555555556,0.308641975308642,0.308641975308642,0
-0.5555555555555556,0.1851851851851852,0.11111111111111113,0
-0.5555555555555556,0.061728395061728426,0.01234567901234569,0
-0.5555555555555556,-0.061728395061728426,0.01234567901234569,0
-0.5555555555555556,-0.18518518518518515,0.11111111111111106,0
-0.5555555555555556,-0.3086419753086419,0.30864197530864174,0
-0.5555555555555556,-0.43209876543209874,0.6049382716049381,0
-0.5555555555555556,-0.5555555555555556,1.0,0
-0.33333333333333337,0.33333333333333337,1.0,0
-0.33333333333333337,0.2592592592592593,0.6049382716049383,0
-0.33333333333333337,0.1851851851851852,0.308641975308642,0
-0.33333333333333337,0.11111111111111113,0.11111111111111113,0
-0.33333333333333337,0.037037037037037056,0.01234567901234569,0
-0.33333333333333337,-0.037037037037037056,0.01234567901234569,0
-0.33333333333333337,-0.1111111111111111,0.11111111111111106,0
-0.33333333333333337,-0.18518518518518515,0.30864197530864174,0
-0.33333333333333337,-0.25925925925925924,0.6049382716049381,0
-0.33333333333333337,-0.33333333333333337,1.0,0
-0.11111111111111116,0.11111111111111116,1.0,0
-0.11111111111111116,0.08641975308641979,0.6049382716049383,0
-0.11111111111111116,0.061728395061728426,0.308641975308642,0
-0.11111111111111116,0.037037037037037056,0.11111111111111113,0
-0.11111111111111116,0.01234567901234569,0.01234567901234569,0
-0.11111111111111116,-0.01234567901234569,0.01234567901234569,0
-0.11111111111111116,-0.03703703703703704,0.11111111111111106,0
-0.11111111111111116,-0.0617283950617284,0.30864197530864174,0
-0.11111111111111116,-0.08641975308641978,0.6049382716049381,0
-0.11111111111111116,-0.11111111111111116,1.0,0
0.11111111111111116,-0.11111111111111116,1.0,0
0.11111111111111116,-0.08641975308641979,0.6049382716049383,0
0.11111111111111116,-0.061728395061728426,0.308641975308642,0
0.11111111111111116,-0.037037037037037056,0.11111111111111113,0
0.11111111111111116,-0.01234567901234569,0.01234567901234569,0
0.11111111111111116,0.01234567901234569,0.01234567901234569,0
0.11111111111111116,0.03703703703703704,0.11111111111111106,0
0.11111111111111116,0.0617283950617284,0.30864197530864174,0
0.11111111111111116,0.08641975308641978,0.6049382716049381,0
0.11111111111111116,0.11111111111111116,1.0,0
0.33333333333333326,-0.33333333333333326,1.0,0
0.33333333333333326,-0.2592592592592592,0.6049382716049383,0
0.33333333333333326,-0.18518518518518515,0.308641975308642,0
0.33333333333333326,-0.1111111111111111,0.11111111111111113,0
0.33333333333333326,-0.03703703703703704,0.01234567901234569,0
0.33333333333333326,0.03703703703703704,0.01234567901234569,0
0.33333333333333326,0.11111111111111106,0.11111111111111106,0
0.33333333333333326,0.1851851851851851,0.30864197530864174,0
0.33333333333333326,0.2592592592592592,0.6049382716049381,0
0.33333333333333326,0.33333333333333326,1.0,0
0.5555555555555554,-0.5555555555555554,1.0,0
0.5555555555555554,-0.43209876543209863,0.6049382716049383,0
0.5555555555555554,-0.3086419753086419,0.308641975308642,0
0.5555555555555554,-0.18518518518518515,0.11111111111111113,0
0.5555555555555554,-0.0617283950617284,0.01234567901234569,0
0.5555555555555554,0.0617283950617284,0.01234567901234569,0
0.5555555555555554,0.1851851851851851,0.11111111111111106,0
0.5555555555555554,0.30864197530864174,0.30864197530864174,0
0.5555555555555554,0.4320987654320986,0.6049382716049381,0
0.5555555555555554,0.5555555555555554,1.0,0
