x1,x2,x3,x4,trajectory,computed_value
-0.2762000311738934,-0.2224941030180166,-0.0023231288610132,0.0967862518399562,4,0.9992671629914891
-0.2351110393479905,-0.1126795870896534,0.1204733214322054,0.1938429146233936,4,0.999267162724376
-0.1255618881867423,0.0154551797106649,0.2239239170807268,0.2047630263766632,4,0.9992671621199223
0.0257507997784727,0.1289031801668772,0.2582081457894172,0.1608281873923666,4,0.9992671616110683
0.1623347002207218,0.2002605864371525,0.178754939505907,0.0703462285297424,4,0.9992671610543793
0.2199878579693658,0.2089489303105441,0.02647331217604,-0.0407666043973786,4,0.9992671605771093
0.1909453859983035,0.1579489392231083,-0.1297836916952439,-0.1463449465096022,4,0.9992671607258159
0.0812873247659809,0.0497791367547929,-0.2307267691417281,-0.2136896241503012,4,0.9992671610568024
-0.065223131055549,-0.081167330504348,-0.2375881530671735,-0.2039683400106642,4,0.9992671615952033
-0.1973759347200573,-0.1848944964189582,-0.1781268608598787,-0.1178091743184085,4,0.9992671622618935
-0.2892069694065429,-0.2202294819512464,-0.0760268326979736,0.0188935128625315,4,0.999267163127859
-0.2944116859489371,-0.1561173401965832,0.068333861907306,0.1317811190612138,4,0.9992671631289132
-0.2014727353563633,-0.0518476197720422,0.2037193031076914,0.1670166429062962,4,0.9992671624726296
-0.049848100910748,0.0487411034630433,0.2810093628510228,0.1567403637665064,4,0.9992671617578078
0.1183726132644348,0.1301331488182287,0.2540929059008684,0.1042674900590186,4,0.9992671609830193
0.2279541105362483,0.1648133995717175,0.1228860915057526,0.0137119958443168,4,0.9992671605071267
0.2485462221271143,0.1457412845102598,-0.0449574795954468,-0.0870619608122771,4,0.999267160316266
0.1802549278451064,0.0735389545634192,-0.1939845370905797,-0.1688663840849508,4,0.9992671607692272
0.0371581628626971,-0.0377165652763861,-0.2655162967815328,-0.1879509663176977,4,0.9992671611620433
-0.1219748250659141,-0.1375384561357908,-0.2455101904399701,-0.1297977737470673,4,0.9992671618585518
-0.2584231008453935,-0.1892202878151148,-0.1614836941633119,-0.0255383185003462,4,0.9992671629102382
