adjusted_value
0
-2.67309114443046e-10
-8.72206003554924e-10
-1.38143314301773e-9
-1.93853065494469e-9
-2.41615067386839e-9
-2.26733479145033e-9
-1.93610570507814e-9
-1.39730997619285e-9
-7.30130672930772e-10
1.36469814468320e-10
1.37524744321839e-10
-5.19240140325233e-10
-1.23458612968173e-9
-2.00994301756388e-9
-2.48618435038412e-9
-2.67718520553339e-9
-2.22389179125925e-9
-1.83078770809050e-9
-1.13376827790600e-9
-8.13105933353574e-11
3.93515611360157e-10
7.16918995872154e-11
-7.84494946922931e-10
-1.57784830481490e-9
-2.27573656611626e-9
-2.58636424458019e-9
-2.30285198532644e-9
-2.02019611357253e-9
-1.47957472830462e-9
-5.70392405674394e-10
3.15989988569281e-10
4.72736788073577e-10
-6.74770687369658e-11
-9.31873480471590e-10
-1.74323475205688e-9
-2.10512913270506e-9
-2.12970738728808e-9
-1.77280278596075e-9
-1.61038136378467e-9
-9.12075241379670e-10
2.37035349688256e-11
2.34306308930804e-10
2.46928136321983e-10
-3.71321309369763e-10
-1.12768557125823e-9
-1.73076835877472e-9
-1.72785021948007e-9
-1.54772864092444e-9
-1.52484005176662e-9
-1.17657743135517e-9
-2.77803638842615e-10
-8.05307340801889e-10
-1.14219982836979e-9
-1.73690672838789e-9
-1.89473834464730e-9
-1.55801340149426e-9
-1.16868484505351e-9
-8.36734028894223e-10
-4.21499306168581e-10
-2.53488144565397e-10
-2.99305764636333e-10
-4.98676618786652e-10
-7.27932263556197e-10
-1.13708972371652e-9
-1.41312736887597e-9
-1.27596271172161e-9
-8.98430815318475e-10
-7.39738145202853e-10
-5.57721692644927e-10
-4.46873730033360e-10
-5.37431041850974e-10
-5.58810286926632e-10
-5.39379690055385e-10
-7.22293971801967e-10
-1.02504917373817e-9
-9.78423385183343e-10
-5.93958838648566e-10
-4.75921576304345e-10
-5.20001089726681e-10
-4.84775654228167e-10
-7.15553642215503e-10
-7.87007779834679e-10
-6.20286421356246e-10
-4.70841469656390e-10
-5.86338900884080e-10
-5.44340471304427e-10
-2.06567042313822e-10
-1.13863650975346e-10
-3.21100537637443e-10
-3.15116157784875e-10
-6.55009779128794e-10
-1.01467241928538e-9
-8.39038097909735e-10
-4.31780844730425e-10
-2.29862048891769e-10
-1.99091539389734e-10
2.02559197700234e-10
3.95819013753329e-10
5.10241627561013e-11
