x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0.2442933792069928,-0.6682257253506113,0.1583324299758048,-2.2289007973628467,-0.2386437616865862,-1.8527362434451435,0.2418707450839682,0.1576717152372403,-0.2363850424412472,0.9703084780998908,0.9874915848827,0.971659462831526
-0.8345081211080471,-0.2092925062194314,-1.1879665064536444,0.6536745347026822,-1.5787479983578474,-1.0038820466992815,-0.7409662839295326,-0.927611280371606,-0.999968385626257,0.6715422295579477,0.3735469348386485,-0.0079515877670686
0.7997161983334353,1.3611048854889092,1.0462581919806508,-0.6576065665781582,0.8169603968767494,1.287910344464479,0.7171583354878135,0.8655553421570051,0.7290687736136884,0.6969102681409916,0.5008132882257317,0.684440445430742
0.0207631079026024,-1.410910640521771,0.4766599818717711,-1.8983872543761484,0.2644185613249817,-1.2586702115123545,0.020761616082445,0.4588140261905836,0.2613480818042055,0.9997844544188738,0.8885323231997733,0.9652446219157412
0.4028853392976173,-2.306343536927689,0.5610177336246172,-0.7941740630130194,0.9485798448179198,-1.2893758309230985,0.3920742911143566,0.5320482026906789,0.8125886045485949,0.9199335575177018,0.8467140662665398,0.5828376787389155
1.74999059223196,-0.6299256142191648,1.9848657975204247,0.9861605906110824,2.734723505282354,0.4648860025444475,0.983987623727938,0.915491104281288,0.3957360097659707,-0.1782367985300613,-0.4023382134247598,-0.91836431255494
1.0674715903328242,-2.158207611818636,1.268607196731093,-1.4338640002107168,0.6139572680586365,-0.1008670317958791,0.8759837509194791,0.9546872683494106,0.5761065330172331,0.4823406142188733,0.2976108527112887,0.8173746158371104
-0.9729075599415004,0.4812039225061583,-1.4549339173765783,-1.384778839424686,-0.9744098291593052,0.4012312719257316,-0.8265258665441411,-0.9932954562830262,-0.8273705590195982,0.5628987403907177,0.1156033586341456,0.5616564413123005
-0.4162879088445705,1.487297821164945,-1.2674124198274923,0.2173205134694104,-0.2026234095546129,1.86565604685927,-0.404368182075405,-0.9543310084568618,-0.2012397602219791,0.9145962898049784,0.298751278319791,0.9795420148752172
1.5374116998056118,0.3132742167257125,1.081222678015767,0.9337003282823046,1.0349007453326338,-0.9120877586067588,0.9994427850961588,0.8825334303328507,0.8598116801560273,0.033378425955003,0.4702496617169771,0.5106112754995422
-0.1606038033783527,0.758233831851284,0.0850705154808811,2.8923164614259136,-0.2464790970890026,0.2157246801671035,-0.1599142687049327,0.0849679434883263,-0.2439909862350593,0.98713090654916,0.9963836854241264,0.9697774995513369
-1.168249385772936,-1.211851305760314,-0.2006871282916613,-0.2277215031904679,-1.4495708561693572,-1.4655350264304998,-0.920066182106856,-0.1993427153150222,-0.992661186607918,0.3917629647418368,0.9799298351672092,0.1209287749138315
0.8249699691724127,-0.8305337451585311,1.0077938996893128,-1.7975907748812865,1.0605912593752955,-1.0827764813180385,0.7345274042881126,0.8456564467540504,0.8726443800475187,0.6785790243956613,0.5337276216042355,0.4883562080812343
-1.0814405591178662,-0.8811678749257987,-0.3492596613909236,-1.382155348103942,-0.6446783154925688,-2.0744797284644134,-0.8826358678987062,-0.3422022596599923,-0.6009413493972728,0.4700573632001711,0.9396263158743454,0.7992931218173873
-1.2649896431398573,-0.3289830340656134,-0.8065988918998479,-1.5247542259474345,-1.252620774889437,-1.7764679397836014,-0.9536044006453784,-0.7219379310808218,-0.949807748308958,0.3010625301656921,0.6919578192828971,0.3128342072924042
0.9942214516361928,0.3496119154190555,1.9182919116209587,1.6587552177105251,0.7651720692434816,0.0038774435960513,0.8383347901769213,0.9402285245056996,0.6926611160270368,0.5451557388297563,-0.3405441552953672,0.7212631824404874
-1.4675048238909882,0.9333565896006732,-0.8724057628985808,1.858372056757368,-0.6753030969345969,1.0461310544774165,-0.9946701739621686,-0.7658780234621029,-0.6251339179038279,0.1031079290358858,0.6429858887858914,0.780517510813313
-2.329531938258313,0.9938736737175672,-1.7350610785475775,-0.3935772394333846,-2.546456542198312,-0.7808711114319515,-0.7257064954968678,-0.9865388549500156,-0.5606214697508466,-0.6880044203300255,-0.1635270242923535,-0.8280721995420451
-1.3388374805858838,-0.3170985297770787,-2.1740164371714177,-1.2005949510106988,-2.5446599723544576,-0.1030890587328333,-0.9732179543666634,-0.8235131279697413,-0.5621082537443834,0.2298843476584848,-0.5672972131621066,-0.8270636680887632
-0.1095425116805418,-1.9933454530217545,0.1978587925892943,-1.1611049781597285,-0.1424258612616317,-1.4763827709591242,-0.1093235660601119,0.196570351152807,-0.1419448283224317,0.9940062162300096,0.980489723070906,0.9898745706969724
-0.3299117434923449,-1.340651599958121,-1.083715907827105,-1.8259222634412573,-1.0714204320905891,-0.9606724999981902,-0.3239595327396233,-0.8837031265950491,-0.8778816029760274,0.9460709387499042,0.4680478437575956,0.4788777413455763
-1.620784679189134,0.7075722799267954,-0.7532774758925701,-0.5741392491653744,-1.8800973115100297,1.043249362383779,-0.9987508424648776,-0.6840331873318323,-0.9525465778522696,-0.0499675362179999,0.7294508884281754,-0.3043928662467801
-1.2428082574057893,-2.146886326259839,-1.045567166516308,0.2254133713873745,-1.3175709277347605,0.513602241745218,-0.9466923804515284,-0.8652090607911652,-0.9681094067065292,0.3221390022878609,0.5014112893871356,0.2505277961551014
1.5070863978331874,-0.4672382417942537,1.3818306053690548,0.531112942147641,0.6875023753148588,-0.7841742551512955,0.9979712088461464,0.9821990425503448,0.63460891573981,0.0636668384181368,0.1878431282032593,0.7728334387586647
1.089454550503339,0.3324419980149298,2.259073944900652,0.7409059600582306,0.7997114372671594,0.257310653201662,0.8863745201589527,0.7723412305840066,0.7171550174437104,0.4629689082573324,-0.635207858531349,0.6969136825714585
-1.1194587461152037,1.3846789325222852,-0.7600731828722312,0.8427209154147901,-0.060623571139223,2.0384424857054744,-0.8998644955266292,-0.6889744888468271,-0.0605864438287354,0.4361695652961186,0.7247855915498413,0.99816295404317
1.4105123088861249,0.079531554011077,0.5019935285367845,-1.0671182990453405,1.3805391596768544,0.0234432411962466,0.9871819943344404,0.4811740706702964,0.9819556343476792,0.1595985904131883,0.8766250702065146,0.1891114279276828
1.2451374142231422,-1.0593419421646266,1.458868127289353,-0.1104499440137747,0.4839208813756931,-0.3996072969274223,0.9474401241380176,0.993742575881848,0.465253418970824,0.3199331354726132,0.1116946412309464,0.8851775280337605
-0.7441566783324643,-1.5644612577559345,-0.3968138578293517,-2.0545361645242286,0.3380263096047007,-0.9520320574857862,-0.677351653889715,-0.3864817394102137,0.3316257379788208,0.735659389237212,0.922297059033832,0.9434110291437144
-0.7135229808900906,1.9166189383813592,-0.5206652841333158,1.1205861328739015,0.3793552880921123,1.5291159308465092,-0.6545014148130441,-0.4974573741716638,0.3703216712182864,0.756060776662646,0.8674884211804981,0.9289035794021332
1.486947976659477,1.7772890140332704,0.2844193448783599,0.8403753049772612,0.2487370231203775,0.2722811074298108,0.996486786131131,0.2806001714753758,0.2461800482745373,0.0837501347225764,0.9598247463823746,0.9692241143469073
-0.7449741815206192,-1.6907539606139312,-0.2437018917883131,-1.42346453556096,-0.6078006336717328,-1.2447061596858542,-0.6779528313779003,-0.2412967775502695,-0.5710633697621579,0.7351054063375457,0.9704513718594332,0.8209059798270987
2.2321284679646807,-0.8078258657968216,1.3812908474818637,-0.8633688127136634,1.502615706950725,-0.0478396198207688,0.7891747725784913,0.9820975096690334,0.9976766017932144,-0.61416868881903,0.188373250494551,0.0681278080841
-0.4532083599519482,0.371689862666146,0.0793010110699981,2.235191386624789,-0.4421434904829474,0.4502774086926493,-0.4378522489040395,0.0792179211452168,-0.4278778116604679,0.8990469443414371,0.9968573222730674,0.9038365882661804
1.4190020133471422,0.3176853572479414,0.6924474454226206,1.8322392057558972,1.6461493906923623,-0.0468831475535607,0.98850134752537,0.6384228564422155,0.9971623009864268,0.1512120562009769,0.7696858166629825,-0.0752817739659118
-0.1533801246368123,2.015015120870073,-0.1506988609380732,0.9676157493952418,0.0237343273806883,1.636718484048732,-0.1527794419074763,-0.1501291094071316,0.0237320991133068,0.9882603109153176,0.9886664000099434,0.9997183540736242
1.3119618074668231,-2.4364508277398995,0.8725352414696249,-0.8643449271008788,1.6312810176186985,-0.54139996330362,0.966688944135522,0.7659612699360939,0.9981713586814174,0.2559540687040352,0.6428867186043636,-0.0604478180589936
1.494715376978685,0.0539774120340179,1.3623928450990108,1.055870466302518,0.6853432387064227,-0.3187240356053925,0.9971072402908456,0.9783624781916408,0.6329387848346277,0.0760075743565966,0.2068981905834642,0.7742018436118999
-0.8466834620362104,2.751493200743903,-0.179388045262638,1.4764612916365745,-0.7599084412728081,0.610447104564552,-0.7490874181721032,-0.1784274721325106,-0.6888550771604633,0.6624711615883763,0.983953066557751,0.7248990844733162
0.6535683952474215,1.6046179235223936,0.5537639554327967,-0.5017964183157689,0.65925902833679,1.521581564155872,0.6080232883008883,0.5258923831153773,0.612531321856777,0.793919190398982,0.8505511162659357,0.7904463168010776
0.3693448775599124,-2.30259989763092,0.7480695754096063,-1.9144392890781512,0.5906953409555131,-0.1097631241002232,0.3610045658430072,0.6802250206392625,0.556938675451998,0.9325640479026102,0.7330033569475073,0.8305536176465514
0.6973579288233301,0.6550321764026333,0.4051576689980178,2.711275513293622,0.789512460793545,0.126019202552188,0.6421946735985805,0.3941636694266597,0.7100100358210184,0.7665415847829866,0.9190402611986652,0.7041915570591827
0.6916815071410369,-1.4222517814293043,-0.2931633597336386,-0.5776312630540836,0.9538121271680712,-1.7088462050788502,0.6378331373990533,-0.2889820594014899,0.8156270389297294,0.7701745833482694,0.9573345127718282,0.5785780270341432
0.3850824144250541,1.6857118833211229,-0.0277043646951366,0.9367681824950206,0.9121304296302464,0.5122551532040429,0.3756355170319599,-0.0277008208342167,0.7908094891593642,0.9267674780354196,0.9996162586338372,0.6120623757882079
-0.8363249288042796,-0.2494531090706966,-1.5601888836604465,1.3566931724404878,-0.8700686172480235,-0.2000580142699572,-0.7421851234625535,-0.9999437416025838,-0.7643731814492393,0.6701949287415373,0.0106072442144535,0.6447740995737719
0.5561374432225035,1.9172483497532264,0.2171102461115366,1.1168167919612435,0.5675422856466085,1.40036878262704,0.5279096726168905,0.215408612374914,0.5375612689211904,0.8493005225228155,0.9765240036551656,0.8432246925676689
1.182576237604569,-0.4717188402788638,1.6775527679094209,0.1266536847535667,0.7598663191686323,0.851805861214001,0.9255842958760832,0.9943069411758808,0.6888245422746112,0.3785415581248315,-0.1065537738865371,0.7249280998555458
