x1,x2,x3,x4,x5,x6,trajectory
0.32530016907473996,-0.003921945206370955,0.11748558939941917,-0.28052533605420726,0.07744032395284116,0.33765532838439666,1.0
0.7813212834416331,0.5053299370478213,0.5091784437736934,0.37929832969092997,-0.23671290500419115,-0.00801510840370799,1.0
0.7273262265006257,0.5378694953103824,0.5130111089039123,0.4424940073987131,-0.2586772468843665,-0.049246444231315786,1.0
0.3843095577266885,0.0008885996457558745,-0.02095090819773563,0.09991034354033308,-0.08127841676862645,0.11593838951132387,1.0
0.34019350206139354,0.22963535200198165,0.4264548753199847,-0.38591692667735317,0.28309382832545193,0.23739341463493177,1.0
0.48896223913585435,0.1446332074045612,0.30573078806712406,-0.2866464075286738,0.11422592270594506,0.30699080110575927,1.0
0.3946980007153233,0.19334492615066556,0.3890897385543403,-0.3721263029167631,0.22976551223851152,0.27693110696128204,1.0
0.2089749990038507,0.5260010795650547,0.4488323145248472,0.3778774973996554,-0.10291884060637294,-0.1403883405102519,1.0
0.32091011877833947,0.2510638797988916,0.19584770824498957,0.5050802107996837,-0.20142499128501265,-0.16908490323164052,1.0
0.2845041502445285,0.6941764909495869,0.6358256528972696,0.006678380981554849,0.18882480380260952,-0.06093286850113366,1.0
0.388334924155676,-0.010753084216476142,0.01358109213701384,-0.057961851492440375,-0.03340424045149987,0.2259364082269707,1.0
0.7283647012839212,0.2730046448724944,0.37264707964832977,0.0022961333695703245,-0.05416711988365645,0.18644130279711674,1.0
0.11417319685171026,0.4840005248918502,0.5043244604827639,-0.07899683479188475,0.24229481060932265,-0.028727659534407243,1.0
0.49492836325026235,0.6611881113159963,0.5584000663262797,0.488159173046708,-0.2304477566686649,-0.1231411000950123,1.0
0.5547534348535633,0.1405191482021056,0.16627089096288733,0.09268096137861202,-0.08537424507804077,0.1272635999824592,1.0
0.28764429274822584,0.6727583618889772,0.6409382481620536,-0.07025292683843255,0.24764834222452106,-0.04282509910305775,1.0
0.2845041502445285,0.6941764909495869,0.6358256528972696,0.006678380981554849,0.18882480380260952,-0.06093286850113366,2.0
0.3778197505852587,-0.012762763891676354,0.0406424686938509,-0.13616704504408197,-0.0032543930366706955,0.27399175436378326,2.0
0.27770716421975383,0.050191448712967185,-0.01912775188849095,0.3986010048004946,-0.15043370104857992,-0.11359698746888422,2.0
0.22302286090022694,0.07004462283162254,-0.0014014702054238595,0.4599214131739055,-0.1614756917849869,-0.16387540510588816,2.0
0.3946980007153233,0.19334492615066556,0.3890897385543403,-0.3721263029167631,0.22976551223851152,0.27693110696128204,2.0
0.11417319685171026,0.4840005248918502,0.5043244604827639,-0.07899683479188475,0.24229481060932265,-0.028727659534407243,2.0
0.34927628412386813,0.020726751068053148,-0.03218720912476002,0.2543841253732513,-0.11920222191818569,-0.0006115871720351329,2.0
0.32530016907473996,-0.003921945206370955,0.11748558939941917,-0.28052533605420726,0.07744032395284116,0.33765532838439666,2.0
0.39854367248000244,0.503966522906208,0.6327360095452266,-0.3408791796402393,0.38804948897455055,0.08740000694871952,2.0
0.49492836325026235,0.6611881113159963,0.5584000663262797,0.488159173046708,-0.2304477566686649,-0.1231411000950123,2.0
0.8227311503838981,0.47848892335970356,0.5107796154066355,0.3079376196732684,-0.20875524573492313,0.03538794234468562,2.0
0.29905615774290517,0.643925875591012,0.644272556050998,-0.14640323705538075,0.3016227160851346,-0.0206491627467231,2.0
0.7813212834416331,0.5053299370478213,0.5091784437736934,0.37929832969092997,-0.23671290500419115,-0.00801510840370799,2.0
0.2089749990038507,0.5260010795650547,0.4488323145248472,0.3778774973996554,-0.10291884060637294,-0.1403883405102519,2.0
0.388334924155676,-0.010753084216476142,0.01358109213701384,-0.057961851492440375,-0.03340424045149987,0.2259364082269707,2.0
0.5571536691550509,0.12902871988926048,0.20370699623708746,-0.0674231125125064,-0.022944522953868826,0.22493795174940567,2.0
0.18600857255460734,0.37189732130807623,0.4963546462188269,-0.29623924762224774,0.34906190438024026,0.08174765952503808,3.0
0.32091011877833947,0.2510638797988916,0.19584770824498957,0.5050802107996837,-0.20142499128501265,-0.16908490323164052,3.0
0.38186067438338456,0.7080605756942618,0.5900040370613175,0.3770239918706304,-0.12377006736029955,-0.11868360822730015,3.0
0.5547534348535633,0.1405191482021056,0.16627089096288733,0.09268096137861202,-0.08537424507804077,0.1272635999824592,3.0
0.2600082725739325,0.5096632958356331,0.43066658304062055,0.44302257422805313,-0.15663965522178167,-0.15181260272324087,3.0
0.39854367248000244,0.503966522906208,0.6327360095452266,-0.3408791796402393,0.38804948897455055,0.08740000694871952,3.0
0.49492836325026235,0.6611881113159963,0.5584000663262797,0.488159173046708,-0.2304477566686649,-0.1231411000950123,3.0
0.3000743554171961,0.717978933597796,0.6216414886380079,0.1593599218146468,0.06442290503823636,-0.08921251056985244,3.0
0.7813212834416331,0.5053299370478213,0.5091784437736934,0.37929832969092997,-0.23671290500419115,-0.00801510840370799,3.0
0.616344656124883,0.3486517348586706,0.334958727893948,0.3890165986629376,-0.20576267449833974,-0.0486836078815672,3.0
0.7283647012839212,0.2730046448724944,0.37264707964832977,0.0022961333695703245,-0.05416711988365645,0.18644130279711674,3.0
0.27770716421975383,0.050191448712967185,-0.01912775188849095,0.3986010048004946,-0.15043370104857992,-0.11359698746888422,3.0
0.23537729319527867,0.28417511639198123,0.22582035820956334,0.5193108370455055,-0.19426743900187723,-0.19047308176059774,3.0
0.3778197505852587,-0.012762763891676354,0.0406424686938509,-0.13616704504408197,-0.0032543930366706955,0.27399175436378326,3.0
0.2089749990038507,0.5260010795650547,0.4488323145248472,0.3778774973996554,-0.10291884060637294,-0.1403883405102519,3.0
0.12033589648928916,0.0997057626235926,0.29564546054218876,-0.38017492362191024,0.27711912043002185,0.237626119474919,3.0
0.5412606095877545,0.1505537510708134,0.15603044281340425,0.17198387086726036,-0.11147128712685236,0.07405773254262266,4.0
0.3187689156902752,0.7209650223841941,0.6126901200002518,0.23386510899899238,0.0011466804434855093,-0.10044147315944718,4.0
0.3000743554171961,0.717978933597796,0.6216414886380079,0.1593599218146468,0.06442290503823636,-0.08921251056985244,4.0
0.32530016907473996,-0.003921945206370955,0.11748558939941917,-0.28052533605420726,0.07744032395284116,0.33765532838439666,4.0
0.40691660048389766,0.44967386822810457,0.38411637020842765,0.5168063435758521,-0.23067505292248605,-0.15156097437033536,4.0
0.39311030105906175,0.22155992802944485,0.1729028373935171,0.45958624843655077,-0.19320844609227922,-0.13180748606124104,4.0
0.3843095577266885,0.0008885996457558745,-0.02095090819773563,0.09991034354033308,-0.08127841676862645,0.11593838951132387,4.0
0.7283647012839212,0.2730046448724944,0.37264707964832977,0.0022961333695703245,-0.05416711988365645,0.18644130279711674,4.0
0.28873545917982824,0.7090938677336616,0.6293390153599832,0.08346100958548994,0.12728982487416493,-0.07618051817662418,4.0
0.39854367248000244,0.503966522906208,0.6327360095452266,-0.3408791796402393,0.38804948897455055,0.08740000694871952,4.0
0.18600857255460734,0.37189732130807623,0.4963546462188269,-0.29623924762224774,0.34906190438024026,0.08174765952503808,4.0
0.723826875802103,0.2808396838640537,0.3547005062681131,0.08305345121395107,-0.09140585223532295,0.14292271730440254,4.0
-0.028318638183101506,0.3514921740510119,0.3360059476467173,0.2263130084971804,0.03281475815444401,-0.12455745036859375,4.0
0.35723872661610234,-0.011008473079695045,0.07528158371833854,-0.21166077816942053,0.03324848776873995,0.31298260668371114,4.0
0.11385868169748166,0.5217891365597999,0.49376035518418276,0.07814393371723544,0.13170133147971502,-0.07527494891391978,4.0
0.11417319685171026,0.4840005248918502,0.5043244604827639,-0.07899683479188475,0.24229481060932265,-0.028727659534407243,4.0
0.11007052651143065,0.5060569845323566,0.5001103633845831,-0.0004692279617550532,0.1887835066968845,-0.05374396245209881,5.0
0.12033589648928916,0.0997057626235926,0.29564546054218876,-0.38017492362191024,0.27711912043002185,0.237626119474919,5.0
0.4912872198855702,0.41083260395207144,0.3608073102041207,0.49983827605290676,-0.23669858087038903,-0.12856937889948705,5.0
-0.055531894511536985,0.29318407837651106,0.36610752017105713,-0.09099666237547169,0.23972250854106328,-0.014155529882561026,5.0
0.27770716421975383,0.050191448712967185,-0.01912775188849095,0.3986010048004946,-0.15043370104857992,-0.11359698746888422,5.0
0.2845041502445285,0.6941764909495869,0.6358256528972696,0.006678380981554849,0.18882480380260952,-0.06093286850113366,5.0
0.40691660048389766,0.44967386822810457,0.38411637020842765,0.5168063435758521,-0.23067505292248605,-0.15156097437033536,5.0
0.39854367248000244,0.503966522906208,0.6327360095452266,-0.3408791796402393,0.38804948897455055,0.08740000694871952,5.0
0.34019350206139354,0.22963535200198165,0.4264548753199847,-0.38591692667735317,0.28309382832545193,0.23739341463493177,5.0
0.3946980007153233,0.19334492615066556,0.3890897385543403,-0.3721263029167631,0.22976551223851152,0.27693110696128204,5.0
0.6889106653460138,0.3072610103373612,0.33445278332126654,0.24162747024439052,-0.15433887795305756,0.04728172399169775,5.0
0.11385868169748166,0.5217891365597999,0.49376035518418276,0.07814393371723544,0.13170133147971502,-0.07527494891391978,5.0
-0.04728871113969882,0.3453764062515319,0.3474764890941304,0.14810595682848393,0.08778807778610562,-0.10132371833155898,5.0
0.14413659810934712,0.5358752466537827,0.4754795075809635,0.23276831998333714,0.013262499339540712,-0.11146050303984711,5.0
0.35723872661610234,-0.011008473079695045,0.07528158371833854,-0.21166077816942053,0.03324848776873995,0.31298260668371114,5.0
0.723826875802103,0.2808396838640537,0.3547005062681131,0.08305345121395107,-0.09140585223532295,0.14292271730440254,5.0
