x1,z1,x2,z2,k
1.4542445519519258,-0.0245608645815401,1.5974939045862997,0.4640590970671023,0.6506676052501416
3.8368536425547854,0.4061912959379299,3.5943041486403278,0.0333069365476319,0.6506676052501416
0.6129461076006912,0.1070245484929691,0.9174520074327758,0.3324736839925929,0.6506676052501416
0.6183002125961485,0.0528947662723615,0.3547375160416682,0.3866034662132006,0.6506676052501416
2.3236179806258006,-0.0499100382963405,2.301325528924753,0.4894082707819027,0.6506676052501416
3.761757148571609,0.4531432905442952,3.592834121266014,-0.0136450580587332,0.6506676052501416
0.6151708460170552,-0.0463828189896636,0.5568509582068951,0.4858810514752257,0.6506676052501416
0.5707205250684908,0.2047195152428059,0.2361977055147036,0.2347787172427561,0.6506676052501416
2.6297797358974497,0.4686858393980265,2.760214862846271,-0.0291876069124645,0.6506676052501416
1.4872520270256226,0.1635228181945567,1.8149625391897375,0.2759754142910054,0.6506676052501416
2.3143499625062587,0.1213927464538582,2.002283943739866,0.3181054860317039,0.6506676052501416
3.1647049999245254,0.0103045736880176,3.376447151456362,0.4291936587975443,0.6506676052501416
0.0852252169283726,0.4761695095298764,0.1910575765477203,-0.0366712770443141,0.6506676052501416
2.308806018000758,-0.0084433037582374,2.4883187120882666,0.4479415362437997,0.6506676052501416
2.3323765593178885,0.0349460346335136,2.087907496520214,0.4045521978520485,0.6506676052501416
1.478030678117393,-0.0157520026054073,1.3136647006785642,0.4552502350909695,0.6506676052501416
2.513021799635207,0.4023245335622341,2.760050210072929,0.0371736989233279,0.6506676052501416
1.8283611926732632,0.483740564885383,1.9000922430639475,-0.0442423323998207,0.6506676052501416
3.164811165156228,-0.0119389097658546,3.337305645950733,0.4514371422514167,0.6506676052501416
1.7380825358283465,0.4535814434171442,1.9060706257932511,-0.0140832109315819,0.6506676052501416
3.1752034594440715,-0.049843859779828,3.1986977067828746,0.48934209226539,0.6506676052501416
1.7814979004949751,0.4713342608138376,1.90387382256456,-0.0318360283282753,0.6506676052501416
0.6051591070552501,-0.0473611420567329,0.6561435003515199,0.4868593745422951,0.6506676052501416
0.4022263140662312,0.4146415015584893,0.1701116706339319,0.0248567309270728,0.6506676052501416
0.5978672970612092,0.0227220252106588,0.827195584968834,0.4167762072749033,0.6506676052501416
2.334097140503782,-0.012385180406386,2.162527669431877,0.4518834128919482,0.6506676052501416
0.6626920182392013,0.2321105902046947,0.9973827649642224,0.2073876422808674,0.6506676052501416
3.478162681358973,0.4658915805260085,3.6165086944518894,-0.0263933480404464,0.6506676052501416
1.5535866496704809,0.2898198098285971,1.8771711656067067,0.1496784226569651,0.6506676052501416
2.4058628888383984,0.2845670713059712,2.731125923793423,0.1549311611795908,0.6506676052501416
0.9333141543872608,0.4738307459157317,1.047487372124689,-0.0343325134301695,0.6506676052501416
2.3090346860426143,0.0143661689024805,2.5268052090943787,0.4251320635830817,0.6506676052501416
3.1834288897970726,0.0670881420642876,2.9069590832805483,0.3724100904212742,0.6506676052501416
0.64694926710639,0.2003906172697322,0.9811300473968796,0.2391076152158299,0.6506676052501416
2.3342466082697784,0.0097826090096666,2.123300827890945,0.4297156234758955,0.6506676052501416
2.304156148979901,0.152302965199776,1.9797155353316749,0.2871952672857862,0.6506676052501416
0.6227188429975171,0.0019407235138621,0.4243700641094495,0.4375575089717,0.6506676052501416
2.4815301772896805,0.3748045334548576,2.755944238648935,0.0646936990307044,0.6506676052501416
1.9274650405198148,0.4883268261235576,1.89016255174362,-0.0488285936379954,0.6506676052501416
2.277272485385588,0.2153958815532586,1.9422742119721847,0.2241023509323037,0.6506676052501416
-0.0372800669112246,0.4154480380838489,0.1937892747717212,0.0240501944017134,0.6506676052501416
1.4618232628887355,-0.0483891214798831,1.5037025417536718,0.4878873539654454,0.6506676052501416
0.7507829200157867,0.3556577540971177,1.040377011831455,0.0838404783884444,0.6506676052501416
3.3977827959660813,0.4236093713765674,3.617741969378645,0.0158888611089946,0.6506676052501416
3.57255115267273,0.4884332755810305,3.60866163123046,-0.0489350430954685,0.6506676052501416
1.4762950624528517,0.1324003304709226,1.7933545929060477,0.3070979020146396,0.6506676052501416
3.177073380570504,0.0962768818979068,2.8790418523700017,0.343221350587655,0.6506676052501416
0.600821009581542,0.049130394901482,0.8606535446997637,0.3903678375840801,0.6506676052501416
3.5239485955772603,0.480238966592946,3.613213640395837,-0.040740734107384,0.6506676052501416
1.3432375216853194,0.3350076657858875,1.040192947946769,0.1044905666996746,0.6506676052501416
0.605607097495484,0.1111515451029828,0.2988049547005538,0.3283466873825793,0.6506676052501416
2.548101296032569,0.4277007620309279,2.762092808432923,0.0117974704546341,0.6506676052501416
1.9760200324696564,0.4799862343129314,1.885631414836788,-0.0404880018273692,0.6506676052501416
0.5980314810428258,-0.0215434230526358,0.7489361472175241,0.461041655538198,0.6506676052501416
0.3653617851070507,0.4387463533124267,0.1690352347819538,0.0007518791731354,0.6506676052501416
3.718423838272055,0.4709989367305427,3.594992223950542,-0.0315007042449808,0.6506676052501416
3.158080418582794,0.1575630415894835,2.8320284610769915,0.2819351908960784,0.6506676052501416
0.133044024553847,0.4864988913609404,0.1868505669880521,-0.0470006588753782,0.6506676052501416
0.621911102302221,-0.0189993587290762,0.4649105990187625,0.4584975912146384,0.6506676052501416
2.3320501257231623,-0.0305303934533531,2.205626341767516,0.4700286259389153,0.6506676052501416
0.0405743160778981,0.4600748129795416,0.1938316688549415,-0.0205765804939794,0.6506676052501416
0.6008920037421959,-0.0373668642073603,0.7040982499326445,0.4768650966929225,0.6506676052501416
2.587000232554584,0.4501569573491869,2.762110152585755,-0.0106587248636249,0.6506676052501416
2.7250603548501795,0.4891342564031977,2.7519690165035966,-0.0496360239176356,0.6506676052501416
2.2411698093367467,0.2786140745961813,1.9141720287725257,0.1608841578893809,0.6506676052501416
2.676117790423444,0.4820801742036394,2.756669546145478,-0.0425819417180774,0.6506676052501416
0.3246167425004573,0.4594840870761036,0.1699440464180904,-0.0199858545905414,0.6506676052501416
1.3673509226216134,0.3045013210248949,1.0492103003236937,0.1349969114606672,0.6506676052501416
2.2918179982324287,0.1837199899619272,1.9597668840219795,0.2557782425236349,0.6506676052501416
2.7749614979550654,0.4890545294911253,2.7468531463065915,-0.0495562970055632,0.6506676052501416
3.188367779983936,-0.0278083325849996,3.0539584100748645,0.4673065650705617,0.6506676052501416
-0.10036790492211,0.3605714451279329,0.185595153449124,0.0789267873576292,0.6506676052501416
3.868853587310964,0.3789447254877336,3.598106914618544,0.0605535069978282,0.6506676052501416
3.0461679047542622,0.3450744166420592,2.7493275355364872,0.0944238158435027,0.6506676052501416
1.473401936381731,0.0575784922537817,1.2053834909613663,0.3819197402317804,0.6506676052501416
2.318506006049647,-0.049217728420913,2.3512176558158404,0.4887159609064752,0.6506676052501416
1.4075803665759372,0.2417734997406972,1.0736532854376473,0.1977247327448649,0.6506676052501416
0.7013843512859613,0.2950567854148578,1.0231555433148185,0.1444414470707042,0.6506676052501416
3.187709167680723,0.0394166556405961,2.938161379413816,0.4000815768449658,0.6506676052501416
0.6192777935248039,-0.0355220034649383,0.5092580077527902,0.4750202359505004,0.6506676052501416
0.6334576494798685,0.1688080011733949,0.9624934239702708,0.2706902313121673,0.6506676052501416
2.2193386765851946,0.3096899260611223,1.903394695642576,0.1298083064244399,0.6506676052501416
3.0935293358065707,0.2838825472013891,2.768057670402842,0.1556156852841728,0.6506676052501416
3.1132103659413493,0.2524268029682108,2.780626500058178,0.187071429517351,0.6506676052501416
0.6215358910757743,0.0261957083683888,0.3877056533447984,0.4133025241171733,0.6506676052501416
0.6129934411044674,0.0813790588221747,0.3251964600555226,0.3581191736633874,0.6506676052501416
3.304757827421332,0.3407097113969648,3.604368233341627,0.0987885210885972,0.6506676052501416
2.8238624546177378,0.4818507058412514,2.742170759731506,-0.0423524733556893,0.6506676052501416
1.4534220628578025,0.0185066857847388,1.6770543222090903,0.4209915467008234,0.6506676052501416
0.6221404443268639,0.1375979457577503,0.9413278664643986,0.3019002867278118,0.6506676052501416
3.1803170592122223,-0.0493108975137994,3.1488018548189696,0.4888091299993614,0.6506676052501416
0.7800484999772611,0.384267733012691,1.045858405276218,0.055230499472871,0.6506676052501416
1.6628185703444016,0.4067643053045781,1.904688319106175,0.0327339271809841,0.6506676052501416
3.071247671512352,0.3148592988032463,2.7576386935235777,0.1246389336823155,0.6506676052501416
0.680791230763994,0.2637431171591943,1.011363682624222,0.1757551153263678,0.6506676052501416
2.4533471277697925,0.3457251913193851,2.7497636898932867,0.0937730411661769,0.6506676052501416
-0.0002942852275877,0.4394609193394698,0.1948013788187632,3.731314609255274e-05,0.6506676052501416
2.1363198088399478,0.3972342400364251,1.883654640703228,0.042263992449137,0.6506676052501416
1.030149266117937,0.4899218453383775,1.0385521259286588,-0.0504236128528154,0.6506676052501416
2.353859717897436,0.1897329540073546,2.68682873000154,0.2497652784782075,0.6506676052501416
3.2220036381329624,0.2160903639369568,3.557015054813536,0.2234078685486051,0.6506676052501416
3.195023238391689,0.1529861349286009,3.5196813271953227,0.2865120975569611,0.6506676052501416
3.332411059091049,0.3700047936232855,3.610898813202626,0.0694934388622765,0.6506676052501416
0.8490618546057827,0.4356307690145612,1.0506221285002932,0.0038674634710008,0.6506676052501416
1.4528559062730095,-0.004840846924705,1.639219772181706,0.4443390794102672,0.6506676052501416
0.5969614389382233,-0.0011368253732064,0.7900089017080245,0.4406350578587686,0.6506676052501416
0.1827103113509848,0.4900058722913732,0.1818360448985434,-0.050507639805811,0.6506676052501416
2.260429780384308,0.2471025123979428,1.9271085210560697,0.1923957200876195,0.6506676052501416
1.5763841948231996,0.3206749716107208,1.887186627767805,0.1188232608748414,0.6506676052501416
1.4607032841266794,0.0725384944981011,1.741678599455984,0.3669597379874612,0.6506676052501416
