adjusted_value
-7.45085879038912e-16
3.98263446251101e-7
6.51213672342038e-7
7.95895308908004e-7
8.61128605463831e-7
8.70651150456330e-7
8.44104476855203e-7
7.96258898647239e-7
7.39880859595294e-7
6.82840035981242e-7
6.31106053632684e-7
5.89285039787071e-7
5.58609832167005e-7
5.39440169162814e-7
5.29869701240023e-7
5.35138885120106e-7
5.52333834600982e-7
5.77345164743348e-7
6.06845483198327e-7
6.37427472130618e-7
6.70511165508342e-7
7.02326321491196e-7
7.29446763251014e-7
7.56106269925681e-7
7.74561510066737e-7
7.87628745123142e-7
7.96648907020668e-7
7.95058066833654e-7
7.91690776253585e-7
7.80352229846856e-7
7.62240037924073e-7
7.47694452145424e-7
7.30509957709602e-7
7.10566563254667e-7
6.87852596637780e-7
6.67771285669005e-7
6.48671218032251e-7
6.32583520310534e-7
6.19907499673234e-7
6.10849512125068e-7
6.07679632669554e-7
6.07422232942343e-7
6.14776683332310e-7
6.23521165938211e-7
6.40583904276186e-7
6.56392866115641e-7
6.71601497981541e-7
6.87747537790301e-7
7.07405130961945e-7
7.24298523076808e-7
7.40110892318168e-7
7.55404098882198e-7
7.65577416534805e-7
7.75058438387989e-7
7.78843455281274e-7
7.80048098954216e-7
7.77345848062847e-7
7.71194359066089e-7
7.61839173649387e-7
7.50255214332888e-7
7.36761734396413e-7
7.21318252082344e-7
7.06940548433055e-7
6.90360206758071e-7
6.77270100048800e-7
6.63826944578586e-7
6.52573423771125e-7
6.44421955140531e-7
6.36699340680756e-7
6.33861735874249e-7
6.31735830269445e-7
6.32921278294885e-7
6.36287015619259e-7
6.40903776722373e-7
6.48116867308292e-7
6.55813532041253e-7
6.65264398530378e-7
6.75162373545997e-7
6.87267406933468e-7
7.00566707803749e-7
7.10319310603680e-7
7.19837961404832e-7
7.26985894975715e-7
7.33113800141687e-7
7.37451950661148e-7
7.40470616427682e-7
7.41889597837818e-7
7.41945828227299e-7
7.40559171250396e-7
7.37937790365986e-7
7.34135156413815e-7
7.29245386158505e-7
7.23577936614920e-7
7.16979242478866e-7
7.09634638647153e-7
7.02602891905533e-7
6.95203535810541e-7
6.87845735141920e-7
6.81497733345813e-7
6.75162115870464e-7
6.69752738990820e-7
6.65590692250852e-7
6.61897881101089e-7
6.59766842723846e-7
6.58753894124958e-7
6.58547448834119e-7
6.60084646439090e-7
6.62465095608569e-7
6.65763059300480e-7
6.70001312306527e-7
6.73094004714583e-7
6.75535287289922e-7
6.80425146955538e-7
6.86826010980410e-7
6.92069485051331e-7
6.96801187324299e-7
7.03046786131544e-7
7.08784271388320e-7
7.13214380531152e-7
7.16872279564424e-7
7.20624216755756e-7
7.23742074936100e-7
7.25811732269361e-7
7.25791008326540e-7
7.25185699564961e-7
7.25580568506122e-7
7.25098748291239e-7
7.19644322650082e-7
7.17047975285216e-7
7.18934771158424e-7
7.17948799635597e-7
7.05970612027611e-7
6.95149159567270e-7
6.84655095979463e-7
6.73124911746112e-7
6.71807714158473e-7
6.70994825464441e-7
6.61806251681495e-7
6.68281009846782e-7
6.75683587320571e-7
6.63875547523924e-7
6.55606012957481e-7
6.49726473600798e-7
6.58422031135901e-7
6.68523190698190e-7
6.72601149529469e-7
6.88114488487756e-7
6.91157382460181e-7
6.91543926060091e-7
6.96655442938215e-7
7.06366003522336e-7
7.12462357405855e-7
7.12060709300824e-7
7.15166061587231e-7
7.06034931566120e-7
7.04463444488090e-7
6.82266686436634e-7
6.83143798056371e-7
6.90295522127483e-7
6.84266576660164e-7
6.79265798915898e-7
6.76628501010215e-7
6.75853251943716e-7
6.74106441439472e-7
6.76055441552377e-7
6.76486028047864e-7
6.81191744829896e-7
6.84189890807140e-7
6.86567018383770e-7
6.92406427042464e-7
6.92228193559168e-7
6.94262555677615e-7
6.94657979459394e-7
6.93064229339479e-7
6.92129885189754e-7
6.89643700634819e-7
6.87761794139330e-7
6.85342452480413e-7
6.83416073423158e-7
6.79764459686000e-7
6.78615867333566e-7
6.77231504724447e-7
6.76837437495692e-7
6.77936950792911e-7
6.78713738958474e-7
6.81783456022544e-7
6.83709230194247e-7
6.87644476269703e-7
6.90288234690862e-7
6.93785531704716e-7
6.96186583243836e-7
6.95464819173716e-7
6.91385550357281e-7
6.91212113115968e-7
6.88272656559968e-7
6.86746776685318e-7
6.84293185042895e-7
6.83349155273466e-7
6.84885246922631e-7
6.90008217385068e-7
