x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.5658156284978787,1.2508395713805691,1.7252466418512165,0.2152805403799001,0.144389279490724,0.7096969216213593,0.951573985196503,0.52721045086249,0.5361045083736588,0.9880962419205648,0.1438880912509672,0.8441516191428159,-0.1538369809325981,0.9895939658244453
0.7936114690750449,1.2915910666365629,1.715589516603737,-0.3121789363250231,0.2994949319472059,1.0243305629833923,0.951573985196503,0.52721045086249,0.7128905500226951,0.9895357672183824,0.2950376590488516,0.7012753123334224,-0.1442877867164345,0.9554856250844246
1.048394275909762,1.2529016920952998,1.603070264694241,-0.7957307231838273,0.5339521437509447,1.3168455179311476,0.951573985196503,0.52721045086249,0.8666231458591127,0.9994792416707186,0.5089393218312094,0.4989632482069747,-0.032268335397497,0.8608023970075761
1.325951138080151,1.0963056901002002,1.368668861171935,-1.1635190818495114,0.8703767614000316,1.5248867535013233,0.951573985196503,0.52721045086249,0.970174863803458,0.9796416980447528,0.7645718285245513,0.2424061336764025,0.2007539375753149,0.6445385318401252
1.5790292266274877,0.7977619650601525,1.0399071600292555,-1.2627142968239768,1.2805491106035352,1.5326975028763554,0.951573985196503,0.52721045086249,0.9999661098715984,0.862357226052891,0.9581731542114734,-0.0082328068277034,0.5063003206342686,0.2861891097656163
1.7317737942194242,0.4434879602735712,0.7516664406700961,-1.0508278360152798,1.6331014539927904,1.3197057417407307,0.951573985196503,0.52721045086249,0.9870710834238788,0.6828571290843853,0.9980596633716764,-0.1602831128609943,0.730551942888821,-0.0622648243426068
1.7900857772138592,0.1128231253627979,0.5685844572245808,-0.6761516453663722,1.87681144572144,0.9927685875008316,0.951573985196503,0.52721045086249,0.9760522659289208,0.5384397616421253,0.9535416278808216,-0.2175361445255004,0.8426640036709598,-0.3012612884165385
1.783286382875351,-0.1825998188072348,0.4813354546636175,-0.2382993605838223,2.029182373667564,0.6121673573305122,0.951573985196503,0.52721045086249,0.977508806339673,0.4629633049181496,0.896767841611524,-0.210894602890609,0.8863774468584275,-0.4425013426549218
1.725947929676497,-0.4442510863329407,0.479259107735479,0.2160401981601159,2.1031746516775214,0.1980598938166813,0.951573985196503,0.52721045086249,0.9879881149524664,0.4611218811844306,0.8616023089214282,-0.154529882911597,0.8873368079218464,-0.5075839450389107
1.6219778444349042,-0.6705600250180688,0.5606755699463356,0.6542498105205755,2.0990891704256187,-0.2426450657781748,0.951573985196503,0.52721045086249,0.9986905120190016,0.5317584567519327,0.8636688372841165,-0.0511591751616895,0.846896064268103,-0.5040596586757389
1.4680101867865396,-0.8519817795622254,0.7323091756048472,1.0353776024511658,2.003490786380028,-0.7044699267308292,0.951573985196503,0.52721045086249,0.9947221538662936,0.6685885940546917,0.9078392099098768,0.1026052464915978,0.7436324978777962,-0.4193184576788989
1.257098292055946,-0.9623101011129874,1.0034248461728674,1.2812420888039302,1.7864208229331604,-1.1649572939230803,0.951573985196503,0.52721045086249,0.9511989432291384,0.8433164984327045,0.9768429690622836,0.3085783051346456,0.5374172340660488,-0.2139575046442228
1.0038141142490458,-0.955096062472298,1.3418076332437896,1.2543481269846102,1.429991290013519,-1.5325337567232982,0.951573985196503,0.52721045086249,0.8435256339065114,0.9738964522017298,0.9901033380132316,0.5370889171660669,0.2269927320177537,0.1403402296387488
0.7772787398043486,-0.832577226439672,1.6206019140743178,0.9173905708823288,1.0222940857028362,-1.6760539791695996,0.951573985196503,0.52721045086249,0.7013422368937122,0.99875995810664,0.8533064249938367,0.71282470969301,-0.0497849985720852,0.5214097669436561
0.6152107732951897,-0.6676703630917413,1.7676635840556951,0.4221646779224042,0.6652235030010591,-1.6147034612501434,0.951573985196503,0.52721045086249,0.5771306634991475,0.9806841475062472,0.6172349955775225,0.8166518213100573,-0.1955980644841489,0.7867788509069215
