x1,x2,x3,x4,x5
1.9182568720920183,-0.7335119211838745,0.662765164899644,3.553361820286609,0.8373018598409908
1.7385851666197882,-0.7051381331974846,0.5703131284408309,3.553361820286609,0.8373018598409908
1.5567049001444424,-0.6671387864484107,0.4859777543803498,3.553361820286609,0.8373018598409908
1.3728598562781635,-0.6213535675610016,0.4101923411913972,3.553361820286609,0.8373018598409908
1.1871504683525222,-0.569614315418557,0.3432954195765941,3.553361820286609,0.8373018598409908
0.999524124444882,-0.513895654397876,0.2855644937143659,3.553361820286609,0.8373018598409908
0.8097391901602916,-0.4565505996323363,0.2372481510276331,3.553361820286609,0.8373018598409908
0.6173103249557746,-0.4007155702504416,0.1986079086497169,3.553361820286609,0.8373018598409908
0.4215032232592039,-0.3509880586579815,0.1699861225588884,3.553361820286609,0.8373018598409908
0.2216687024837433,-0.3142103647761031,0.1519007149465576,3.553361820286609,0.8373018598409908
0.0184452322121344,-0.2987786694643362,0.1450344315517741,3.553361820286609,0.8373018598409908
-0.1851260785353475,-0.3096069431632636,0.1498089903384806,3.553361820286609,0.8373018598409908
-0.3856862652475548,-0.3431422390004421,0.1659179918405672,3.553361820286609,0.8373018598409908
-0.5821887250851578,-0.3911080261838687,0.1926799470485405,3.553361820286609,0.8373018598409908
-0.7751684258860412,-0.4462358150684302,0.2295383361038921,3.553361820286609,0.8373018598409908
-0.965387437462969,-0.503571985957627,0.2761261646903694,3.553361820286609,0.8373018598409908
-1.153379745714887,-0.5597750441422328,0.332173361080471,3.553361820286609,0.8373018598409908
-1.3394268728404004,-0.6123870799753999,0.3974326181921394,3.553361820286609,0.8373018598409908
-1.52361217425823,-0.6593860729701337,0.4716341389526988,3.553361820286609,0.8373018598409908
-1.7058614228836544,-0.6989272210338202,0.5544527705572359,3.553361820286609,0.8373018598409908
-1.8859571666819064,-0.7291813144571851,0.6454751962119838,3.553361820286609,0.8373018598409908
-2.06352720372159,-0.7482159035180561,0.7441578105157767,3.553361820286609,0.8373018598409908
-2.238004275599496,-0.7538882718206219,0.8497646457059701,3.553361820286609,0.8373018598409908
-2.4085455765558903,-0.7437305033625539,0.961268716686556,3.553361820286609,0.8373018598409908
-2.5738858109549185,-0.7148133729735761,1.0771865923609611,3.553361820286609,0.8373018598409908
-2.7320691788845,-0.6635878422348915,1.1952879523174385,3.553361820286609,0.8373018598409908
-2.8799504936196216,-0.5857486143364884,1.3120664960724335,3.553361820286609,0.8373018598409908
-3.012264497116516,-0.4763418977936749,1.421768606365988,3.553361820286609,0.8373018598409908
-3.1200557247158582,-0.3309465686740089,1.514780577322139,3.553361820286609,0.8373018598409908
-3.189228677915562,-0.1501494517224081,1.576191697363664,3.553361820286609,0.8373018598409908
-3.204050513985913,0.0515990588603747,1.5895255613932178,3.553361820286609,0.8373018598409908
-3.16006969889759,0.2456911495919267,1.5501404390720936,3.553361820286609,0.8373018598409908
-3.069271373327374,0.4092644574296616,1.470551902852728,3.553361820286609,0.8373018598409908
-2.9476342447907014,0.5360232849088844,1.367567857901094,3.553361820286609,0.8373018598409908
-2.8065914410419457,0.6288024837289945,1.2533672538408247,3.553361820286609,0.8373018598409908
-2.652995243908232,0.6925736000554118,1.135370299299555,3.553361820286609,0.8373018598409908
-2.4908835727847727,0.7320103782515953,1.018033136206591,3.553361820286609,0.8373018598409908
-2.32271586663952,0.7510241383156415,0.9041280482178424,3.553361820286609,0.8373018598409908
-2.1500537572155984,0.7528294695247768,0.7954594291986996,3.553361820286609,0.8373018598409908
-1.9739243780367897,0.7401032977313003,0.6932528781446438,3.553361820286609,0.8373018598409908
-1.7950176121641714,0.7151333605578826,0.5983724145482511,3.553361820286609,0.8373018598409908
-1.6137947728308768,0.6799423784162957,0.5114470318430457,3.553361820286609,0.8373018598409908
-1.4305465887279678,0.6363969427167476,0.4329481254782732,3.553361820286609,0.8373018598409908
-1.245418139720168,0.5863175441926335,0.3632398850114151,3.553361820286609,0.8373018598409908
-1.058407277569668,0.5316141284002802,0.3026155528030479,3.553361820286609,0.8373018598409908
-0.8693368881192992,0.4744879879577205,0.2513290021200796,3.553361820286609,0.8373018598409908
-0.6778034708009544,0.4177721439551182,0.2096319902522408,3.553361820286609,0.8373018598409908
-0.4831403032909105,0.3655169252452109,0.1778320971989998,3.553361820286609,0.8373018598409908
-0.2845917304942174,0.3238095720498599,0.1563831010478862,3.553361820286609,0.8373018598409908
-0.08221154790255,0.3008627478169503,0.145937544150632,3.553361820286609,0.8373018598409908
