x1,x2,x3,x4,x5,x6,x7,x8,trajectory
2.833216763371865,1.806133126966837,2.7276678139815633,3.650772375814794,1.04141273164245,0.5911881659917132,1.0034469634984189,1.294938755020474,1.0
0.10738839223619549,2.492576966235844,0.13056492951158763,1.070895431578851,-2.2313031824858807,0.9133171015088385,-2.0358846318033423,0.06849515045131162,1.0
1.5358193269820115,0.045970552218895074,2.1597962429164177,2.295482528669244,0.4290640021442867,-3.079754256643263,0.7700138852633923,0.8309430735560858,1.0
0.16425422934941786,1.5262910941105032,3.4407764436485264,2.8576993612870094,-1.8063398724851976,0.4228406709684357,1.235697156279499,1.050016881982661,1.0
2.26207826737564,0.360199944695555,1.1894463460833433,0.04063532193893846,0.8162839780571507,-1.0210959997784526,0.17348794346641774,-3.203117592107764,1.0
2.7405166281812936,0.5088376505204016,3.4360186615571124,0.16471328773982663,1.0081464530577096,-0.6756262710296793,1.234313435293847,-1.803548966608267,1.0
0.4656779599157705,0.6446120864146799,0.3825286944036601,0.22820210289387477,-0.7642609568997303,-0.4391065595211073,-0.9609516104804751,-1.4775236264613238,2.0
2.651064330422738,1.2677680757318517,1.5781689529240868,0.287373470837763,0.9749611934865242,0.23725793371152024,0.4562652844515829,-1.2469726170516595,2.0
1.9289139375397557,0.20155248628312647,0.46627181082227476,0.6960364232925182,0.6569571178633834,-1.6017054536819668,-0.7629865298747417,-0.3623532877001688,2.0
0.9391599695716879,0.631375117628515,2.661009896624903,0.2670391540532436,-0.06276945265257838,-0.459855111888628,0.978705711126142,-1.3203599869389548,2.0
0.13488670161247882,0.956399982461915,0.47733942236716786,0.8877889739937121,-2.0033201002238687,-0.044579061735572065,-0.7395274638552188,-0.11902120613025016,2.0
0.27784293064724047,1.8233450316126583,0.6856957039340761,2.3898722515407966,-1.2806993226346268,0.6006727436205138,-0.3773213299381095,0.8712399132766906,2.0
0.06132234257819532,0.11350660037871291,1.5128209436247604,0.7862433532470943,-2.7916110231936204,-2.1758942906350933,0.4139760825449419,-0.24048892474300454,3.0
0.24643714096789535,0.6341544128957947,0.43237887934559993,4.836593689360521,-1.4006483242344405,-0.45546280073584255,-0.8384530395867368,1.5762106897669177,3.0
0.8721126292938768,4.995854769175231,1.0084108174221162,0.18516202164434475,-0.13683670137959242,1.6086085224203173,0.008375643586780153,-1.686524044514313,3.0
0.12782850355888994,1.2381129121817094,4.101038592991538,0.36740260405574,-2.0570657293645875,0.21358837541985737,1.4112402569951323,-1.0012970184316192,3.0
0.05440562335696189,0.16930257854245523,2.0680947391643985,0.8346850716672974,-2.9112877599302176,-1.7760677593479557,0.7266277675718938,-0.18070078495376557,3.0
0.34285665213221034,0.6015857454388098,0.656376176558933,5.343287426895381,-1.070442842983491,-0.5081862010440961,-0.42102121451544333,1.6758410865681082,3.0
5.429907777743932,0.4385399141688848,1.0467719485021627,0.9695029687861964,1.6919221499607207,-0.8243044469819523,0.0457110939343645,-0.030971742121348168,4.0
3.8899225759109695,2.968032260203341,1.1711944346158476,2.4897022017692136,1.358389254067491,1.0878991945868115,0.1580241123487357,0.9121631056411963,4.0
0.28854395657322474,0.5305852090162422,4.726495269401792,0.5685141725313447,-1.2429078421677826,-0.6337747136258745,1.5531839700157308,-0.5647290364077482,4.0
0.03500854364655035,0.8966260746724133,1.0642710218922764,2.5394028130967454,-3.35216314309415,-0.10911636596114095,0.062290078307434306,0.9319289404330244,4.0
1.739417417561825,0.02447408714721745,0.9004806250414508,0.6579391064052552,0.5535502396693424,-3.7101403886169,-0.10482663037610505,-0.41864289539628874,4.0
0.23058056432115048,0.23141917520887934,1.2629232525274714,3.955235722998581,-1.4671549577818055,-1.4635246015845482,0.23342907551052194,1.375040200707396,4.0
0.054100011028644875,0.47979674382897824,1.4069154490773454,1.8575893135964932,-2.91692088927307,-0.7343927151169156,0.3413996832756651,0.6192795791437438,5.0
0.9348384397337315,0.03654123481569131,0.8122919723384279,0.5855212651792838,-0.06738155635229012,-3.309313935070388,-0.20789543160556817,-0.5352527769125618,5.0
3.455067806721822,3.085578858785802,0.6292177728283291,0.47227032623776216,1.239842082706306,1.1267392763152309,-0.46327786148949246,-0.750203732260992,5.0
0.6805774786451935,0.3113551460353647,0.15630579671526507,0.17180066940492883,-0.384813607904805,-1.1668210696635541,-1.8559409551325947,-1.7614203730197313,5.0
3.732496918087336,1.1918053052813695,3.1872734093508837,0.777497050491374,1.3170774247342396,0.17546922080713126,1.1591658206952575,-0.2516754285161699,5.0
2.4895462515439704,0.23430164443957469,1.1619061703005311,3.4537636019672937,0.9121004655754288,-1.4511459149715713,0.15006190671889827,1.2394645355661686,5.0
