x1,x2,x3,x4,trajectory,computed_value
0.2024599989228876,0.3087638522961644,0.1870211065984292,-0.1336724855980246,5,0.9828590971993625
0.2338496344760985,0.1070085067274176,-0.106169621064094,-0.3264408703187765,5,0.9828590960335155
0.0514602422653387,-0.2108322873169729,-0.2430877370886704,-0.2890289588688935,5,0.9828590929826331
-0.1571013327237165,-0.3305513543097866,-0.2275831418286345,0.0368514359435045,5,0.9828590918391156
-0.3345153977161481,-0.1348759773376133,-0.0958014638830791,0.2900664699717066,5,0.9828590945949486
-0.2903009371350049,0.1057144845250134,0.2095534224237389,0.1961265177986456,5,0.982859095697855
0.0099579324074441,0.211494631690795,0.3933690224490587,0.0394387623011487,5,0.9828590985897703
0.2940210254568167,0.172129916930206,0.1827593314225132,-0.1379137269991136,5,0.9828590971672911
0.3061842019986448,-0.0188860798413163,-0.1387200896454762,-0.2916280353772465,5,0.9828591000725357
0.0823187760587037,-0.268685860160175,-0.2847582324595729,-0.1597291465849454,5,0.9828590977613326
-0.1660365530539278,-0.2659358478338425,-0.2690148239410437,0.1622481245994388,5,0.9828591005427837
-0.3564858627246469,-0.0193092054429412,-0.0673407509181814,0.2603309093855643,5,0.9828591012628293
-0.2746587083433688,0.1419332195360785,0.2616555060084644,0.1063250786960668,5,0.9828591019270694
0.0620259929546506,0.167097565658085,0.4039072319191031,-0.0421174374441639,5,0.9828591035337768
0.335013880691831,0.0677783839341489,0.1664460910615279,-0.1879362271953274,5,0.9828591009983798
0.3317027873103871,-0.1672194031648658,-0.146059890071232,-0.2630903686710328,5,0.9828591024621783
0.119050421808325,-0.3178234986657176,-0.2591765733513528,0.0104051814459924,5,0.9828591014139206
-0.1152147438199454,-0.164727560812046,-0.2544808427370306,0.3017986770424491,5,0.9828591070205824
-0.2792994065404047,0.1310880174083008,-0.0556476406251812,0.2786039301369184,5,0.9828591079536546
-0.1943669119811073,0.2831272779155392,0.2533136492473548,0.0805611909937961,5,0.9828591122623318
0.1230669043202968,0.2570013808864817,0.3173745513709899,-0.1283323061732057,5,0.9828591123829453
0.2942282127534287,0.0665624817062411,0.0523373105068858,-0.2996516793779336,5,0.9828591087959713
0.2185297409874978,-0.2426834489868551,-0.1702935864502566,-0.2699241012063101,5,0.9828591082931791
0.0441828745839918,-0.3399235593992121,-0.2157328454682618,0.0772046702749497,5,0.9828591071847519
-0.1417916749005114,-0.1253857376912917,-0.1876122011207725,0.3571582050460962,5,0.9828591122088014
-0.0689138523253538,0.3265992232482504,0.3087435398286424,0.0907902350337928,5,0.9828590968407982
-0.2515706004811069,0.1619341484090079,0.0791020615705805,0.2853511429779714,5,0.982859095550172
-0.2084118712657078,-0.1379997644008307,-0.1484139090078789,0.3472591165444956,5,0.9828590961130717
-0.04554285887037,-0.3438388590569593,-0.2077324290911688,0.0757159499237574,5,0.9828590932091853
0.1195839794171382,-0.2590413523512337,-0.1952054321652069,-0.2667800459630332,5,0.9828590968376102
0.2472059794030934,0.0526246952289397,-0.0502438799134816,-0.3494561883617658,5,0.9828590994887494
0.1806660102181617,0.282699274913505,0.2116338249105502,-0.1847112807992589,5,0.9828591010451011
-0.0976926323553322,0.352687984121897,0.2860439580321898,0.040250797942376,5,0.9828591049323817
-0.2435618503103043,0.2263166886170877,0.0257545091712159,0.2540287767090459,5,0.9828591013857483
-0.1556596861563765,-0.054786368894901,-0.1980819209062304,0.3618512625326306,5,0.98285909960375
0.0446259104052937,-0.3065365311398716,-0.2366189623375001,0.1579013824671735,5,0.982859095970521
0.2298729933837646,-0.291717370697254,-0.1947344646740025,-0.1824188012745881,5,0.9828590979191727
0.3408915431811978,-0.0249593923085504,0.0081445644230039,-0.2894015087768856,5,0.9828590998850049
0.211909396192911,0.166570485515723,0.2939278119714917,-0.1547104967814117,5,0.9828591020505769
-0.1163452549247059,0.2336460530150947,0.3589588527840019,0.0076646510825356,5,0.9828591045385805
-0.3139973633247469,0.1554390621816734,0.0900024439236841,0.1893564854275723,5,0.9828591022031709
-0.2574183851633742,-0.0673891818057606,-0.1965477670742216,0.3068379253920746,5,0.9828591045202142
-0.0248105621902989,-0.2862100509390187,-0.2868201772651333,0.1215883984521667,5,0.9828591019711436
0.21027909366231,-0.2526959464594456,-0.2520787542678393,-0.1866351809241655,5,0.9828591043639021
0.3674594340473849,-0.0100322098418845,-0.0295306391662016,-0.2481301085337677,5,0.9828591034972953
0.2618868894212011,0.1358295197588008,0.284174587100007,-0.1005412560578431,5,0.9828591051789183
-0.071799094620745,0.1612309367606768,0.4044391258872536,0.0356291891161742,5,0.982859106333349
-0.3347919508714465,0.0743059263979172,0.1729381894858153,0.175956707751374,5,0.9828591047451823
-0.342006565225828,-0.1390592534506391,-0.1347858273965841,0.266691618616945,5,0.982859108326659
-0.1364629891682331,-0.311926539253972,-0.2627571270968225,0.035802385049291,5,0.9828591069734371
