x1,x2,x3,x4,trajectory
0.5112196439839398,0.4594951029940697,0.1207509396111125,-0.1700246948486355,2
0.4884216809895825,0.3589854976773424,-0.2324760114199581,-0.3599465378441212,2
0.3205715336717348,0.1646635532396098,-0.5110128489251989,-0.51921670584624,2
0.0341444639374396,-0.1074537857677179,-0.6127342381934525,-0.5502139042188212,2
-0.2674848503250494,-0.3536837158955715,-0.5879611401866185,-0.4126065105059086,2
-0.5683577371921034,-0.5083854454202724,-0.5663673104778603,-0.1733793048681318,2
-0.9372370693487811,-0.5513989109890738,-0.6048279528284304,-0.0119809615266111,2
-1.2838483694396576,-0.5933530820684775,-0.6827014096111252,-0.2044327543332174,2
-1.5223365210602922,-0.7036381398284743,-0.8114238673875779,-0.4995674428414496,2
-1.7203688384482525,-0.8433905603119565,-1.0040698908987633,-0.7776297133972567,2
-1.901166437628679,-0.9887917640027148,-1.246479378963899,-1.024186376152027,2
-2.072607355121346,-1.1297074697204212,-1.5222312169681629,-1.2437549234379377,2
-2.237916994469032,-1.262963521201372,-1.819683428050169,-1.4437399855571662,2
-2.398638319236993,-1.388213042153623,-2.1315118890034324,-1.630361695198421,2
-2.5556088618568964,-1.5060751259387777,-2.453163329195493,-1.808141049089542,2
-2.709334578135422,-1.6174120439230817,-2.781738604615959,-1.980226859537335,2
-2.860151209606179,-1.7230717872980712,-3.115329287298701,-2.1487903296661117,2
-3.008300564026714,-1.8238080223968665,-3.452636761095681,-2.315329914062601,2
-3.153969159113667,-1.9202653787317296,-3.7927506192458775,-2.4808834771435246,2
-3.2973089485179914,-2.0129871656534206,-4.135015928097682,-2.6461717270894725,2
-3.4384489643406297,-2.1024294004097848,-4.478951085418556,-2.8116949497595987,2
-3.5775021465095223,-2.1889751880926087,-4.824195297327305,-2.9777987285698644,2
-3.714569500654635,-2.272947517762313,-5.170474033828124,-3.1447190425474143,2
-3.849742747648009,-2.3546199906342147,-5.517575609317015,-3.312613632236716,2
-3.9831060742554216,-2.434225616735459,-5.865334950103442,-3.481584055402644,2
0.4014886631487555,0.4891791489570104,0.4596727269398429,0.0036501305130427,2
0.1328952216375913,0.4519273691383526,0.7014704317729914,0.1519146346675957,2
-0.2183910136774131,0.3459313574597551,0.6648661682482389,0.2768702432617169,2
-0.4625629714515102,0.1951952571698129,0.4303757676689991,0.4190546097125856,2
-0.5875738160603571,-0.0179105322911422,0.1609614536568489,0.5765050889716077,2
-0.610249665563813,-0.3432041122196464,-0.0399767681756934,0.6544820641917906,2
-0.5808160125280492,-0.6506881327957909,-0.0363409005672083,0.4298311225091996,2
-0.5853220150642332,-0.7555047032203753,0.0667524836959596,0.0617138055473842,2
-0.6364802847952956,-0.7028842374348244,0.1846978651960109,-0.3101333593841606,2
-0.7625224306934788,-0.4491396309602169,0.247851190783887,-0.5556654617597858,2
-0.8617403370106369,-0.1687873884035678,0.0659295406035995,-0.4043653321510099,2
-0.833766457521824,-0.0537521810885997,-0.2140568115439771,-0.1490681976740911,2
-0.6850605989569722,-0.0420279122958598,-0.5038365188060374,0.077074964491054,2
-0.3879526858194878,-0.1113997874634957,-0.7260862766644586,0.1842833792995827,2
-0.0115618870356414,-0.1913404075560878,-0.7968033457703887,0.1233213642090492,2
0.3684983735997215,-0.2243952584808039,-0.7472222680778328,0.0197792207323421,2
0.7271538696291977,-0.2314165240818782,-0.5864562191244881,0.0411389509397259,2
0.9724742600618524,-0.3002588085915942,-0.3744010858146337,0.2555316699474423,2
1.122104819575846,-0.4985393108375036,-0.259099153307174,0.5380615527047761,2
1.2607249093065358,-0.7848991920261534,-0.4075791059522075,0.7018306799803324,2
1.417227960569366,-0.9928365003320806,-0.7080019788232914,0.729241501860411,2
1.5866857817029227,-1.1365049920084136,-1.040222019289729,0.7375747406319607,2
1.7635945183153174,-1.246575692953076,-1.3804474068893695,0.7645700224077719,2
1.9432545416790488,-1.3382457617384371,-1.7215162097686705,0.8185361204043774,2
2.1223416888442665,-1.419473487003511,-2.0603689589760257,0.8988537382716408,2
