adjusted_value
0
-1.18617893021814e-9
-4.29026825926534e-9
-5.45372863440087e-9
-2.64983434874672e-9
-1.52769340708887e-9
1.41465650052007e-9
-3.26304387129706e-11
2.92328092913450e-9
5.71770917841052e-10
3.40172992861910e-9
4.13433298511909e-9
4.81015744487841e-9
6.44488559497016e-9
3.86527168013699e-9
5.35459872816296e-9
4.28805946849509e-9
9.99250053992628e-9
1.09418453419826e-8
1.53256651642621e-8
1.54483820506333e-8
1.17988517554583e-8
1.12872912269523e-8
1.01595331973006e-8
1.52712012004187e-8
-3.64817479301466e-10
-1.67795195114619e-9
-1.10523545758979e-9
-4.05976522986035e-9
-3.68061083012614e-10
2.32931355045958e-9
3.91280789835599e-9
7.86788182253164e-9
4.25939590685431e-9
2.44631970622937e-9
-1.25027215549148e-9
7.32363810368696e-10
2.73247954137884e-9
4.93581882081742e-9
7.46721277955021e-9
5.09107408471323e-9
7.44852627860201e-9
4.85500028030484e-9
7.28948803409375e-9
6.40776776635543e-9
8.11871817505112e-9
9.29328192021594e-9
7.67741795481391e-9
1.13213548832828e-8
9.94453304610327e-9
