x1,x2,x3,trajectory,computed_value
2.08239475875311,0.620272999054206,0.6914135496256555,4,1.0000196536107424
1.36335705864724,1.6284775942328331,0.4022466545529003,4,1.0000196539001545
0.4644117783814257,1.9367825642002003,0.9928869648513474,4,1.0000196531225936
0.4618232123593873,1.0016403752565135,1.930617719817072,4,1.0000196539211401
1.3553172664095308,0.4027750153898352,1.6359890256336065,4,1.0000196532795718
2.0834847026181578,0.6831368509078911,0.6274597539069225,4,1.000019653402481
1.29731626938964,1.6892493983519523,0.407515639691383,4,1.0000196538582793
0.4453893882274399,1.8849050613381813,1.0637868578673568,4,1.0000196531071732
0.4854120569378565,0.9296656744683726,1.9790035760267497,4,1.0000196538006374
1.420518137555485,0.3993745671990754,1.5741886026784182,4,1.000019653303577
2.0673871628403986,0.753073433793355,0.5736207107992253,4,1.0000196532368777
1.2302922349219905,1.748676060465737,0.4151130120452533,4,1.0000196538027142
0.4305317989639823,1.8300876461795368,1.1334618622894617,4,1.0000196531025813
0.5156309272162172,0.856661458926256,2.021788921290508,4,1.0000196536517827
1.4847677769833714,0.3979848858895312,1.51132864456008,4,1.0000196533267147
2.037411132923999,0.8259977420490491,0.5306724324599338,4,1.0000196530737522
1.1622285936353425,1.8064931616391704,0.4253595521584681,4,1.0000196537308206
0.4190493133902785,1.77304992680034,1.2019820672423611,4,1.0000196531245842
0.5544051059449391,0.7833762114459232,2.05629999004212,4,1.0000196534607575
1.5480446044682092,0.3985540961198744,1.4474826068448996,4,1.000019653349436
