x1,x2,x3,x4,x5,trajectory
0.8760299101355447,-1.039942185070796,1.7107115420891237,3.7904826684718302,1.0957878994834356,1
-0.22493402489220773,-1.0903344748683232,1.6161545597624436,3.7904826684718302,1.0957878994834356,1
-1.3009674171062133,-0.9573470175702311,1.832739165513556,3.7904826684718302,1.0957878994834356,1
-2.164452923733478,-0.42300862563157215,2.22745668444525,3.7904826684718302,1.0957878994834356,1
-2.047653392562416,0.567102977458109,2.1625610026450484,3.7904826684718302,1.0957878994834356,1
-1.1178659937280229,0.9996039865081336,1.7743175625715781,3.7904826684718302,1.0957878994834356,1
-0.02826884457693361,1.0934451433337617,1.6095858608312654,3.7904826684718302,1.0957878994834356,1
1.0644384953226096,1.0098728239842405,1.758937557053132,3.7904826684718302,1.0957878994834356,1
2.009706954778143,0.6037581466037121,2.1422518996846898,3.7904826684718302,1.0957878994834356,1
2.1926689028314565,-0.3767879340864681,2.2436736740050027,3.7904826684718302,1.0957878994834356,1
0.9049649684090366,0.32287035201386205,-1.5432909456365724,0.9923559845297103,1.0798606914277966,2
1.218629922673012,1.3237604207196698,-1.2076768687905264,0.9923559845297103,1.0798606914277966,2
1.6728462811118971,2.083732151449934,-0.5459406457506479,0.9923559845297103,1.0798606914277966,2
2.1381032580397927,2.539430210874441,0.3474237361667309,0.9923559845297103,1.0798606914277966,2
2.5662766547350473,2.6278094612612732,1.3623268779587212,0.9923559845297103,1.0798606914277966,2
2.926038914659055,2.3133919528446176,2.3579010740548134,0.9923559845297103,1.0798606914277966,2
3.189962940507043,1.6160067649726018,3.171197846021339,0.9923559845297103,1.0798606914277966,2
3.334470572108616,0.6315405741282629,3.6462442340543695,0.9923559845297103,1.0798606914277966,2
3.3446966931744004,-0.4701273949317795,3.680658255250793,0.9923559845297103,1.0798606914277966,2
3.2195251244004695,-1.4842665220094524,3.2666667434960273,0.9923559845297103,1.0798606914277966,2
0.1520193488829209,1.8708607789182206,-0.9817447045564451,3.066323503179443,0.19271139157617306,3
1.222816107806649,2.0015895313236367,-0.7416902470098253,3.066323503179443,0.19271139157617306,3
2.1804066047790878,2.1718787765987075,-0.2102894155546861,3.066323503179443,0.19271139157617306,3
3.0249939933875156,2.186536642662658,0.5065977355498882,3.066323503179443,0.19271139157617306,3
3.744094226137649,1.9111928483401428,1.300325639438759,3.066323503179443,0.19271139157617306,3
4.283844569999031,1.2602537543036954,2.0068856285747043,3.066323503179443,0.19271139157617306,3
4.5468844890259374,0.26548683358207387,2.38565096680603,3.066323503179443,0.19271139157617306,3
4.451322658993243,-0.8159573263274499,2.2454366097076996,3.066323503179443,0.19271139157617306,3
4.030478960592841,-1.648206441329879,1.6633857141405093,3.066323503179443,0.19271139157617306,3
3.387722150302943,-2.0973719630740595,0.885891203205167,3.066323503179443,0.19271139157617306,3
0.0799362821143057,0.24111108449794294,0.676976366020793,1.2335114625211174,0.4002703804974679,4
0.001083775199787109,-0.24405117934399453,0.6743867453286382,1.2335114625211174,0.4002703804974679,4
-0.08209323235682622,0.24094844897534276,0.6771180077791068,1.2335114625211174,0.4002703804974679,4
0.16226136031254573,-0.23150917657316963,0.6850585195402707,1.2335114625211174,0.4002703804974679,4
-0.24059066148850564,0.21481988910556052,0.6978492629168886,1.2335114625211174,0.4002703804974679,4
0.31562937167044336,-0.18918844045405048,0.7147676252108228,1.2335114625211174,0.4002703804974679,4
-0.3847949095403003,0.15183878702954817,0.7344047175567232,1.2335114625211174,0.4002703804974679,4
0.44254359020705825,-0.09868089144392515,0.7537712425027018,1.2335114625211174,0.4002703804974679,4
-0.47619958881423546,0.026821797432658185,0.766305044477119,1.2335114625211174,0.4002703804974679,4
0.46881651406439245,0.0527431441760535,0.7634768732452001,1.2335114625211174,0.4002703804974679,4
-1.711808054896239,1.4063511290459911,1.842192532633852,3.4296282306596577,1.7011359445651217,5
-0.6655072356448729,1.3959315002315595,1.4795603801707868,3.4296282306596577,1.7011359445651217,5
0.44006938351482733,1.3896770378588486,1.4432243071370185,3.4296282306596577,1.7011359445651217,5
1.5050644497111678,1.4127193298110328,1.7452333616928473,3.4296282306596577,1.7011359445651217,5
2.4563716832029585,1.2827587070165272,2.2946431834959133,3.4296282306596577,1.7011359445651217,5
3.193564909192298,0.7456334298706963,2.901865730236882,3.4296282306596577,1.7011359445651217,5
3.3856383747367533,-0.28214107746339234,3.086097121713521,3.4296282306596577,1.7011359445651217,5
2.8532766400229908,-1.0892101409620691,2.6018814279128035,3.4296282306596577,1.7011359445651217,5
1.9845125297359993,-1.3837522590573315,1.9891477202923464,3.4296282306596577,1.7011359445651217,5
0.9675269919272389,-1.4054606308583626,1.551464487316545,3.4296282306596577,1.7011359445651217,5
