x1,x2,x3,trajectory
0.15877900850109636,1.0126933065663548,0.8481087820602476,1.0
1.046668652930248,0.8125698723215702,0.16034257187588052,1.0
0.15964620798351675,1.0330949978920263,0.8268398912521555,1.0
1.2769426693969903,0.5476247089092265,0.19501371882148236,1.0
0.4379938828539608,0.23043641301242937,1.351150801261307,1.0
0.2640083537358114,1.3817453263607422,0.37382741703114547,1.0
0.19690321326692453,1.2827751145993826,0.5399027692613905,1.0
0.30020771795673495,0.3260159937729975,1.3933573853979624,1.0
0.16369705380813204,0.7605886353552613,1.095295407964307,1.0
1.2055273190374818,0.17778960870383137,0.6362641693863849,1.0
1.3924312503098528,0.2937811382787073,0.3333687085391373,1.0
0.7533791880234806,1.1019336632679175,0.1642682458363003,1.0
0.6788436484651937,0.23599242004591942,1.1047450286165887,2.0
0.4646511107902772,0.30464595969542646,1.2502840266419957,2.0
1.265553689238574,0.32912212234102584,0.42490528554810186,2.0
0.2186028355450318,0.8647898410588999,0.9361884205237722,2.0
0.5427271582530736,1.20658894726409,0.2702649916105369,2.0
0.9525377241662515,0.847917177073948,0.2191261958875016,2.0
0.3349757771686903,0.4167081469723526,1.2678971729866586,2.0
0.2388206181113564,1.1177738361115772,0.6629866429047676,2.0
0.24489655171243102,0.6329939314425509,1.1416906139727188,2.0
0.22088346433865116,0.8122921799672396,0.9864054528218114,2.0
0.7279618372374839,1.0628817599157145,0.2287374999745028,2.0
0.2673844332704396,0.5510683383069157,1.201128325550346,2.0
0.560991811472874,1.2853647336177947,0.1732245520370288,3.0
1.3313435711356545,0.1872841879907291,0.5009533380013189,3.0
1.3668661578467665,0.20336702196141984,0.4493479173195165,3.0
0.7324640464632775,0.14996421892702264,1.1371528317373947,3.0
1.210730687024891,0.15867490127537376,0.6501755088274352,3.0
0.28244589285169774,0.3098399968258723,1.4272952074501297,3.0
1.1894717778577015,0.1557091993937492,0.6744001198762509,3.0
0.1492257375818522,1.1288797939459292,0.7414755655999226,3.0
0.14170630487508534,0.9269349099244288,0.950939882328184,3.0
1.312397974855932,0.18081411408472045,0.5263690081870508,3.0
0.1666938898280431,1.2565633910449332,0.5963238162547245,3.0
0.2623360147258351,0.3347065441106537,1.4225385382912121,3.0
1.2774420929999197,0.006602632599054111,0.7355363715287282,4.0
1.7379359366738631,0.01330571908153993,0.26833944137229154,4.0
0.009268948054307778,0.42129572924574815,1.5890164198276386,4.0
1.748422225022437,0.013791759406736187,0.25736711269851686,4.0
0.35606376163169895,1.6529760196744085,0.010541315821590257,4.0
0.006209716400595026,0.8867482256933856,1.1266231550337207,4.0
1.2991460283705556,0.006692483384722379,0.7137425853724129,4.0
0.014167817902928455,1.7559772153796995,0.2494360638450624,4.0
0.017974654255762924,0.19062873936040844,1.8109777035115235,4.0
0.12191174541891495,1.8704604358373589,0.027208915871423378,4.0
0.10992797260798796,1.8796207973850358,0.030032327134669277,4.0
0.40263903996135436,0.009588747325540471,1.607353309840796,4.0
0.28200545475273103,0.05468629167183235,1.6828893507031326,5.0
1.2121986951504196,0.02745254277736917,0.7799298591999116,5.0
1.2705379944234085,0.7206980385362527,0.02834506416803566,5.0
0.8957141547881097,0.026401798684370724,1.097465143655218,5.0
1.742264201048312,0.07285150389414302,0.2044653921852452,5.0
0.03399343469316729,1.4640793668407324,0.5215082955937961,5.0
0.09199588947133586,1.7680247627412229,0.15956044491514035,5.0
0.055769127830622926,0.2756805615815021,1.6881314077155736,5.0
0.9770097312772583,1.0164355830775065,0.02613578277293224,5.0
1.4696603110823954,0.03424372548445548,0.5156770605608476,5.0
0.6922007390164094,1.2985052169924516,0.02887514111883446,5.0
1.5133404673708388,0.03651200762733637,0.4697286221295212,5.0
