x1,x2,x3,trajectory
0.6268329854414201,-0.08478763834401386,0.317394866494781,1.0
-0.38093145827600305,0.2929892455668185,0.317394866494781,1.0
0.5543981750284174,-0.18532678833890398,0.317394866494781,1.0
-0.09450144099482137,-0.3592563740176621,0.317394866494781,1.0
0.6339441982981961,0.06590322287186043,0.317394866494781,1.0
-0.50787715067255,-0.22367595286119024,0.317394866494781,1.0
0.6412308533454841,0.03733714860337605,0.317394866494781,1.0
0.17442611626977364,0.34963249413007647,0.317394866494781,1.0
0.6820364983696556,0.05322627423833006,0.20637744544604372,2.0
-0.5819716574423359,0.17010673312186989,0.20637744544604372,2.0
-0.332703124804654,-0.27566337307600497,0.20637744544604372,2.0
0.353792178656526,-0.2701894583345498,0.20637744544604372,2.0
0.570014531145939,0.17826653085228264,0.20637744544604372,2.0
0.6489232946948975,-0.10921795266525726,0.20637744544604372,2.0
0.07802067663665897,0.3123751548988381,0.20637744544604372,2.0
0.3502598060274566,-0.27113769692673273,0.20637744544604372,2.0
0.18384576450952034,0.32411311883225236,0.33808360528876047,3.0
0.45008406176080595,-0.2190632827803031,0.33808360528876047,3.0
-0.4095725043021477,-0.24446444062782288,0.33808360528876047,3.0
0.5728517307599342,0.07437093402810555,0.33808360528876047,3.0
-0.23055965209797774,0.31385424722038213,0.33808360528876047,3.0
0.12798293822370593,-0.33307438105818654,0.33808360528876047,3.0
-0.42360223152195087,0.23624349296877642,0.33808360528876047,3.0
0.3299971049160096,-0.28224037127394214,0.33808360528876047,3.0
