x1,x2,x3,x4,x5,x6,trajectory
0.50687142423595,0.39679488929530804,0.5921109466852365,-0.38082885484737217,0.33025817882883846,0.18514099230156444,1.0
0.28492461685253867,0.27292498739740356,0.4576455703214325,-0.37816684169736364,0.3251880513668395,0.18754910661355464,1.0
0.3778197505852587,-0.012762763891676354,0.0406424686938509,-0.13616704504408197,-0.0032543930366706955,0.27399175436378326,1.0
0.7096986578933282,0.2708121649496405,0.42479346335930984,-0.1555357991771902,0.037222055565110185,0.2528840598951105,1.0
0.23197113014802093,0.3220898848026511,0.4810176789372234,-0.3475919766693342,0.34847119055848297,0.13369110239388185,1.0
-0.014800755386507491,0.22657118274921578,0.35984831336354606,-0.24173688300177307,0.30574485546107594,0.07056234382372764,1.0
0.35723872661610234,-0.011008473079695045,0.07528158371833854,-0.21166077816942053,0.03324848776873995,0.31298260668371114,1.0
0.27770716421975383,0.050191448712967185,-0.01912775188849095,0.3986010048004946,-0.15043370104857992,-0.11359698746888422,1.0
0.2600082725739325,0.5096632958356331,0.43066658304062055,0.44302257422805313,-0.15663965522178167,-0.15181260272324087,1.0
0.18600857255460734,0.37189732130807623,0.4963546462188269,-0.29623924762224774,0.34906190438024026,0.08174765952503808,1.0
-0.04728871113969882,0.3453764062515319,0.3474764890941304,0.14810595682848393,0.08778807778610562,-0.10132371833155898,1.0
0.39311030105906175,0.22155992802944485,0.1729028373935171,0.45958624843655077,-0.19320844609227922,-0.13180748606124104,1.0
0.6570905730434338,0.5777114960745611,0.5232390003178794,0.4917358553938739,-0.27111461199558,-0.0860509271152631,1.0
-0.017700045847830706,0.14513935422298752,0.10021645230206674,0.49740353757030603,-0.13263191516649525,-0.23020130612078038,1.0
0.06791201849573306,0.14150024339736028,0.32548131194313784,-0.3518159819839325,0.30542718882615105,0.18095910944081195,1.0
0.44711729707041725,0.19818804426805348,0.15881605957783362,0.39595044382841627,-0.17660104771286253,-0.08477907983252318,1.0
0.14922571934589696,0.09496513416467028,0.027168698897097512,0.5055040733089001,-0.16620554780203667,-0.20472820922383295,2.0
0.44711729707041725,0.19818804426805348,0.15881605957783362,0.39595044382841627,-0.17660104771286253,-0.08477907983252318,2.0
0.34019350206139354,0.22963535200198165,0.4264548753199847,-0.38591692667735317,0.28309382832545193,0.23739341463493177,2.0
0.43045199443266824,0.6898947738602919,0.5755528882976915,0.4395624766124463,-0.18120575750841345,-0.12378640282100217,2.0
-0.058186648200889535,0.33375480258912904,0.3564579861727654,0.06852740192437412,0.14179306911425,-0.07575015475559349,2.0
0.5547534348535633,0.1405191482021056,0.16627089096288733,0.09268096137861202,-0.08537424507804077,0.1272635999824592,2.0
0.3843095577266885,0.0008885996457558745,-0.02095090819773563,0.09991034354033308,-0.08127841676862645,0.11593838951132387,2.0
-0.04728871113969882,0.3453764062515319,0.3474764890941304,0.14810595682848393,0.08778807778610562,-0.10132371833155898,2.0
0.12515839215791316,0.5316800416751435,0.4855372705960483,0.15611276394263374,0.07277374170022749,-0.09431618935983054,2.0
0.7273262265006257,0.5378694953103824,0.5130111089039123,0.4424940073987131,-0.2586772468843665,-0.049246444231315786,2.0
0.28873545917982824,0.7090938677336616,0.6293390153599832,0.08346100958548994,0.12728982487416493,-0.07618051817662418,2.0
0.48860472816455314,0.17898707214231563,0.1519594456404444,0.3250346270623006,-0.15702954645285833,-0.03343476432641176,2.0
0.28764429274822584,0.6727583618889772,0.6409382481620536,-0.07025292683843255,0.24764834222452106,-0.04282509910305775,2.0
0.2600082725739325,0.5096632958356331,0.43066658304062055,0.44302257422805313,-0.15663965522178167,-0.15181260272324087,2.0
0.35329848174032097,0.5591586939814341,0.6420455258502,-0.287355906836871,0.37909529206506465,0.04283093105483719,2.0
0.6857627800676742,0.27871780118052975,0.457705884093132,-0.22716290799260927,0.09212945747423631,0.26960376680140336,2.0
0.723826875802103,0.2808396838640537,0.3547005062681131,0.08305345121395107,-0.09140585223532295,0.14292271730440254,3.0
0.8227311503838981,0.47848892335970356,0.5107796154066355,0.3079376196732684,-0.20875524573492313,0.03538794234468562,3.0
0.14922571934589696,0.09496513416467028,0.027168698897097512,0.5055040733089001,-0.16620554780203667,-0.20472820922383295,3.0
0.17541877143150697,0.06310090868415184,0.2579781288894222,-0.3874228975340017,0.23452521946025323,0.287467994356779,3.0
0.8536281953986526,0.45644123935985,0.5172978222747171,0.2320509932829304,-0.17653421648695206,0.0790535394870525,3.0
