x1,x2,x3,x4,trajectory
0.2552732916568022,-0.3621146037992675,0.15998877204906814,0.5988092206305472,1.0
0.21231485944547573,3.368656109219091,0.07651854145177518,3.7877564962995254,1.0
-0.054550327055586295,0.9205057589914178,-0.18650003863142783,-0.4408358578386928,1.0
0.012798605445567457,2.2201385368852633,0.23880508224107277,-1.6951061817024262,1.0
-0.013903024050954999,2.4269561033150775,0.2383536663044743,-2.0363930778641537,1.0
-0.12788291394589468,0.5906446991493649,-0.018361973152138677,-0.563399448862426,1.0
0.17369471094369596,-0.5835186649545121,0.16431608796018005,0.2645952641646762,1.0
-0.08886983664449462,4.482357996119086,-0.04988191250188609,-6.358497992159571,1.0
-0.6364802847952956,-0.7028842374348244,0.18469786519601095,-0.31013335938416065,2.0
-0.8617403370106369,-0.16878738840356786,0.06592954060359954,-0.4043653321510099,2.0
2.1223416888442665,-1.419473487003511,-2.0603689589760257,0.8988537382716408,2.0
1.7635945183153174,-1.246575692953076,-1.3804474068893697,0.7645700224077719,2.0
0.36849837359972154,-0.22439525848080394,-0.7472222680778328,0.019779220732342173,2.0
-3.714569500654635,-2.272947517762313,-5.170474033828124,-3.1447190425474143,2.0
-1.2838483694396576,-0.5933530820684775,-0.6827014096111252,-0.2044327543332174,2.0
1.122104819575846,-0.4985393108375036,-0.25909915330717403,0.5380615527047761,2.0
1.0032908509561227,-0.5718041761904656,-0.04232910551452355,-0.37209982230884797,3.0
2.9485222904978743,-1.6354305311988693,-3.3473630055987513,1.8423022991984606,3.0
0.7757432242239176,-0.6694104991499835,0.050535500529889046,0.023316039129554704,3.0
0.8123418923193486,-0.5287240711245992,-0.10827009515904051,-0.30886097688735764,3.0
0.27309648561709177,-0.16893919834307708,-0.5765496934444383,0.18370135600370713,3.0
3.2643843250866635,-1.7167135497840977,3.7989820460214268,-2.371946588491013,3.0
2.473876034937766,-1.3824949278940233,-2.449478251899347,1.255522753828322,3.0
2.126756036425987,-1.2109855516946906,-1.8579154568302594,0.881324588561483,3.0
-0.4956958705028317,-0.5228321821919234,-0.09116398624687282,0.189160196365885,4.0
-0.2787610395777846,-0.3491960406389523,-0.06156978883979014,-0.4732353087404035,4.0
0.33875241358565567,-0.3233581434106261,-0.48123365111956407,0.04772342603098017,4.0
0.7466852507922748,-0.582433998913158,0.07632878507407909,0.12903591257560176,4.0
-0.03947139637593267,0.8008402834445969,0.3113302429260886,0.03986830506620313,4.0
-0.4609576857019126,0.022099461045909825,0.2838133519851594,0.31400564814817045,4.0
0.3119948580617606,-0.45989629638119806,-0.12531791544812468,0.3188119745331669,4.0
-0.3077384496636626,-0.5353707044443853,-0.04805213146699961,-0.13028334746413414,4.0
-0.2435618503103043,0.2263166886170877,0.025754509171215925,0.25402877670904594,5.0
0.08231877605870376,-0.268685860160175,-0.28475823245957294,-0.15972914658494547,5.0
0.009957932407444192,0.21149463169079508,0.3933690224490587,0.039438762301148705,5.0
-0.13646298916823313,-0.31192653925397207,-0.2627571270968225,0.03580238504929108,5.0
-0.16603655305392787,-0.26593584783384255,-0.2690148239410437,0.16224812459943888,5.0
0.20245999892288769,0.30876385229616443,0.18702110659842924,-0.13367248559802464,5.0
0.335013880691831,0.06777838393414899,0.16644609106152797,-0.18793622719532746,5.0
0.21852974098749783,-0.24268344898685512,-0.17029358645025663,-0.26992410120631016,5.0
