x1,x2,x3,x4,x5,trajectory,computed_value
1.1695431377507957,-1.86204002646596,0.6747102470907413,2.201492683925648,1.8948235601443928,1,1.000000005673903
0.9943347649305035,-1.8026805175928773,0.588602864953435,2.201492683925648,1.8948235601443928,1,1.0000000045143478
0.8129262196505935,-1.7463064960631511,0.514141425414393,2.201492683925648,1.8948235601443928,1,1.000000002365655
0.624979542703082,-1.695974629382729,0.4527626916392924,2.201492683925648,1.8948235601443928,1,0.9999999996567599
0.4306028723343632,-1.65522118969062,0.4061623364607458,2.201492683925648,1.8948235601443928,1,0.9999999957742391
0.2307380113812059,-1.6277210703798728,0.3761420585360726,2.201492683925648,1.8948235601443928,1,0.9999999937047641
0.0274471846387192,-1.616516728221567,0.3642213650726709,2.201492683925648,1.8948235601443928,1,0.9999999949257021
-0.1762781806388567,-1.6230094422927337,0.3711077677770578,2.201492683925648,1.8948235601443928,1,0.999999997661001
-0.3773149029658463,-1.6463746638317107,0.3963843867310383,2.201492683925648,1.8948235601443928,1,0.9999999989680979
-0.5733043063715486,-1.6839154311727218,0.4386991487164478,2.201492683925648,1.8948235601443928,1,0.999999998017165
-0.7630185922221033,-1.7320335560996036,0.4962781582147719,2.201492683925648,1.8948235601443928,1,0.999999997318405
-0.9461649681019108,-1.7871052740973892,0.5673732823877682,2.201492683925648,1.8948235601443928,1,0.9999999976142584
-1.1229949938070956,-1.8459314181625948,0.6504736369465512,2.201492683925648,1.8948235601443928,1,0.9999999986894528
-1.2939855527817672,-1.9058465845776689,0.744337424647576,2.201492683925648,1.8948235601443928,1,0.9999999995213347
-1.4596515030042267,-1.964666758281386,0.8479452955533795,2.201492683925648,1.8948235601443928,1,1.0000000008099834
-1.6204570175602224,-2.020591737619517,0.9604368037787352,2.201492683925648,1.8948235601443928,1,1.000000001691728
-1.7767826759413958,-2.072112130326292,1.0810539986863144,2.201492683925648,1.8948235601443928,1,1.000000001945427
-1.92891938987276,-2.1179351371654587,1.2090974265090333,2.201492683925648,1.8948235601443928,1,1.0000000018938142
-2.077073425747578,-2.15692960756424,1.3438932427590486,2.201492683925648,1.8948235601443928,1,1.0000000018407214
-2.2213749345626708,-2.1880869568767456,1.4847687001964984,2.201492683925648,1.8948235601443928,1,1.0000000014483688
-2.3618865778057043,-2.21049412442528,1.6310334594949114,2.201492683925648,1.8948235601443928,1,1.0000000008807823
-2.498611037055133,-2.223315630087572,1.781964893443898,2.201492683925648,1.8948235601443928,1,1.0000000002956895
-2.631497010202512,-2.225782506727904,1.936796067086412,2.201492683925648,1.8948235601443928,1,0.9999999999315334
-2.760443760517808,-2.217186646667337,2.0947055691485503,2.201492683925648,1.8948235601443928,1,0.9999999994077386
-2.8853044227535825,-2.196879626952792,2.254808718627532,2.201492683925648,1.8948235601443928,1,0.9999999981708079
-3.005888328658013,-2.1642754461089746,2.416149934759054,2.201492683925648,1.8948235601443928,1,0.9999999975212897
-3.121962654908674,-2.118856826145962,2.577696273253217,2.201492683925648,1.8948235601443928,1,0.9999999972607252
-3.23325367085658,-2.060185003437667,2.7383323923446388,2.201492683925648,1.8948235601443928,1,0.9999999974359022
-3.3394479212824564,-1.9879128924115628,2.8968573633993087,2.201492683925648,1.8948235601443928,1,0.9999999979891363
-3.440193693561039,-1.9018015604874945,3.051983985459584,2.201492683925648,1.8948235601443928,1,0.9999999988773589
-3.535103166720232,-1.801739818060066,3.2023414628903843,2.201492683925648,1.8948235601443928,1,1.000000000033047
-3.623755681751889,-1.6877665036429668,3.346482497927239,2.201492683925648,1.8948235601443928,1,1.0000000013502701
-3.7057026039212233,-1.560094681173321,3.482895981889248,2.201492683925648,1.8948235601443928,1,1.0000000026689415
-3.780474244935588,-1.4191364689561337,3.610026485742917,2.201492683925648,1.8948235601443928,1,1.0000000037640744
-3.847589248554527,-1.2655266097805289,3.726301574961594,2.201492683925648,1.8948235601443928,1,1.0000000043493458
-3.906566687762824,-1.100142258705226,3.830167524001943,2.201492683925648,1.8948235601443928,1,1.0000000043684332
-3.95694085042092,-0.9241158030715432,3.9201332083059537,2.201492683925648,1.8948235601443928,1,1.0000000039789365
-3.998278283800199,-0.7388374438670686,3.994820787991192,2.201492683925648,1.8948235601443928,1,1.0000000033816168
-4.030196218438928,-0.545944317746893,4.0530204581112,2.201492683925648,1.8948235601443928,1,1.0000000024195381
-4.052380972665173,-0.347293918801341,4.093745088492441,2.201492683925648,1.8948235601443928,1,1.0000000010687327
-4.06460459052092,-0.1449212193753504,4.116279547775949,2.201492683925648,1.8948235601443928,1,0.9999999997140983
-4.066737828116857,0.0590188552242652,4.12021916234338,2.201492683925648,1.8948235601443928,1,0.999999998878097
-4.058757858561142,0.2623196163775768,4.1054925166187175,2.201492683925648,1.8948235601443928,1,0.9999999988528709
-4.040749655363881,0.4627955555188581,4.072365544301568,2.201492683925648,1.8948235601443928,1,0.9999999987584127
-4.012900879064638,0.6583533941007854,4.021426400756496,2.201492683925648,1.8948235601443928,1,0.9999999988172488
-3.975490934740808,0.8470546962444618,3.9535530696984096,2.201492683925648,1.8948235601443928,1,0.9999999988516837
-3.928875656806603,1.027165245892183,3.86986798116851,2.201492683925648,1.8948235601443928,1,0.9999999994489785
-3.873469414772877,1.1971885537035272,3.7716849197278655,2.201492683925648,1.8948235601443928,1,1.0000000004450131
-3.809726503119625,1.355883154868277,3.6604537404384967,2.201492683925648,1.8948235601443928,1,1.0000000009052181
-3.738123384930508,1.5022653694704582,3.537707574993464,2.201492683925648,1.8948235601443928,1,1.0000000010878982
