x1,x2,x3,x4,x5,trajectory,computed_value
-1.487177785300566,1.8045190306281784,0.1533932361415072,0.3832752873705914,0.6415053089060836,7,-0.136350741718867
-1.4378900476261354,1.7427884684515202,-0.0346830633379216,0.3832752873705914,0.6415053089060836,7,-0.13635074254804808
-1.3889258807940268,1.661479714919469,-0.2152487095072641,0.3832752873705914,0.6415053089060836,7,-0.1363507430622825
-1.3408692147943495,1.5614042188298496,-0.3863853263287379,0.3832752873705914,0.6415053089060836,7,-0.13635074381554996
-1.2943678565451624,1.443532731134174,-0.5462470166302749,0.3832752873705914,0.6415053089060836,7,-0.13635074242020234
-1.2501386102615497,1.30899613181687,-0.6930626045316146,0.3832752873705914,0.6415053089060836,7,-0.13635074108106382
-1.2089678049599126,1.159092949939127,-0.8251391551698463,0.3832752873705914,0.6415053089060836,7,-0.1363507394797682
-1.1717036371870295,0.9953041644045544,-0.9408701731541932,0.3832752873705914,0.6415053089060836,7,-0.136350736830758
-1.1392354575708632,0.819314072768477,-1.0387527285140488,0.3832752873705914,0.6415053089060836,7,-0.13635073436807166
-1.1124550408743674,0.6330326881015723,-1.117418313094212,0.3832752873705914,0.6415053089060836,7,-0.13635073173684176
-1.0921975352680942,0.4386105746622041,-1.1756802785152811,0.3832752873705914,0.6415053089060836,7,-0.1363507307560165
-1.07916522124133,0.2384332346952918,-1.2125961601493385,0.3832752873705914,0.6415053089060836,7,-0.1363507308834069
-1.0738464512952677,0.0350827819437669,-1.2275350333409305,0.3832752873705914,0.6415053089060836,7,-0.1363507317852138
-1.0764494763518495,-0.1687373785673721,-1.2202331848452035,0.3832752873705914,0.6415053089060836,7,-0.13635073311099571
-1.0868716951718194,-0.3703050372018114,-1.19082015963392,0.3832752873705914,0.6415053089060836,7,-0.13635073436611017
-1.1047149985208036,-0.5669861518730913,-1.1398057499620613,0.3832752873705914,0.6415053089060836,7,-0.13635073510812584
-1.1293417934612204,-0.7563214102272724,-1.068032722362513,0.3832752873705914,0.6415053089060836,7,-0.13635073517651217
-1.159953450022664,-0.9360774225159688,-0.9766113163172322,0.3832752873705914,0.6415053089060836,7,-0.13635073471197137
-1.1956699987114785,-1.1042624002453136,-0.8668537069013564,0.3832752873705914,0.6415053089060836,7,-0.1363507339891841
-1.2355958880962306,-1.2591168047998793,-0.7402208793226233,0.3832752873705914,0.6415053089060836,7,-0.13635073349030985
-1.278865628915022,-1.399092310232647,-0.5982862404895761,0.3832752873705914,0.6415053089060836,7,-0.13635073430420863
-1.3246701698553325,-1.522829671560815,-0.4427143032741376,0.3832752873705914,0.6415053089060836,7,-0.136350734538194
-1.372268559457545,-1.6291415733803862,-0.2752498965102852,0.3832752873705914,0.6415053089060836,7,-0.13635073472688303
-1.420989671097931,-1.7170026022758147,-0.0977134854457732,0.3832752873705914,0.6415053089060836,7,-0.13635073510012025
-1.4702283282544164,-1.7855462953446857,0.0880012038606829,0.3832752873705914,0.6415053089060836,7,-0.13635073473968604
-1.5194388155938474,-1.8340680284894555,0.2799298136303761,0.3832752873705914,0.6415053089060836,7,-0.13635073438733544
-1.568127555728504,-1.86203227268558,0.4760417518595025,0.3832752873705914,0.6415053089060836,7,-0.13635073426094957
-1.615846112783088,-1.8690827514036767,0.6742473696521717,0.3832752873705914,0.6415053089060836,7,-0.13635073413751408
-1.6621850459364105,-1.855054211554221,0.8724084206402609,0.3832752873705914,0.6415053089060836,7,-0.13635073397839725
-1.7067688232674023,-1.8199846829978128,1.0683520405493907,0.3832752873705914,0.6415053089060836,7,-0.13635073359385846
-1.7492518611884078,-1.7641272078266552,1.2598883420950666,0.3832752873705914,0.6415053089060836,7,-0.13635073320512134
-1.7893156184837085,-1.6879601167093692,1.4448315347827656,0.3832752873705914,0.6415053089060836,7,-0.13635073286319743
-1.8266666657177548,-1.5921949542762417,1.621024377156131,0.3832752873705914,0.6415053089060836,7,-0.136350732583033
-1.8610356021364944,-1.477781210882848,1.7863655908101586,0.3832752873705914,0.6415053089060836,7,-0.13635073235153852
-1.892176692150196,-1.345907068172402,1.9388397030390023,0.3832752873705914,0.6415053089060836,7,-0.1363507321486262
-1.9198680874392893,-1.1979954554294896,2.0765486009730147,0.3832752873705914,0.6415053089060836,7,-0.1363507319613699
-1.9439124983801497,-1.0356948457196202,2.1977438979184827,0.3832752873705914,0.6415053089060836,7,-0.13635073177265852
-1.9641381776289493,-0.860864410456449,2.3008590470848493,0.3832752873705914,0.6415053089060836,7,-0.1363507315682931
-1.9804000794285948,-0.6755533951994924,2.3845400124964784,0.3832752873705914,0.6415053089060836,7,-0.13635073136641032
-1.9925810624827525,-0.4819748609016355,2.4476732444290623,0.3832752873705914,0.6415053089060836,7,-0.13635073118174512
-2.0005930131966787,-0.282474256070669,2.489409713252535,0.3832752873705914,0.6415053089060836,7,-0.13635073102133158
-2.004377780977193,-0.0794936000204822,2.509183863063368,0.3832752873705914,0.6415053089060836,7,-0.13635073088705368
-2.0039078383467777,0.1244676538757918,2.50672654117088,0.3832752873705914,0.6415053089060836,7,-0.13635073078126142
-1.999186605373004,0.3268937765995938,2.482071237050243,0.3832752873705914,0.6415053089060836,7,-0.13635073071237097
-1.990248408924232,0.5252945010798938,2.435553302801202,0.3832752873705914,0.6415053089060836,7,-0.13635073069807882
-1.9771580803683728,0.717245854239089,2.3678021954612265,0.3832752873705914,0.6415053089060836,7,-0.136350730780003
-1.960010228776565,0.9004286651665865,2.279727152835432,0.3832752873705914,0.6415053089060836,7,-0.13635073096774813
-1.9389282557405323,1.0726634972606603,2.172497028398978,0.3832752873705914,0.6415053089060836,7,-0.1363507312495916
-1.9140632045254788,1.2319409910914982,2.047515283508489,0.3832752873705914,0.6415053089060836,7,-0.13635073161493497
-1.8855925558105848,1.376446907718872,1.9063913089283613,0.3832752873705914,0.6415053089060836,7,-0.13635073205661835
