adjusted_value
4.07120273285442e-16
6.08123613187876e-9
9.85264587705275e-9
1.53771291575230e-8
5.14361229036503e-9
-4.67766537675135e-9
-1.64216102642862e-8
-3.58495222231165e-8
-5.39109303027810e-8
-7.32084410273975e-8
-8.04018393651914e-8
-7.94675547241592e-8
-7.28536786604181e-8
-6.31303588129373e-8
-5.39253161011977e-8
-4.84833530467203e-8
-4.79818059079295e-8
-5.13887607702178e-8
-5.66897014332318e-8
-6.03484589631863e-8
-5.43793032461032e-8
-5.26632481394561e-8
-5.12793978832463e-8
-4.85420663040525e-8
-5.11855002740962e-8
-5.37696491863840e-8
-5.46965665789508e-8
-5.56018459361129e-8
-5.67688128411765e-8
-5.95890306474890e-8
-6.24400389600700e-8
-6.49477180643063e-8
-6.70024512337360e-8
-6.87002382430404e-8
-7.01884024841524e-8
-7.15617451696688e-8
-7.29457596989088e-8
-7.44445809238545e-8
-7.59251949159383e-8
-7.72795344484586e-8
-7.84560120902264e-8
-7.94408097720462e-8
-8.02166926678290e-8
-8.07219374765020e-8
-8.08267560869830e-8
-8.02259216773041e-8
-7.88489940942213e-8
-7.67819463507653e-8
-7.41025086993535e-8
-7.08631909021540e-8
