x1,x2,x3,x4,x5,trajectory
1.6904165220848717,0.0045969732976782,0.7954861806097131,2.5971545910899403,0.6873830363529853,4
1.561513292538615,-0.1046734427499345,0.7147855073483436,2.5971545910899403,0.6873830363529853,4
1.3871400625718098,-0.081136588442786,0.615799057215746,2.5971545910899403,0.6873830363529853,4
1.3591784090142405,0.0651767927248965,0.6010152584414477,2.5971545910899403,0.6873830363529853,4
1.5311704148216692,0.1077972290882927,0.6967194000622612,2.5971545910899403,0.6873830363529853,4
1.6842110138675734,0.0296060987653451,0.7914545900599257,2.5971545910899403,0.6873830363529853,4
1.5836449228826188,-0.1002123209865605,0.7281862158352169,2.5971545910899403,0.6873830363529853,4
1.4088624706355632,-0.0901135182574608,0.6274918252229009,2.5971545910899403,0.6873830363529853,4
1.3404068897165362,0.049675218274339,0.5912593163731634,2.5971545910899403,0.6873830363529853,4
1.5085114299813684,0.1081295739885387,0.683459471851327,2.5971545910899403,0.6873830363529853,4
1.6711304617947416,0.0506342996913815,0.7830050001978396,2.5971545910899403,0.6873830363529853,4
1.6053176176124824,-0.0936997432353143,0.7414918072632178,2.5971545910899403,0.6873830363529853,4
1.431068967154252,-0.0970944501507923,0.6396329769743246,2.5971545910899403,0.6873830363529853,4
1.3251067743222165,0.0299427023059131,0.5834078967377291,2.5971545910899403,0.6873830363529853,4
1.4857913676955363,0.1068535849548257,0.6703622951006852,2.5971545910899403,0.6873830363529853,4
1.6540941357459884,0.0673098027271085,0.7720989025789567,2.5971545910899403,0.6873830363529853,4
1.6262950858705636,-0.084834911453652,0.7545428248549466,2.5971545910899403,0.6873830363529853,4
1.453567058592148,-0.1022957715532189,0.6521271841372537,2.5971545910899403,0.6873830363529853,4
1.3170764182035135,0.0055171785170641,0.5793230981630543,2.5971545910899403,0.6873830363529853,4
1.463095299130951,0.1039857909959592,0.6574773927166618,2.5971545910899403,0.6873830363529853,4
1.6348350993905636,0.0802996040268838,0.7599044737307099,2.5971545910899403,0.6873830363529853,4
1.6461901716808114,-0.0731865553360789,0.7670769926420246,2.5971545910899403,0.6873830363529853,4
1.4762262082479332,-0.1058407471450414,0.6649078235286972,2.5971545910899403,0.6873830363529853,4
1.320531935596412,-0.0201638376224309,0.5810777629184105,2.5971545910899403,0.6873830363529853,4
1.4405158495409844,0.0994927096488852,0.6448555073434419,2.5971545910899403,0.6873830363529853,4
1.6142536925178632,0.0902748777028674,0.7470306076837485,2.5971545910899403,0.6873830363529853,4
1.6643130127587722,-0.0581540042332711,0.7786272661075048,2.5971545910899403,0.6873830363529853,4
1.4989465697647602,-0.1077862526980085,0.6779214824845637,2.5971545910899403,0.6873830363529853,4
1.3333823431122496,-0.0419450324151764,0.5876433798770364,2.5971545910899403,0.6873830363529853,4
1.4181678977912442,0.0932813962433411,0.6325563239116561,2.5971545910899403,0.6873830363529853,4
1.5928387050926904,0.0977346759539548,0.7338084707837161,2.5971545910899403,0.6873830363529853,4
1.679347282655726,-0.0390146349054828,0.7883050612988493,2.5971545910899403,0.6873830363529853,4
1.5216413280403736,-0.1081362024851613,0.6911189019413991,2.5971545910899403,0.6873830363529853,4
1.350993096738497,-0.0590933920014907,0.5967444635657231,2.5971545910899403,0.6873830363529853,4
1.39621267339927,0.0851791857169723,0.6206605380949826,2.5971545910899403,0.6873830363529853,4
1.5708782597679678,0.1030295672239456,0.720432936231469,2.5971545910899403,0.6873830363529853,4
1.6888549811278164,-0.0154830272604916,0.7944702348814983,2.5971545910899403,0.6873830363529853,4
1.5442243024360318,-0.1068464986577189,0.7044481685091725,2.5971545910899403,0.6873830363529853,4
1.370904004344045,-0.0726260585735837,0.6071780773909352,2.5971545910899403,0.6873830363529853,4
1.3749048682247351,0.0748954685012499,0.609293008009107,2.5971545910899403,0.6873830363529853,4
1.5485575998312626,0.1064023062387919,0.7070282860504894,2.5971545910899403,0.6873830363529853,4
1.689775450466675,0.0105421862485461,0.795068946825047,2.5971545910899403,0.6873830363529853,4
1.566598265379389,-0.1038233805868362,0.7178477166116297,2.5971545910899403,0.6873830363529853,4
1.392043908883332,-0.0833778374216438,0.6184227739546965,2.5971545910899403,0.6873830363529853,4
1.3546982355635944,0.0619529459912322,0.5986744410828597,2.5971545910899403,0.6873830363529853,4
1.526006915305065,0.1080172647023621,0.6936803000227076,2.5971545910899403,0.6873830363529853,4
1.6817083826232777,0.034805574468212,0.7898328270884712,2.5971545910899403,0.6873830363529853,4
1.5886402616851791,-0.0989152416538189,0.7312369314896289,2.5971545910899403,0.6873830363529853,4
1.413898081750769,-0.0918734006546586,0.6302282939034829,2.5971545910899403,0.6873830363529853,4
1.336513392509568,0.0455831689440213,0.5892527277636291,2.5971545910899403,0.6873830363529853,4
