x1,x2,x3,trajectory,computed_value
0.3929416098980924,-0.1686407956795031,0.1538274115360457,3,0.8581187231353357
-0.5661690525973362,-0.0536854827086951,0.1538274115360457,3,0.8581187231904893
0.2836185238624668,0.1995427277600568,0.1538274115360457,3,0.8581187230332529
0.039535834456919,-0.2279268410073739,0.1538274115360457,3,0.8581187230574101
-0.360109843093506,0.1795629717721538,0.1538274115360457,3,0.8581187230932111
0.579768728669268,0.0220172752179522,0.1538274115360457,3,0.858118723065602
-0.3172938231001662,-0.1915839092450449,0.1538274115360457,3,0.85811872310789
-0.0049350046545107,0.2284453517986779,0.1538274115360457,3,0.8581187230552471
0.3268452688442712,-0.1890977104860815,0.1538274115360457,3,0.8581187230496709
-0.5816307243612427,0.0123298751711269,0.1538274115360457,3,0.8581187231005432
0.3506626130997584,0.1824161917631791,0.1538274115360457,3,0.8581187229567561
-0.029671316267669,-0.2281567852173535,0.1538274115360457,3,0.858118723000119
-0.2932459572009692,0.1973899917943409,0.1538274115360457,3,0.8581187230302678
0.5710168711247948,-0.0450986671837699,0.1538274115360457,3,0.8581187230396231
-0.3836351551334047,-0.1719045707330434,0.1538274115360457,3,0.8581187230633333
0.0642641232244954,0.2270585674316468,0.1538274115360457,3,0.8581187229809389
0.2593845869950412,-0.20455142716893,0.1538274115360457,3,0.8581187229718884
-0.5514605230537751,0.0735565685606922,0.1538274115360457,3,0.858118723012356
0.41608543447826,0.1598721281705745,0.1538274115360457,3,0.8581187228859588
-0.0988239825885151,-0.2251410583261925,0.1538274115360457,3,0.8581187229480131
-0.2253159512482109,0.2106688799518879,0.1538274115360457,3,0.8581187229660084
0.5266268465374399,-0.0976160690123694,0.1538274115360457,3,0.8581187229866751
-0.4478306365068684,-0.1460831296628094,0.1538274115360457,3,0.8581187230140317
0.133329972629716,0.2223874206825662,0.1538274115360457,3,0.8581187229045188
0.1910835885759629,-0.2158101413826724,0.1538274115360457,3,0.858118722897556
-0.4986998678454462,0.1180405024315461,0.1538274115360457,3,0.8581187229330147
0.4785906055035973,0.1302176112950558,0.1538274115360457,3,0.8581187228239759
-0.1677591620334155,-0.2187726437835572,0.1538274115360457,3,0.8581187228995097
-0.1567221895185851,0.2200280638538548,0.1538274115360457,3,0.8581187229002083
0.468850591557426,-0.1355585798921332,0.1538274115360457,3,0.8581187229156607
-0.5079126861719647,-0.1118342429527526,0.1538274115360457,3,0.8581187229602532
0.2020852207825784,0.2142627277395456,0.1538274115360457,3,0.8581187228256313
0.1222612038908124,-0.22336334453906,0.1538274115360457,3,0.8581187228282872
-0.4377296932144105,0.150718545925215,0.1538274115360457,3,0.8581187228635814
0.5350151980597334,0.0903257477043998,0.1538274115360457,3,0.8581187227799841
-0.2362773501754096,-0.208812796057367,0.1538274115360457,3,0.858118722852957
-0.0877253858377228,0.2258465742962768,0.1538274115360457,3,0.8581187228317533
0.4057221288288406,-0.1639172453739479,0.1538274115360457,3,0.858118722837736
-0.558466278952628,-0.0649156062627979,0.1538274115360457,3,0.8581187228982408
0.2702980352920259,0.2023651271278177,0.1538274115360457,3,0.8581187227453622
0.0531372301282169,-0.2274996294268425,0.1538274115360457,3,0.8581187227646723
-0.3730707876458168,0.1754434728710853,0.1538274115360457,3,0.8581187227992115
0.5756180907870159,0.0349539436382534,0.1538274115360457,3,0.8581187227605276
-0.3041006317538486,-0.1948456470986674,0.1538274115360457,3,0.8581187228086934
-0.0185167749494625,0.2283366046839741,0.1538274115360457,3,0.8581187227603067
0.3399368650355876,-0.1855113844388774,0.1538274115360457,3,0.858118722757641
-0.5824679343902603,-0.0012005656688922,0.1538274115360457,3,0.8581187228151737
0.3376248684541364,0.1861596309001547,0.1538274115360457,3,0.8581187226677855
-0.0161164061923447,-0.2283644563333397,0.1538274115360457,3,0.8581187227063393
-0.3064330131994643,0.1942824485040738,0.1538274115360457,3,0.8581187227358212
0.576472812838237,-0.0327132219504287,0.1538274115360457,3,0.8581187227371804
