x1,x2,x3,x4,x5
1.9870249118395276,0.937748088166376,0.6050634080365856,2.6276722199270472,1.936962756720839
2.113349661317332,1.064052139458469,0.7036256853547844,2.6276722199270472,1.936962756720839
2.243748838179159,1.1777921269191542,0.8117369852878196,2.6276722199270472,1.936962756720839
2.376683299945798,1.2792789203778911,0.9286112632587736,2.6276722199270472,1.936962756720839
2.511032152362264,1.3685504413875698,1.0535619585854508,2.6276722199270472,1.936962756720839
2.645931320583153,1.445436193408599,1.1859357945257671,2.6276722199270472,1.936962756720839
2.7806744200141758,1.50960737985218,1.3250699100680057,2.6276722199270472,1.936962756720839
2.9146493386153534,1.560614305923299,1.4702612581216374,2.6276722199270472,1.936962756720839
3.0472953862348464,1.597914824866221,1.6207420576160134,2.6276722199270472,1.936962756720839
3.178072505853428,1.6208973033180805,1.7756578268162346,2.6276722199270472,1.936962756720839
3.306437487814795,1.6289011215220834,1.934045929545515,2.6276722199270472,1.936962756720839
3.4318242428912997,1.6212373523028043,2.0948134695466907,2.6276722199270472,1.936962756720839
3.5536264217790503,1.5972121233822285,2.2567140156494667,2.6276722199270472,1.936962756720839
3.671181387302531,1.5561553806659152,2.418323223722478,2.6276722199270472,1.936962756720839
3.783755307256129,1.4974579982015308,2.578014273228153,2.6276722199270472,1.936962756720839
3.890529820200973,1.4206204444940231,2.733935176502246,2.6276722199270472,1.936962756720839
3.990591619839825,1.3253163698789905,2.8839917924799727,2.6276722199270472,1.936962756720839
4.082927413865035,1.2114735524104348,3.0258425919677654,2.6276722199270472,1.936962756720839
4.166428066075685,1.0793728912795126,3.156914224954983,2.6276722199270472,1.936962756720839
4.239907001858537,0.9297614980300208,3.2744495366362267,2.6276722199270472,1.936962756720839
4.302138526331565,0.7639686050204707,3.375600757910713,2.6276722199270472,1.936962756720839
4.351920308787754,0.5840025345168658,3.457577201005961,2.6276722199270472,1.936962756720839
4.388159872992615,0.3925981883053385,3.517846641644378,2.6276722199270472,1.936962756720839
4.409976657491463,0.1931796619287171,3.554370798902322,2.6276722199270472,1.936962756720839
4.416801666519123,-0.0102850110551818,3.565833957269226,2.6276722199270472,1.936962756720839
4.408450444829945,-0.2135324944865607,3.551809828303393,2.6276722199270472,1.936962756720839
4.38514825442298,-0.4123157036558941,3.5128190253388305,2.6276722199270472,1.936962756720839
4.3474994463404295,-0.6027116305363159,3.450259135042949,2.6276722199270472,1.936962756720839
4.296410681221657,-0.7813609414853259,3.3662291156911213,2.6276722199270472,1.936962756720839
4.232989992716096,-0.9456019574927726,3.2632976189838696,2.6276722199270472,1.936962756720839
4.158445620824125,-1.0934980025683805,3.144269397982248,2.6276722199270472,1.936962756720839
4.074001731997932,-1.2237835235037993,3.0119888452493435,2.6276722199270472,1.936962756720839
3.980838452035113,-1.335763731671232,2.86919795183866,2.6276722199270472,1.936962756720839
3.8800558057508265,-1.4291982602665023,2.7184482278855744,2.6276722199270472,1.936962756720839
3.7726570061203386,-1.5041891425919498,2.562056544284838,2.6276722199270472,1.936962756720839
3.659545444556729,-1.5610835597694137,2.402092143596593,2.6276722199270472,1.936962756720839
3.5415304261227445,-1.6003946831934714,2.240383408572243,2.6276722199270472,1.936962756720839
3.4193379696166764,-1.6227397657341212,2.078535670608804,2.6276722199270472,1.936962756720839
3.293624343989919,-1.628792778154317,1.917954220210379,2.6276722199270472,1.936962756720839
3.164991095897819,-1.61924828659096,1.7598689237380656,2.6276722199270472,1.936962756720839
3.0340011892609664,-1.594793361421756,1.60535851412263,2.6276722199270472,1.936962756720839
2.901196580606685,-1.5560845926022877,1.4553737420208614,2.6276722199270472,1.936962756720839
2.7671182437979738,-1.50372755819711,1.310759385482671,2.6276722199270472,1.936962756720839
2.632330496299953,-1.4382561988879043,1.1722756800919911,2.6276722199270472,1.936962756720839
2.497452761806474,-1.360109430551975,1.0406204470502,2.6276722199270472,1.936962756720839
2.36320401886056,-1.269601972486913,0.9164540577857796,2.6276722199270472,1.936962756720839
2.2304689756175,-1.1668858336571466,0.8004309280723166,2.6276722199270472,1.936962756720839
2.100401849730418,-1.0518987422837152,0.6932440559052818,2.6276722199270472,1.936962756720839
1.9745968811438357,-0.9242982973966796,0.5956947544503908,2.6276722199270472,1.936962756720839
1.8553752418378784,-0.783392383252727,0.5088088213345008,2.6276722199270472,1.936962756720839
