x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,trajectory
-0.8316231049969455,1.6565938787715488,-0.8485588072973007,0.3137931596316137,-1.86538205542176,0.6821237728056938,-0.739025792818734,-0.750328462357564,-0.9569225054109457,0.6736771315315977,0.6610651999433442,-0.29034344944916285,1.0
0.31837777505013887,0.33386668522128804,-0.22721727261080144,1.1552224688428414,0.400084524400468,2.6207660217278503,0.31302627400424615,-0.22526719620708163,0.38949619304579514,0.9497444665714134,0.9742970236601363,0.9210280753608072,1.0
1.0061103455970302,-0.48107930947213334,0.9499840325340676,-1.7757020316966698,-0.0039059531041704815,-1.4960184873011404,0.8447566894122623,0.8134062166807655,-0.0039059431723355584,0.5351505729168518,0.5816960775740916,0.9999923717748723,1.0
1.0488345904246852,0.1687176881735512,1.6385723295319,-0.5656699111071444,1.0823326854450288,-2.028701164288439,0.8668427626035213,0.9977040858017738,0.8830548671518325,0.49858161310049853,-0.06772412549783587,0.4692697535527508,1.0
-1.1616784076146123,1.649844129304603,-0.9174060292207605,0.38818575586033766,-1.9429307096876702,0.10906199400293506,-0.91747207162328,-0.7940274653402848,-0.9315533967503905,0.3978001983298738,0.6078818834981702,-0.36360455030542393,1.0
1.0100046342378821,0.15146762667820016,1.7135487527281204,-0.10722095901617296,1.5233391658583686,-1.8349627843100098,0.8468343093780248,0.9898281637492197,0.9988741202689032,0.5318567969484302,-0.14226807881196663,0.04743934924748399,1.0
1.9514075038481686,0.7818176379502386,1.500375966319786,-0.17984009986638977,0.803921315693993,1.2078397959211626,0.9284377640656526,0.9975215109105176,0.720082575567802,-0.371487978616767,0.07036217215804391,0.6938883803347918,1.0
-1.1509851520053236,-1.3038201571793455,-1.8177205834273287,-0.944960554943042,-1.4865813703589508,0.7463160735288734,-0.9131659194871287,-0.9696687885499343,-0.9964560158407587,0.40758803157996043,-0.24442266775424668,0.08411544742056372,1.0
0.16104633285081552,-0.7764148799742716,0.8197377580841196,-0.49761987361534676,0.955992578440412,-2.424841184020741,0.16035108755180993,0.7309668975917433,0.8168866602305931,0.9870600431184274,0.6824129209101348,0.5767982180427637,1.0
-1.7303135795790545,-1.413206795824459,-1.6224826226852171,-0.18924996853378784,-0.6333917029036886,-0.535763480439984,-0.9873040787591888,-0.9986645607474639,-0.5918819532801299,-0.15884160684615845,-0.05166328587183588,0.8060246605292534,1.0
0.7342313145859276,-1.1854612995171776,0.29011787585918763,-2.1594021827273737,-0.38184178122447077,-0.7851673707775036,0.6700167230968667,0.2860651769380985,-0.37263023642537246,0.7423460047515151,0.95821016199129,0.9279799065182236,1.0
1.1629263371060767,1.1355422991888053,0.571367507017175,0.41008732386323155,0.19682505052677085,2.2086089451978226,0.9179677836912488,0.5407828492901897,0.19555667283496225,0.3966549484186182,0.84116223756989,0.9806924021882292,1.0
-0.35066407101944164,-0.011889982072164906,-1.4727634923672912,-1.3171372121737133,-1.3198111895482916,-1.495753530781475,-0.3435215419973546,-0.9951986288082836,-0.9686682247323647,0.9391447972404254,0.09787588680626204,0.248358350763265,2.0
1.532311556722015,1.6466616002116208,1.517848474566372,-0.7432770924291366,1.675169868464703,-0.53699196815069,0.9992595526313166,0.9985985899196083,0.9945580249238634,0.0384752709550041,0.052923116032316114,-0.10418414015359487,2.0
-0.29730421933774676,2.1651515637994247,0.7374186689882318,0.6988985903740501,0.754729802817058,1.0577223875376938,-0.29294375834081576,0.672379435473347,0.685091866725195,0.9561296744946042,0.7402066567875104,0.7284566796639232,2.0
-0.37934042534726603,-0.337952690800719,-1.661592386175197,-0.9219618813551006,-1.5449607245257426,-1.170782449019799,-0.37030786512049724,-0.9958808687845203,-0.9996662793909212,0.9289090832960455,-0.09067135815123235,0.02583272824756726,2.0
