x1,x2,x3,x4
0.0963431000603627,-0.2081424082339065,0.1146705543421113,0.0983396421240023
0.2545585231065035,-0.2627449328217455,-0.0582517574665662,0.1950329254427327
0.1063429903545973,0.1357434679542473,0.105595994686122,0.2978643092398221
-0.0495598097005804,-0.0117071075935137,-0.2592022807327194,0.3214301941481927
-0.1014561090185007,-0.2306937531062642,-0.0361837579754443,-0.1947203989716897
-0.0316818336251885,0.1817505395588982,-0.2382832781928908,0.2571542634054912
0.0299480013902714,0.2126153284463418,-0.0604730377184535,-0.2498819427527386
0.0895591678658954,-0.220269656269081,0.1606733289920661,-0.2122842626689498
0.1092147155722409,-0.2249936545674291,-0.1066907838082005,-0.3112576792006611
-0.1646767688998812,0.3240348854865769,0.1304927164850156,-0.0962740663589462
-0.1327739677040846,0.0216460318787042,0.0900118403283868,-0.2249819589176155
-0.0505200644948833,0.3322409083793791,-0.1923251872257718,0.0619643014273525
-0.0129689558692174,0.0274796527035297,-0.0683863831364709,-0.3171411794999681
-0.1824769972789796,-0.2833474612250363,0.0918751702006407,-0.112653036286963
-0.0457458976289197,-0.1038833994452386,-0.009925707893511,0.3047595451947448
-0.0810157769277681,0.1209297010487188,-0.1534971311381492,0.3576067164155925
-0.0526239650586779,-0.2064903212560523,0.1474303314562689,0.2431919524824419
-0.0757953103243365,0.2159594978925329,-0.1412884316296096,-0.097264847875718
-0.1032775526850769,-0.1973387350534649,-0.0397004696638464,-0.2325413911670437
0.0004876607263714,0.4276172809835476,0.1918698013164413,0.0741441221392199
-0.1406395912115802,0.0668934474765944,0.0338383511936548,-0.2229954806791951
-0.1801769320969269,0.3165638197640668,-0.1257254746439687,0.073612295751547
-0.1324067225939688,0.3000226783471702,-0.1788874046816094,0.1457570779496332
0.1612001262106297,0.1321320868112369,0.0251953717943677,-0.3516129073357294
-0.0870841671847859,-0.1743693844830556,0.0149309544409084,0.2589844629413442
0.1543640947447633,-0.174955584562984,0.0973993920400278,0.1357060810676862
-0.1913697494614963,0.1187197256774476,0.170748150214273,0.2925546034251473
0.0533976064669109,0.235948753857742,-0.1552904350619305,0.0484388546740481
0.2543977103261648,-0.2772948099301937,0.0570452215505495,-0.1735493140308726
0.1493264792697293,-0.2238492898613073,0.075147948701824,0.2355046656952408
-0.1699057663896918,0.3321243868418507,-0.1061981946631882,0.090011984445039
-0.0148320510057903,0.192059784008806,-0.2416631780829249,0.2498741796027327
-0.1233119139065335,-0.0615571071222886,0.0726614116345713,-0.2345521102907095
-0.065411491223123,0.0122546571099928,0.0553872275712279,0.3139645620269132
-0.0010759356136184,0.3401638844602299,-0.1809664560532941,-0.0937539311122581
-0.0435410321325939,0.0947058879520705,0.0186516064091476,0.3084935016297897
0.1072922625558561,0.0440002928728491,-0.2123309930606977,0.3062977177945446
-0.1222213649605356,0.1318472741286052,-0.2056906457563927,-0.0230531912840923
0.0331260623111295,0.1376530871636629,-0.0109969557938547,-0.2957094752642831
-0.0488081897301336,-0.293911880387296,-0.1238446488647294,0.2311062751772011
0.2345438448064045,-0.2201732315123459,0.104222955949888,-0.2367814803356529
0.1506451802309223,0.1153956224124096,0.0091503310668475,0.1930440280801753
0.3700276107417374,-0.2474045870768389,-0.0770358710981732,-0.1631867235652792
0.0623882788127698,0.1054897676727966,0.2331962466387644,-0.2895981814354351
-0.113765982390344,-0.2904067531441933,-0.0075134180896685,-0.0053126951276617
-0.0055048472350492,0.2761258954895151,0.2989471408262297,-0.1463338891191863
-0.0784440697047351,0.2336266708016109,0.2213560808152612,-0.2218086675732351
-0.1468883619471124,0.3832189146973997,0.0473439909590452,0.1527992956825616
0.274300333028521,-0.3123494532032722,0.0383411414887284,-0.0756360730927309
-0.051009800019498,-0.1623368942813451,-0.0515067352475174,-0.2693667851693498
0.0268927225720597,0.23587022591031,0.1006747120941676,0.2192893367745264
0.1297127085602813,0.2984565625536493,-0.1805638001478213,-0.0136680158428548
-0.0240470899422714,0.1551053616438156,0.0980218157917185,0.2724665827458772
-0.1481340762645524,0.3233458044344646,0.2319969620390698,-0.0326818631568081
-0.0544341128180891,0.0548641091433662,0.0406218025199329,0.3135851368209932
0.2705064026762799,-0.1076519822470979,0.0232726232850139,-0.3204037678757538
0.2557687835680883,-0.2673041798742532,-0.0782350675303536,0.1804344438474527
0.0736653384509673,0.2504733514354637,-0.1811422749648902,0.194404049622136
0.1914257010872402,-0.1306809801262635,-0.1529366929965343,0.2903189383032156
0.2795298707366682,-0.0400343352319324,-0.1447690898562681,0.1911210016275617
-0.0814132837804605,-0.0030941355947357,0.2217437029918958,-0.2743071843576223
0.1164450191470654,0.211881260471368,-0.0990330418838391,-0.3246147117252675
-0.0397630956256298,-0.1368597045983521,0.1498888561239026,-0.1830801784024393
-0.1377531783402501,0.1868224970807081,-0.1318658156740801,-0.0596870562488777
0.1005450351638674,-0.305286967415644,0.1058566423970308,0.0608300887368564
0.1909079457594581,0.2719827917620516,-0.0384822300413401,0.112685649277072
-0.0655274517009046,-0.021058729994342,-0.080955134593712,-0.3083140978117138
-0.1065546951934279,0.3147895318757051,-0.0744070069716557,-0.1693398707316913
-0.1849843139829756,0.3450232246091562,0.0479964709108845,-0.0388740036440674
-0.0449800461248426,0.2400125982364586,-0.2619171032408219,0.1050137471696556
-0.1126928491441784,-0.2603693255988119,0.021454954083746,0.1416604894125365
0.0423734999558402,0.3014790605791517,0.0872206277199171,0.1518760660881588
0.0495166966728684,0.2787297662553933,-0.0798519192496762,-0.1809005904744902
0.0782003971909938,-0.160849700080207,-0.2549181289619457,0.2743386206466796
-0.1410730064387422,-0.0931754660517133,0.0497297478658347,-0.3211300887160118
-0.0128357873892239,0.1208454849177528,-0.0989767824000607,-0.2876558838057085
-0.1924002226250895,0.3404361680079013,-0.0227133827500441,0.0312290841132634
-0.0145748175755324,0.2218436986754108,-0.178700829235522,-0.0582781967743735
0.082803117792893,0.3489449736876589,0.0202008545351416,0.0262225041703081
0.0566600404465656,-0.3318169920859932,-0.1233516345038719,-0.1492849481568902
-0.0819285483016903,0.2215300958535146,-0.159086820825089,-0.027391438349383
0.0575441340526704,-0.1616378669423786,0.1221679014945575,0.177383548968017
-0.0026345933339591,-0.1630899873121085,0.1748758806610205,-0.1322738407459865
0.0102798873105399,-0.2144760923138074,0.1351699205797566,-0.0816358289356355
-0.0040898340395966,0.2515753492210958,-0.2431377348069965,-0.1385462750266336
0.3750881377077334,-0.1241846904557752,0.0709488789798796,-0.2134476861489171
0.1520237165472469,0.114486061922682,-0.092366113879095,0.2863043567657098
-0.1166397320924415,-0.2856893094675825,-0.0071273306361337,-0.0559329746516243
-0.2169335437504319,0.2316656099411297,-0.0103360164285441,-0.1290731536794602
0.168000731458959,-0.0287909584241463,-0.1874554668930889,0.3012028478606915
0.1478960963532991,0.0426257728540016,-0.0022197222089729,0.2281769097345032
0.2273934886990013,-0.2028659642811698,-0.1008563123755363,0.2562923687543891
0.0489057015753566,-0.148452357554511,0.2314423356761676,-0.2270353778464895
-0.0660703086590965,0.1640085066941996,-0.2179314929633287,0.0179968629488499
-0.0464650218359307,-0.3114559464607927,0.110657876438507,-0.0283818826807842
-0.0804943974449616,-0.1337792316693952,0.1954993614895233,-0.1229397449972213
-0.0887342222961004,-0.1255564273172764,0.0585869223501173,0.2824199266108037
-0.0811741524142269,-0.1028510283347357,0.1168582216744464,-0.2176685382084109
-0.0209686824182624,0.2675457319818836,0.0485442333364306,0.2105448747038831
-0.1040327974003253,-0.2888902964420043,-0.0089439704481719,0.0446473042031759
0.1251384769679327,0.280635642399859,0.1248228389117212,-0.2626564917448132
-0.1635508936231491,0.1387063673767625,-0.1981098423237615,0.2866403717403818
0.1139237560724543,-0.2023730616933754,0.1508687875821357,0.0246099817437818
0.1768454225729385,0.3458981745436518,0.1663919241610944,-0.0197104651866297
-0.092318381783308,-0.2575373577819324,-0.0330595806830036,-0.1524308347330225
0.1750683847576904,-0.0572647593642986,0.0064301932815802,0.3169019585820172
0.2003637877472397,-0.1189871170428549,-0.1369216762431884,0.2978020555192202
-0.1020182135818639,0.2400197544135346,-0.1281957628003852,-0.2253492084179797
0.1614771111510059,0.0578235953623034,-0.272377322665556,0.156579221010937
0.1218331038397389,0.2081976472097382,-0.0294098883802746,0.2679414946988334
-0.1340331843462936,-0.216240882063852,-0.2249701076424146,-0.2423466917976549
-0.1101146882764175,-0.1734630765406553,0.0997169555417068,-0.1616842582112085
-0.063709358085431,-0.2695176895582182,-0.0181589963003706,0.1352094079611404
-0.1545547011837657,0.1572750635338799,-0.0351993988762321,-0.1509672839490547
0.0282170539065176,0.175469811858463,-0.037930382966423,-0.2765351809657678
0.2564270781258142,-0.2637871741272674,-0.0668999499839993,-0.2359652115679332
0.0445140481675929,-0.2873170301882733,0.1198772700976445,-0.1320405194031287
-0.2086413497441466,-0.3214970459794055,-0.0982630217846082,0.1494313739477872
0.2270260909955986,-0.2614945493426768,0.0796094027775946,0.1406709090563837
0.15374056478254,-0.3251339967233134,-0.1383638185027579,0.1303964851768465
0.0606042205496841,0.3056445883397821,-0.0753326487346016,-0.14211818177268
