x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,trajectory
1.7734288086495822,1.7525219483444048,0.6449419125045934,1.9160678774095186,1.8454854433880785,0.15558016023228965,0.9795401891274146,0.6011520197957565,0.9625095705552781,-0.20124864691279,0.799134687706323,-0.2712477218143852,1
1.8235617432890887,1.6928416269634579,0.7014176631566997,1.9648593581002098,1.849080582846672,0.09199118578143668,0.9682245427027715,0.645301328099895,0.9615281790434751,-0.2500824562179623,0.7639281353324484,-0.2747063175562929,1
1.8728771119782281,1.6312025020304641,0.7604156867933036,2.011428771992979,1.850885720178463,0.030206531498811952,0.9547195073582595,0.6892226903375844,0.9610307301043289,-0.29750741548674425,0.7245495725785933,-0.2764415594572213,1
1.9213169166681836,1.5676199588300619,0.8220082745468866,2.0554959194778077,1.8508865329436142,-0.029597556541171733,0.9391940764378194,0.732514441875878,0.9610305054219457,-0.3433867888898923,0.6807514909592715,-0.27644234054941663,1
1.968811293818371,1.5021159004857403,0.88625950053745,2.0967582657061263,1.8490700349357516,-0.0872203355834495,0.9218321870929038,0.7747120015399928,0.9615310765677529,-0.3875892398396963,0.6323142530972224,-0.2746961754274313,1
2.0152768514658175,1.4347222844250065,0.9532207860941274,2.1348908862547633,1.8454266051649524,-0.14243410878590454,0.9028341558482739,0.8152847593918358,0.962525528623174,-0.4299889382690382,0.5790602396153586,-0.2711910889920233,1
2.0606150360145326,1.3654855030965003,1.0229252149838899,2.169547623326809,1.8399526797926236,-0.19498224208116338,0.8824181642446512,0.8536353319970548,0.9639955805389155,-0.4704659216256791,0.5208711164638312,-0.2659182594359386,1
2.1047108291804038,1.2944712772829132,1.095380942301941,2.2003638711353366,1.832653992817161,-0.24457824445261164,0.8608215535687466,0.889102673608457,0.9659107411347082,-0.5089069196930708,0.4577078061190279,-0.2588753371037857,1
2.1474318824493657,1.2217702215774904,1.170563416365644,2.2269614854966138,1.8235495537841013,-0.2909062427267589,0.8383017083130143,0.9209702694279179,0.9682275910121874,-0.5452066083967452,0.38963285645575146,-0.2500706540214913,1
2.1886284985433586,1.147503592848802,1.2484069488777616,2.2489563049534427,1.812676187462755,-0.33362363006550594,0.8151361277103762,0.9484810907528082,0.9708894110036101,-0.5792694479267253,0.31683374265435044,-0.23952818540009665,1
2.2281347872779023,1.0718287560517625,1.328796172292969,2.2659685538646115,1.800093446445139,-0.37236647352524005,0.7916212662319215,0.9708605902152109,0.9738263953982141,-0.6110120873185482,0.23964497567646262,-0.22729309630017586,1
2.265771377909448,0.9949436311877055,1.4115582973413012,2.2776361806992433,1.7858885255607961,-0.4067582808742831,0.7680696784560043,0.9873483925531971,0.9769567196848442,-0.6403662772480216,0.15856592232449562,-0.2134375034117216,1
2.3013499616506574,0.917089193579084,1.4964574170595455,2.283630615132878,1.7701806005212555,-0.4364223796392798,0.7448050858872657,0.9972381355027492,0.9801887179794013,-0.6672820873037599,0.07427045912743843,-0.1980658404316545,1
2.334679694767493,0.8385491256343451,1.583192178576585,2.2836737791102055,1.7531239008473973,-0.46099758723117457,0.7221552165347502,0.9999231724130697,0.9834243235395727,-0.69173104833573,-0.012395534332268998,-0.18131905545400873,1
2.365575230833702,0.7596458403431571,1.6713980877734478,2.2775546185843982,1.734908772688711,-0.4801562779077756,0.7004425812834901,0.9949439092735624,0.9865637496313944,-0.7137087573547919,-0.10043215321519992,-0.1633767667486517,1
2.393865712183403,0.6807325905350599,1.7606551881719277,2.2651428757735674,1.7157601251228254,-0.4936231129945059,0.6799738288410665,0.9820308806207376,0.9895111360915468,-0.7332363821382706,-0.18872029437042154,-0.14445660784753422,1
2.4194037237108934,0.6021821276601964,1.8505008998605859,2.2463979482332705,1.6959330524259906,-0.5011922387267447,0.6610287409891045,0.9611370392725653,0.9921806117237575,-0.7503605823778055,-0.27607171484664483,-0.12481039107169851,1
2.442073084627061,0.5243729610011147,1.9404469942035203,2.2213711491775645,1.6757058080437375,-0.5027406985982791,0.64385015897922,0.9324536127719233,0.9945020456882603,-0.7651516011761545,-0.36128971757937994,-0.10471714817481204,1
2.461794413734034,0.44767491934561177,2.029998681043086,2.190200777665512,1.65537085816443,-0.49823621743136853,0.6286361280374523,0.8964063257578773,0.996425705617033,-0.7776995682949039,-0.44323323334477344,-0.08447374258074464,1
2.478527838739705,0.3724358253488538,2.1186734101311013,2.1531008036477868,1.635225091117402,-0.4877385886513592,0.6155351485769379,0.853632221586838,0.9979251850373587,-0.7881094345751527,-0.5208762139594393,-0.06438419890123115,1
2.492272670870126,0.29897080094657147,2.2060171980456897,2.1103448465586037,1.615560308659427,-0.47139483591227,0.6046449151119525,0.8049406609776371,0.9989982602555931,-0.7964951516671397,-0.593355317078127,-0.044749033579488964,1
2.5030644652495004,0.2275550773587842,2.2916169606773273,2.0622479238581652,1.596654976575721,-0.44942948493276186,0.5960142610688614,0.751264362650255,0.9996656837453103,-0.8029738480190617,-0.6600014071285804,-0.025855768060944934,1
2.5109701236254134,0.15842056879278169,2.375108129210424,2.0091482208868325,1.5787678798197025,-0.4221315816606332,0.5896476650861229,0.6936071447557624,0.9999682273394381,-0.8076605914977426,-0.7203534748606124,-0.007971468598810871,1
2.516081927720535,0.09175577048686309,2.4561777638147753,1.9513907795719474,1.5621339021420435,-0.3898403802093415,0.5855113764579502,0.632994255599269,0.9999624814341763,-0.8106641894387074,-0.7741564908843219,0.00866231631866563,1
2.518511270383661,0.027708285910763866,2.5345638265126653,1.8893142647002739,1.5469618668577072,-0.3529312419830138,0.5835402695371095,0.5704296190892262,0.9997159727060203,-0.8120842036565898,-0.8213464857572109,0.02383220334873868,1
2.5183827155578067,-0.033610975888275545,2.6100517454588092,1.8232411667065744,1.5334340586485657,-0.3118028798601124,0.5836446620583086,0.5068622469406191,0.9993021116492828,-0.812009180028676,-0.8620270660636514,0.03735357617798235,1
2.5158287504160715,-0.09212263691324243,2.682469156965676,1.753471396748353,1.5217070762641098,-0.26686655309923785,0.5857165994647918,0.443162543493666,0.9987953646765968,-0.8105159252669873,-0.8964412752903698,0.049069537398921156,1
2.510985435881271,-0.14777341329001378,2.7516797750963815,1.6802787847951428,1.5119135627087392,-0.21853746257816,0.5896352979113744,0.3801078342096666,0.9982669108779224,-0.8076696202389717,-0.9249421789346817,0.058848743795004085,1
2.5039889946732163,-0.20053083311876424,2.8175770248294576,1.6039099105232246,1.504164459712841,-0.16722830138874753,0.5952716335026871,0.31837579118434595,0.9977809183511526,-0.8035245374890817,-0.947964585618968,0.06658257260222471,1
2.494973279547436,-0.2503784022251838,2.880077917227943,1.524584626542804,1.498551478487372,-0.1133447394985545,0.6024916910854152,0.25854408244586335,0.9973914758024522,-0.7981251544545107,-0.9659994603684966,0.07218201989835432,1
2.4840680117391867,-0.29731132929538434,2.939117392529757,1.442497773369675,1.4951495952252896,-0.057282555654416166,0.6111594618577565,0.2010946403392287,0.9971401501654414,-0.7915074934463586,-0.9795718174931516,0.07557460504720385,1
2.471397667019931,-0.34133286984442496,2.9946432836798818,1.3578216408981696,1.4940194153881339,0.000573883297475597,0.6211388099287353,0.14642106698881585,0.9970541004620872,-0.783700567053715,-0.9892223567741768,0.07670150423386901,1
2.4570808849790318,-0.38245127221559083,3.0466119324841237,1.2707088562131572,1.4952093172593381,0.0598520804336542,0.6322948404390966,0.09483797665320211,0.9971446618563141,-0.7747278456039239,-0.9954927213115757,0.0755150536744631,1
2.4412302910999206,-0.4206772810975586,3.094984441339876,1.181295472931418,1.498757319031644,0.12019105117379479,0.6444947950559615,0.04659133938175477,0.997406312658707,-0.7646086967500266,-0.9989140338861068,0.07197671476638451,1
2.4239526396138364,-0.45602214105279626,3.1397235106533192,1.0897041200016566,1.5046926416204858,0.1812403552956885,0.6576085863730294,0.0018691418481048808,0.9978159468812052,-0.753359772703896,-0.9999982531528501,0.06605555351038835,1
2.4053492072108846,-0.4884960454070466,3.180790805127475,0.9960471340579742,1.5130369538535628,0.24265867665920085,0.6715090637472001,-0.03918811434762764,0.9983323911115005,-0.7409963409527462,-0.9992318508203576,0.05772726268925296,1
2.3855163652677973,-0.5181069690372478,3.218144779159055,0.9004296184886069,1.5238052904387598,0.3041121194740349,0.6860721017453162,-0.07647737865693786,0.9988961244011153,-0.7275335533202331,-0.9970713166838987,0.04697374433054633,1
2.364546318685067,-0.5448598650736529,3.2517389276712496,0.802952469937393,1.5370066485457876,0.36527226242303673,0.7011765539996374,-0.1099236896774788,0.9994291831354941,-0.7129876858131516,-0.9939400296032399,0.03378324876501759,1
2.342527953653901,-0.5687561824480781,3.281520410848677,0.7037153515397789,1.5526442488115157,0.4258141199824638,0.7167041473980269,-0.1394715783622963,0.9998352555560966,-0.6973773477124614,-0.9902260746057588,0.01815108115443474,1
2.3195477830689004,-0.5897936990579004,3.3074290365030263,0.6028196541090405,1.570715459003285,0.4854140672575987,0.7325393541492246,-0.1650772969017662,0.9999999967302001,-0.6807246834239499,-0.986280632501524,8.08677915234593e-05,1
2.295690974875923,-0.6079666732850558,3.32939659780764,0.5003714848816184,1.5912113685869016,0.5437478019845992,0.7485692804036522,-0.18670190523021504,0.9997916202717361,-0.6630565831329618,-0.9824166115164217,-0.020413623745351092,1
2.271042448309301,-0.6232663307146501,3.3473465830618725,0.3964847101880231,1.6141160006676527,0.6004884258751001,0.7646836082878368,-0.20430524491127605,0.9990618496521666,-0.6444059118412044,-0.9789072309988028,-0.043306126236267874,1
2.2456880231164043,-0.6356817158439128,3.3611942948130666,0.29128407133238965,1.6394051462622705,0.6553047375826069,0.7807746252316722,-0.2178408484616272,0.9976473380279006,-0.6248127596283081,-0.9759843055815592,-0.06855500657022674,1
2.219715601899394,-0.645200950444364,3.3708474368336465,0.18490837232100224,1.667044809693158,0.707859847217301,0.7967373735373593,-0.2272518677864633,0.9953716893927146,-0.6043257049048886,-0.9738360172983764,-0.0960999477392851,1
2.193216363205548,-0.651812933240465,3.376207219161363,0.07751373476469549,1.696989258566208,0.7578102216627277,0.8124699485212308,-0.2324681277168642,0.9920482328227439,-0.5830030726762154,-0.9726040147952381,-0.12585826851371704,1
2.1662859124035183,-0.655509563806656,3.3771701272036374,-0.030723197733517407,1.7291786975458772,0.8048053649698372,0.8278739825797042,-0.23340454802866162,0.987483709403579,-0.56091413689407,-0.972379718504832,-0.15772103113582533,1
2.139025351086961,-0.6562884766749829,3.373630351900809,-0.13960213964343862,1.7635365984227445,0.8484882337380121,0.8428553296624403,-0.2299610872251433,0.9814830241172954,-0.5381402170992418,-0.9731998244770855,-0.19154914087400263,1
2.111542157102049,-0.654156349493975,3.3654830510961746,-0.2488964073475573,1.7999667907770072,0.8884966710977336,0.8573249846390765,-0.22202459103549524,0.9738551755462158,-0.5147755537257062,-0.9750410663020923,-0.22716975384467292,1
