x1,x2,trajectory
0.0,0.0,0
-2.9667630778888577e-05,0.009434025577404404,0
-0.00011866465529583177,0.01886693161405845,0
-0.00026697347106653825,0.02829759873159213,0
-0.00047456474386662,0.03772490787637102,0
-0.0007413974126051933,0.04714774048180127,0
-0.0010674186961468263,0.056564978630559384,0
-0.0014525641020807433,0.06597550521672146,0
-0.0018967574374358777,0.07537820410776706,0
-0.0023999108213400653,0.0847719603064326,0
-0.002961924699621343,0.09415566011238898,0
-0.0035826878613490175,0.10352819128371907,0
-0.00426207745731186,0.11288844319816915,0
-0.004999959020430459,0.12223530701415049,0
-0.005796186488100487,0.13156767583146511,0
-0.006650602226463248,0.14088444485173168,0
-0.007563037056599691,0.15018451153848625,0
-0.008533310282643662,0.15946677577693338,0
-0.009561229721809863,0.1687301400333227,0
-0.010646591736331758,0.17797350951392651,0
-0.011789181267304294,0.18719579232359382,0
-0.01298877187042603,0.1963958996238559,0
-0.014245125753634897,0.2055727457905597,0
-0.015557993816631636,0.21472524857100403,0
-0.01692711569228456,0.2238523292405545,0
-0.01835221978990896,0.2329529127587133,0
-0.019833023340414355,0.24202592792461897,0
-0.021369232443312146,0.2510703075319533,0
-0.022960542115576327,0.26008498852322975,0
-0.024606636342349435,0.26906891214344136,0
-0.02630718812948549,0.2780210240930435,0
-0.028061859557921485,0.28694027468024713,0
-0.02987030183986904,0.29582561897260096,0
-0.03173215537681677,0.30467601694783686,0
-0.03364704981933442,0.31349043364395734,0
-0.035614604128669014,0.32226783930854036,0
-0.03763442664012322,0.3310072095472384,0
-0.039706115128205786,0.33970752547145117,0
-0.041829256873543635,0.34836777384514533,0
-0.04400342873154468,0.3569869472308025,0
-0.04622819720280082,0.36556404413446963,0
-0.048503118505219336,0.3740980691498924,0
-0.05082773864787135,0.38258803310170636,0
-0.05320159350654591,0.391032953187667,0
-0.05562420890099665,0.3994318531198932,0
-0.05809510067386954,0.4077837632651061,0
-0.06061377477129897,0.4160877207838386,0
-0.06317972732515849,0.42434276976859464,0
-0.06579244473695414,0.43254796138094,0
-0.06845140376334607,0.4407023539874987,0
-0.07115607160328517,0.4488050132948369,0
-0.07390590598675062,0.45685501248321453,0
-0.07670035526507417,0.4648514323391803,0
-0.07953885850283672,0.4727933613869934,0
-0.08242084557132233,0.48067989601885,0
-0.08534573724351487,0.4885101406238935,0
-0.08831294529062213,0.49628320771599227,0
-0.09132187258011142,0.5039982180602595,0
-0.09437191317524182,0.5116543007983019,0
-0.0974624524360763,0.5192505935721728,0
-0.10059286712195813,0.5267862426470155,0
-0.10376252549543441,0.5342604030323708,0
-0.10697078742761137,0.5416722386021403,0
-0.11021700450492304,0.549020922213177,0
-0.11350052013729711,0.5563056358224912,0
-0.11682066966770045,0.5635255706030508,0
-0.12017678048304674,0.5706799270581601,0
-0.12356817212644838,0.577767915134399,0
-0.12699415641079456,0.5847887543331028,0
-0.13045403753363755,0.5917416738203708,0
-0.13394711219336874,0.59862591253558,0
-0.1374726697066655,0.6054407192983942,0
-0.14102999212719078,0.6121853529142471,0
-0.144618354365525,0.6188590822782849,0
-0.148237024310313,0.6254611864777528,0
-0.15188526295060484,0.6319909548928107,0
-0.1555623244993716,0.6384476872957582,0
-0.15926745651817673,0.6448306939486608,0
-0.1629999000429819,0.6511392956993558,0
-0.16675888971106845,0.6573728240758269,0
-0.17054365388905324,0.6635306213789327,0
-0.17435341480197813,0.6696120407734728,0
-0.178187388663454,0.6756164463775809,0
-0.18204478580683559,0.6815432133504282,0
-0.18592481081740939,0.687391727978226,0
-0.1898266626655714,0.6931613877585134,0
