x1,x2,x3,x4,x5,x6,x7,x8,trajectory,computed_value
3.96942763899295,2.6631624598661605,0.8843713327494751,1.3238676016747069,1.378621912767084,0.9795143113045032,-0.1228782448735067,0.2805574537794939,1,0.999999962994183
3.2899122327009565,3.2447890532364565,1.210319657463258,1.6231683314177114,1.1908608874308526,1.1770503413362328,0.1908845044410324,0.4843799993697716,1,0.9999999631682478
2.506747961183272,3.6320929238998247,1.5830269087751003,1.927507568539192,0.9189862800908686,1.289809045185943,0.4593387793489049,0.6562277530568168,1,0.9999999679166695
1.6774617774714418,3.7216101045062135,2.000866136918599,2.2697744556852624,0.5172818041921512,1.3141563984358495,0.6935801552721645,0.8196804678279465,1,0.9999999949552131
0.929243372308126,3.354029933154832,2.333390166688667,2.677234780114497,-0.0733846021324692,1.2101625879750366,0.8473222172428588,0.9847844633875522,1,0.9999999960905884
0.433400847411142,2.620995780295195,2.244655762778571,3.0902164060626283,-0.8360922346184257,0.9635543143801087,0.80855217437197,1.1282411227818403,1,0.9999999810793381
0.188365372916523,1.910934685083996,1.6311926179074852,3.236566184220933,-1.6693717292922048,0.6475924862773881,0.4893114147084548,1.17451294811334,1,1.00000002344029
0.0900877818400363,1.4436197004937756,0.9217169358705588,2.7654630932898887,-2.4069707302221235,0.3671536404748815,-0.081517113549443,1.0172081049612267,1,1.00000002130197
0.0603622370866995,1.1981889729389643,0.5092397001048136,1.895052442869018,-2.80739158336538,0.1808112276032766,-0.6748364496962306,0.6392465124886749,1,1.0000000464730066
0.0644805499729255,1.035500233660577,0.2948380852490294,0.9328859316521728,-2.7413916514633527,0.0348846275034782,-1.2213289368856726,-0.0694723453602802,1,1.000000011449282
0.4188254451465538,0.9679625839704395,0.2127266999649812,0.1153821407682497,-0.8703010445569199,-0.0325618453757031,-1.5477470359046954,-2.159505696258525,1,0.9999999914013284
4.455043422991708,1.808103427449025,0.5506633577730958,0.958465534379828,1.4940368078992232,0.5922784657812852,-0.5966316224740067,-0.0424216750147915,1,0.9999999800543576
4.079992467418128,0.929539939314781,0.2851744262680168,0.6032367414096916,1.406095142193319,-0.0730655041425993,-1.2546542639295248,-0.5054455533182941,1,0.9999999898243671
3.0788787382545504,0.5101680605508871,0.1740379300857786,0.4368639511729113,1.1245654846833937,-0.6730150770550776,-1.7484820145250295,-0.8281334569052079,1,1.0000000062331658
1.989584484807496,0.3092402798752215,0.1265835538305177,0.380332539869862,0.6879258153300377,-1.1736366994881644,-2.0668526842626407,-0.966709304022086,1,1.0000000204223154
0.8893558978790199,0.1971488652148936,0.1175838616869809,0.4576780901347258,-0.1172577885089234,-1.623796174622854,-2.1406034834874674,-0.7815892019576683,1,0.9999999870842731
0.226665428019292,0.1594679601663843,0.2636165788534184,1.2236477270081565,-1.484280234115796,-1.835912253635449,-1.333259584350427,0.201836337934506,1,0.9999999795677329
0.1675388893379127,0.1781113799193267,0.7285563353682202,2.219522734543546,-1.7865397795137772,-1.7253461944935105,-0.3166903257008823,0.7972921883318767,1,0.9999999641668799
0.2103194455929241,0.2312595803504381,1.7042956352133822,2.671641599000539,-1.5591277345808925,-1.4642144749053054,0.5331519082021683,0.9826931145673066,1,0.9999999594225583
0.2932252782560596,0.3157907762708405,2.7870345319867487,2.484538409797816,-1.2268140976243505,-1.152675385089231,1.0249781388022217,0.9100868917104354,1,0.9999999675795817
