x1,x2,x3,x4,x5,x6,x7,x8,trajectory,computed_value
1.3930850924234073,2.552556693899624,1.5083997845679775,3.5088287894005843,0.3315207786631006,0.9370954819362196,0.4110493435805071,1.2552823035613538,5,0.9811743026837417
0.9495880600133,2.489305770060203,1.39586659461574,3.6935395961530113,-0.051727009466971,0.912003864397924,0.3335154371776102,1.3065852384254717,5,0.9811743071927005
0.5553857770849625,2.3294902093911385,1.1524092928319565,3.6977824521255576,-0.5880923128547634,0.8456494493859246,0.1418547880901666,1.3077333027124445,5,0.9811743085911634
0.3236405353443982,2.14442335063642,0.8790866551844781,3.4147546805420324,-1.1281218379084126,0.7628706820354532,-0.128871802328406,1.228105654583586,5,0.9811743100334
0.2135148458764478,2.0001273052838715,0.6805993439109395,2.9950084446508005,-1.544048913009887,0.6932108311761376,-0.3847814809020739,1.0969470511463426,5,0.9811743007970676
0.1550634933976807,1.885715694345875,0.5422491938896496,2.532431026200884,-1.8639206111165827,0.6343074275383332,-0.6120296158790252,0.929179721311126,5,0.9811743082744543
0.1212773235535019,1.7869746917698717,0.4435538174456381,2.0536459579609554,-2.1096754256569312,0.5805240736650679,-0.8129361374791627,0.7196167295418326,5,0.9811743246272366
0.1021210342991866,1.6938025766346585,0.3729861036387664,1.56794237891472,-2.2815965583876543,0.5269760467196128,-0.9862141156924744,0.4497641731118642,5,0.9811743407431499
0.0950575587071991,1.595882963413687,0.3254035711770991,1.0800581757750851,-2.353272689725052,0.4674271651443218,-1.122689109527553,0.0770149061437951,5,0.9811743030338075
0.108024431190559,1.4745227237206635,0.3039724590474854,0.5959922303944161,-2.2253978627132125,0.3883343602908718,-1.1908181769184467,-0.5175276482527397,5,0.9811742621951234
1.8329114957051424,2.540063181724169,1.5309084243456752,3.2740111073282123,0.6059056838430615,0.9321889554156296,0.425861300612059,1.1860158715296918,5,0.9811742968998126
2.2612747774320097,2.4742693869165406,1.500477763620252,3.0271940363559207,0.8159287150723153,0.905945155235944,0.4057835664750834,1.107636129853635,5,0.9811742989312447
2.6762079439174817,2.36744553910943,1.4362476485199696,2.777998160758412,0.9844008462415246,0.8618115422694473,0.3620339129436096,1.0217305822579272,5,0.9811743032442053
3.075667158988632,2.226063471654604,1.348217190802283,2.527905366676167,1.1235218399982967,0.8002347662180037,0.2987831202847646,0.9273910415159669,5,0.9811743084619106
3.45602177799882,2.052929810639384,1.2414998310012235,2.2752807001801907,1.2401181524262428,0.7192679487720697,0.2163201898414062,0.8221034294862377,5,0.9811743104085736
3.8102461117342696,1.847758988109844,1.1180346629313724,2.0164714268216835,1.337693783308075,0.6139735470248877,0.1115723786631683,0.7013491655416726,5,0.981174305155071
4.1234174950557465,1.6066361241358929,0.976982675173406,1.7454193271704432,1.416682308616685,0.4741426293397837,-0.0232863597747725,0.5569948288898705,5,0.9811742984998659
4.358370657871324,1.321085651990238,0.8145939707271631,1.452964852828893,1.4720982851937376,0.2784538621893736,-0.2050654853086422,0.3736061949142243,5,0.9811743125454183
4.412247449218011,0.9911691539997628,0.6314412659059798,1.1388275874421294,1.4843841853167126,-0.0088700690063979,-0.4597503487918106,0.1299993011389756,5,0.9811743322936062
4.165947658279083,0.6992676718464056,0.4715886510690599,0.8738792926558558,1.4269437787365884,-0.3577216746467925,-0.7516481753475405,-0.1348130219539498,5,0.9811743322191221
