x1,z1,x2,z2,k,trajectory
2.6744887997753164,0.4817219330217186,2.756812884614838,-0.04222370053615735,0.6506676052501416,1.0
0.6146420185796894,-0.047196181165195514,0.5623463204544696,0.4866944136507576,0.6506676052501416,1.0
2.9189092201242293,0.44653875250275166,2.736684577579399,-0.007040520017190199,0.6506676052501416,1.0
1.3630697860823255,0.3102457211274433,1.0473701245296885,0.1292525113581185,0.6506676052501416,1.0
0.6541398508987236,0.21545271468235064,0.9891389146978801,0.22404551780321133,0.6506676052501416,1.0
3.1324604722391873,0.2167309686303282,2.797439329828519,0.2227672638552332,0.6506676052501416,1.0
2.964195656975888,0.4186410477935693,2.7373540184833143,0.020857184691992166,0.6506676052501416,1.0
0.8667094596587237,0.4456760290937846,1.0505727935649871,-0.00617779660822277,0.6506676052501416,1.0
0.6216901302998985,-0.021206791207466397,0.4699609969930168,0.46070502369302857,0.6506676052501416,1.0
3.213827635476308,0.1989319343308142,3.5478743477340537,0.24056629815474717,0.6506676052501416,1.0
0.0233124655493241,0.4520845480672089,0.1944619256541077,-0.01258631558164667,0.6506676052501416,1.0
1.4600768483398499,-0.04589770499492967,1.521702738818786,0.4853959374804912,0.6506676052501416,1.0
3.1829520159682465,0.06960804707905817,2.904369454748414,0.3698901854065032,0.6506676052501416,1.0
0.597258536469605,-0.011857928139434128,0.7699187699341474,0.4513561606249961,0.6506676052501416,1.0
2.868071544527631,0.4690755467503879,2.738785520164632,-0.029577314264826442,0.6506676052501416,1.0
3.087852195704232,0.29219650765960464,2.76507265492303,0.14730172482595674,0.6506676052501416,1.0
3.8502292207954483,0.39539369177632494,3.59559426867879,0.04410454070923652,0.6506676052501416,1.0
0.40096246667705515,0.4155588191180457,0.1700373874968977,0.02393941336751648,0.6506676052501416,1.0
2.3087911334405344,-0.008019931430357638,2.4891282885747485,0.4475181639159188,0.6506676052501416,1.0
3.1866788672552486,0.04727066480583165,2.9287394170757435,0.39222756767972977,0.6506676052501416,1.0
3.7784452711337746,0.4445567939899321,3.592483922210748,-0.005058561504370656,0.6506676052501416,1.0
3.7940132920972665,0.43563625717479537,3.5924606427173345,0.0038619753107660584,0.6506676052501416,1.0
2.2871712722441147,0.1943670974504497,1.9536104302764823,0.24513113503511155,0.6506676052501416,1.0
2.5858556117810614,0.44957521838597064,2.762136532905115,-0.01007698590040946,0.6506676052501416,1.0
0.6086062391059432,-0.05029737045026181,0.6218511850057213,0.48979560293582386,0.6506676052501416,1.0
3.300763838119492,0.3360863341489268,3.6031750353453154,0.10341189833663464,0.6506676052501416,1.0
3.8749137828139117,0.3732141794855763,3.5991286879720574,0.06628405299998523,0.6506676052501416,1.0
1.4686168968407523,0.10636138703477256,1.772744351425149,0.3331368454507889,0.6506676052501416,1.0
0.6369945549668397,0.17757856620487844,0.9679320445638677,0.2619196662806835,0.6506676052501416,1.0
2.3566513278094074,0.1960121915676546,2.6903983959909086,0.24348604091790657,0.6506676052501416,1.0
3.497383578842932,0.4727213960491933,3.6152843843197493,-0.033223163563631884,0.6506676052501416,1.0
2.368769859660897,0.22130478969610917,2.7038061726123965,0.218193442789452,0.6506676052501416,1.0
3.173187787475089,0.07641690840746079,3.457228805823139,0.36308132407810056,0.6506676052501416,1.0
1.4676921178790068,0.08654651025471626,1.176171953969209,0.3529517222308454,0.6506676052501416,1.0
-0.07685416404934671,0.38331685662423787,0.18985596477373143,0.056181375861324295,0.6506676052501416,1.0
2.3511286206061164,0.18339881382112333,2.683126054270821,0.25609941866443786,0.6506676052501416,1.0
3.1880482567200326,0.03653559664835977,2.9417468569495737,0.40296263583720165,0.6506676052501416,1.0
0.6195627203948944,-0.03433208800789386,0.505388133561295,0.47383032049345597,0.6506676052501416,1.0
1.462821166221845,0.08266029872789718,1.751559280678838,0.35683793375766426,0.6506676052501416,1.0
0.6217938864918681,0.02303354930646898,0.39205506686807023,0.4164646831790932,0.6506676052501416,1.0
3.0498108818886664,0.34095368284808614,2.750352203478344,0.09854454963747533,0.6506676052501416,1.0
0.6063869571045677,0.07996745368967491,0.8931337645802798,0.35953077879588713,0.6506676052501416,1.0
3.691503518203742,0.47903728566746173,3.5970145355475935,-0.0395390531819003,0.6506676052501416,1.0
1.4763562376029016,-0.02967066024073685,1.347348279958108,0.46916889272629847,0.6506676052501416,1.0
0.44036991814025384,0.38360613562660756,0.17393280578062043,0.05589209685895461,0.6506676052501416,1.0
0.6065875175590483,-0.04902023724596149,0.6417017629561876,0.4885184697315235,0.6506676052501416,1.0
-0.10036790492211001,0.36057144512793293,0.18559515344912403,0.07892678735762926,0.6506676052501416,1.0
0.0574150534909632,0.4669034998753675,0.19295756190652286,-0.027405267389805355,0.6506676052501416,1.0
3.189466699493169,-0.018925449262602655,3.032292021296707,0.45842368174816406,0.6506676052501416,1.0
0.269515482164409,0.4786714871097784,0.17350069704151552,-0.03917325462421629,0.6506676052501416,1.0
0.6164680713189654,-0.043920202248545794,0.5429400094890673,0.48341843473410784,0.6506676052501416,1.0
1.478469924507526,-0.007164784693970135,1.2964839267829538,0.4466630171795318,0.6506676052501416,1.0
0.9925363249784572,0.4870035075727503,1.042346446561061,-0.04750527508718852,0.6506676052501416,1.0
3.189089294429664,0.026141881476195266,2.9553263674679493,0.41335635100936613,0.6506676052501416,1.0
1.4619806911737598,-0.0485624268278988,1.5021178313790562,0.4880606593134604,0.6506676052501416,1.0
0.6050449997280882,0.1131560719730722,0.297164344996299,0.32634216051249004,0.6506676052501416,1.0
1.2866044829526853,0.3920681600192727,1.028502165586447,0.04743007246628904,0.6506676052501416,1.0
0.19162322088583525,0.4898688011201863,0.18091814298983433,-0.050370568634624205,0.6506676052501416,1.0
1.4541110366391432,0.027474919254234665,1.6895580073055754,0.41202331323132685,0.6506676052501416,1.0
0.6046561775100912,-0.04661128889037492,0.6613500613754563,0.48610952137593694,0.6506676052501416,1.0
3.8370565958111222,0.40603349629396013,3.5943208330391325,0.03346473619160134,0.6506676052501416,1.0
2.119073750117502,0.41083491859023485,1.8821442691755692,0.028663313895326482,0.6506676052501416,1.0
2.314647472856942,0.06236285502273144,2.587014459368421,0.3771353774628297,0.6506676052501416,1.0
3.6530955236025737,0.4866553108974373,3.6004887805214563,-0.047157078411875906,0.6506676052501416,1.0
0.6028621307570209,-0.04311722996218909,0.6806831865101256,0.48261546244775105,0.6506676052501416,1.0
0.5050659922032056,0.31307962018385127,0.19063707755967424,0.126418612301711,0.6506676052501416,1.0
3.2197891329935677,0.2115761600305726,3.554678014851923,0.22792207245498874,0.6506676052501416,1.0
0.560459599484693,0.225508754946141,0.22549437973137626,0.21398947753942127,0.6506676052501416,1.0
1.6953010452031367,0.4296676103297449,1.9063201101793668,0.009830622155816558,0.6506676052501416,1.0
3.1119111835760767,0.2546434585579126,2.7796735770293406,0.18485477392764882,0.6506676052501416,1.0
2.525802482996938,0.4121738989347313,2.7610609171861533,0.027324333550829884,0.6506676052501416,1.0
2.405652511694529,0.2842539298824274,2.7310112062250993,0.1552443026031337,0.6506676052501416,1.0
2.268586992110782,0.23230800414110406,1.933907199576742,0.20719022834445722,0.6506676052501416,1.0
2.326586559268955,0.07225488292560295,2.0458397116284024,0.3672433495599582,0.6506676052501416,1.0
2.3086587604290205,0.0007085411694323545,2.504911857383374,0.4387896913161288,0.6506676052501416,1.0
2.3273414549686815,-0.04556839374681873,2.263571216559127,0.4850666262323798,0.6506676052501416,1.0
2.191538789000464,0.34370328324332305,1.8938151977173683,0.09579494924223822,0.6506676052501416,1.0
0.6207607265325275,-0.028171225297749288,0.4873851609234266,0.4676694577833114,0.6506676052501416,1.0
3.2473371663717305,0.2621025426725372,3.5782394841476,0.1773956898130242,0.6506676052501416,1.0
3.345622254257688,0.3824809930045239,3.61311824006377,0.05701723948103754,0.6506676052501416,1.0
