x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,trajectory,computed_value
1.694114929749955,1.834936892848652,0.269153052617223,1.8306276599607003,1.3218774687513646,1.1333253465120423,0.5706484412957418,1.224923868644899,1.1683686623428922,0.164387182835517,1.7180561107234236,1.1837006619102877,1,0.9999999676513655
1.6954540309950927,1.83561130566324,0.2706045333175743,1.8320042711591644,1.3220727173108349,1.1326867725995382,0.5705851435058612,1.2312558104398734,1.1611158223585216,0.1660099527272986,1.7180561107234236,1.1837006619102877,1,0.9999999827138485
1.6967921362612006,1.8362855234269848,0.2720632380543,1.8333720670707163,1.3222698509614847,1.1320431904692942,0.5705216332396958,1.2375879289005394,1.1538640925444976,0.1676366564770663,1.7180561107234236,1.1837006619102877,1,0.9999999951611126
1.6981292556690402,1.8369595537545484,0.2735291814853907,1.834731067740624,1.3224688758282903,1.1313946024156694,0.5704578916746416,1.2439202136279413,1.1466134972328268,0.1692672966800144,1.7180561107234236,1.1837006619102877,1,1.0000000048123057
1.6994654008291148,1.8376334053809384,0.2750023808289052,1.8360812958921249,1.32266979907062,1.1307410108635554,0.5703938971374758,1.2502526525356314,1.139364064474163,0.1709018766202675,1.7180561107234236,1.1837006619102877,1,1.0000000132653055
1.700800578088499,1.8383070830838728,0.2764828464235692,1.8374227633182256,1.3228726249080662,1.1300824166661794,0.5703296375985746,1.2565852386534655,1.1321158099236752,0.1725403987891986,1.7180561107234236,1.1837006619102877,1,1.0000000158232032
1.7021347997685494,1.838980596134836,0.2779705971563878,1.838755493715884,1.3230773611413107,1.129418822083303,0.570265089937209,1.2629179589141526,1.1248687635623098,0.1741828671341188,1.7180561107234236,1.1837006619102877,1,1.0000000150065944
1.703468077594283,1.8396539533560703,0.2794656508178137,1.8400795097590616,1.323284015133252,1.128750229358363,0.5702002321874349,1.2692508009543295,1.1176229538567664,0.1758292852741995,1.7180561107234236,1.1837006619102877,1,1.0000000128234594
1.7048004232907168,1.840327163569816,0.2809680251982995,1.8413948341217223,1.3234925942467892,1.128076640734796,0.5701350423833075,1.275583752410633,1.1103784092737443,0.1774796568286123,1.7180561107234236,1.1837006619102877,1,1.000000011409805
1.7061318478409602,1.841000235038713,0.2824777376196206,1.8427014876032568,1.3237031055988315,1.1273980579774598,0.5700694998147334,1.2819168014405418,1.1031351567205925,0.1791339856777656,1.7180561107234236,1.1837006619102877,1,1.0000000119869257
1.7074623592807234,1.8416731738022547,0.2839948035416217,1.8439994835558864,1.3239155553290356,1.12671448094995,0.5700035887607808,1.288249938270699,1.095893216909771,0.1807922767398924,1.7180561107234236,1.1837006619102877,1,1.0000000117609475
1.7087919674714886,1.8423459872770669,0.2855192395775241,1.8452888399449945,1.3241299501824195,1.1260259106936026,0.5699372904099722,1.2945831518459996,1.0886526143911757,0.1824545342903431,1.7180561107234236,1.1837006619102877,1,1.0000000106298768
1.710120682552965,1.8430186830896336,0.2870510625163101,1.8465695754389573,1.3243462969962505,1.125332348429228,0.5698705854798669,1.3009164309160153,1.0814133742994825,0.1841207625065007,1.7180561107234236,1.1837006619102877,1,1.000000009009393
1.7114485146648606,1.84369126886644,0.288590289146962,1.8478417087061536,1.3245646026077966,1.124633795377636,0.5698034546880244,1.3072497642303178,1.074175521769367,0.1857909655657478,1.7180561107234236,1.1837006619102877,1,1.0000000074417774
1.7127754737110763,1.8443637520600893,0.2901369373412011,1.849105256997955,1.3247848741922472,1.1239302519873866,0.5697358789010977,1.3135831402018356,1.066939081926153,0.1874651486146203,1.7180561107234236,1.1837006619102877,1,1.0000000059353855
1.7141015693122117,1.8450361399142856,0.2916910262715557,1.8503602358633373,1.3250071193307738,1.123221717779253,0.5696678391648614,1.3199165468390532,1.0597040798839277,0.1891433179639982,1.7180561107234236,1.1837006619102877,1,1.0000000038288848
1.7154268113686826,1.8457084398790635,0.2932525738257446,1.851606662532738,1.325231345203559,1.1225081931903846,0.5695993163481714,1.3262499725499248,1.0524705407678758,0.1908254787747368,1.7180561107234236,1.1837006619102877,1,1.0000000013676635
1.7167512097855326,1.846380659407869,0.2948215978702421,1.852844554264396,1.3254575589841548,1.121789678673083,0.5695302913169583,1.3325834057490105,1.0452384897033664,0.1925116361886751,1.7180561107234236,1.1837006619102877,1,0.9999999989342727
1.7180747735991913,1.8470528053204425,0.2963981206137839,1.854073922902915,1.3256857692362238,1.12106617168514,0.5694607453948136,1.3389168334119177,1.0380079520826104,0.1942017990566114,1.7180561107234236,1.1837006619102877,1,0.9999999945445058
1.7193975146079528,1.8477248864514733,0.2979821504583477,1.855294797506221,1.3259159801034013,1.1203376792057629,0.5693906584501388,1.3452502470895815,1.030778952449361,0.1958959644362494,1.7180561107234236,1.1837006619102877,1,0.9999999942565917
1.7207194406192805,1.848396908724094,0.2995737157563609,1.8565071822593853,1.3261482021161606,1.1196041944559303,0.5693200124540517,1.3515836317216936,1.023551516573373,0.1975941464260447,1.7180561107234236,1.1837006619102877,1,0.999999992807406
1.7220405614623668,1.849068879536413,0.3011728347534776,1.857711093947913,1.3263824425694428,1.1188657176264547,0.5692487883124474,1.3579169755971598,1.0163256696033172,0.1992963504917143,1.7180561107234236,1.1837006619102877,1,0.999999990849912
1.723360886920036,1.8497408062527096,0.3027795259271585,1.8589065490683063,1.3266187088323984,1.118122248748289,0.5691769669556523,1.3642502669280698,1.0091014367021085,0.2010025822969737,1.7180561107234236,1.1837006619102877,1,0.9999999890267304
1.7246804266955271,1.8504126961800456,0.3043938081833046,1.8600935636037093,1.3268570084137974,1.117373787565306,0.5691045293486995,1.3705834937773715,1.0018788430820762,0.2027128478576397,1.7180561107234236,1.1837006619102877,1,0.999999987869274
1.7259991901296703,1.8510845563691032,0.3060157025306891,1.8612721511133807,1.3270973495190297,1.1166203324509378,0.5690314565788211,1.3769166434429947,0.9946579143044496,0.2044271548538897,1.7180561107234236,1.1837006619102877,1,0.9999999869424202
1.7273171866575872,1.8517563939357864,0.3076452293771229,1.862442325817768,1.327339740150674,1.1158618821575608,0.5689577297141675,1.3832497034523552,0.987438675795755,0.2061455105112546,1.7180561107234236,1.1837006619102877,1,0.9999999862202866
1.7286344257196928,1.852428215998549,0.3092824090563587,1.8636041019973075,1.3275841882837722,1.115098435475588,0.5688833298313376,1.389582661368553,0.980221152942058,0.207867922013557,1.7180561107234236,1.1837006619102877,1,0.999999985818205
1.7299509166957736,1.853100029631976,0.3109272622183783,1.8647574935471125,1.3278307019956592,1.114329990980952,0.5688082380357741,1.3959155046468188,0.9730053711587688,0.2095943968087794,1.7180561107234236,1.1837006619102877,1,0.9999999857931655
1.7312666689049858,1.8537718418667783,0.3125798098293917,1.865902513976968,1.3280792894659617,1.1135565470351063,0.5687324354617623,1.4022482206345168,0.9657913558906424,0.2113249426090651,1.7180561107234236,1.1837006619102877,1,0.9999999861430319
1.7325816916058556,1.8544436596897984,0.3142400731718374,1.8670391764113337,1.328329958976599,1.1127781017850258,0.5686559032724305,1.408580796571142,0.9585791326117776,0.2130595673907171,1.7180561107234236,1.1837006619102877,1,0.9999999868057341
1.7338959939962804,1.8551154900440057,0.3159080738443825,1.868167493589344,1.3285827189117825,1.111994653163204,0.56857862265975,1.4149132195883207,0.9513687268256188,0.2147982793941993,1.7180561107234236,1.1837006619102877,1,0.9999999876585012
1.735209585213528,1.855787339828499,0.3175838337619227,1.869287477864806,1.3288375777580166,1.1112061988876565,0.5685005748445352,1.421245476709812,0.944160164064954,0.2165410871241354,1.7180561107234236,1.1837006619102877,1,0.9999999885170565
