x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,trajectory,computed_value
0.0400421633786418,1.6974358934359453,1.3930970072394118,1.056717182419579,0.4706596464413877,1.5686051975082915,0.6351093458090582,0.8036070028326647,1.8833793764829097,0.6740621864717995,1.966950083808233,1.600193389769084,5,1.0061927903431525
0.0413819472734906,1.6979742051842306,1.3937818499654664,1.0583221996464889,0.4712341180477081,1.5755958238432084,0.6282037014765336,0.8035815770504837,1.883274538776475,0.6741074679580232,1.966950083808233,1.600193389769084,5,1.0061927940301667
0.0427285895134886,1.6985069886515418,1.394467129846502,1.05992820193047,0.471809013170489,1.5825857391180038,0.6212985642626742,0.803556708846303,1.8831688522453085,0.6741532446324349,1.966950083808233,1.600193389769084,5,1.006192797173967
0.0440821115178447,1.6990342422771467,1.395152854579469,1.061535205489642,0.4723843383646383,1.5895749335402332,0.6143939447569035,0.8035323964027534,1.883062314880248,0.6741995195245865,1.966950083808233,1.600193389769084,5,1.006192799722756
0.0454425383570595,1.6995559640525126,1.3958390330968815,1.0631432291520906,0.4729601012445849,1.596563395679968,0.6074898552611373,0.8035086376317775,1.882954924311624,0.674246296220218,1.966950083808233,1.600193389769084,5,1.0061928020085005
0.0468098849059924,1.700072152400244,1.3965256705367095,1.0647522837608494,0.4735363062053989,1.6035511188196416,0.6005863028814724,0.8034854313753326,1.882846679096412,0.6742935769318658,1.966950083808233,1.600193389769084,5,1.006192803034729
0.0481841787161687,1.700582804847142,1.3972127766038376,1.0663623897810912,0.474112961530434,1.610538090442394,0.5936833010042254,0.8034627753944821,1.8827375766048813,0.6743413656587414,1.966950083808233,1.600193389769084,5,1.0061928033579484
0.0495654458165179,1.701087919128455,1.397900360496947,1.0679735666080583,0.4746900750681145,1.6175242987111773,0.5867808623118247,0.8034406675589806,1.8826276143595213,0.6743896661632198,1.966950083808233,1.600193389769084,5,1.0061928034238925
0.0509537122359695,1.701587492979433,1.3985884314147188,1.0695858336369934,0.4752676546668646,1.624509731788944,0.5798789994866986,0.8034191057385824,1.882516789882823,0.6744384822076761,1.966950083808233,1.600193389769084,5,1.0061928037073178
0.0523490018191778,1.7020815236799995,1.3992769975117767,1.0711992080859074,0.4758457073123612,1.631494378934791,0.5729777238250817,0.8033980881157454,1.882405100839156,0.6744878173899497,1.966950083808233,1.600193389769084,5,1.0061928041814605
0.0537513365236841,1.7025700081166988,1.3999660660407267,1.072813705291783,0.4764242392449067,1.6384782303548342,0.5660770454256006,0.8033776131430892,1.8822925450154715,0.6745376751657292,1.966950083808233,1.600193389769084,5,1.0061928043861597
0.0551607403700091,1.7030529436061153,1.400655645240254,1.07442934264793,0.4770032575196417,1.6454612752199136,0.5591769756960987,0.8033576789778942,1.882179120064716,0.6745880591461016,1.966950083808233,1.600193389769084,5,1.006192804385898
