x1,x2,x3,x4,trajectory
0.14493030217993702,0.027071912806225024,0.1727746221493766,-0.27287703060104546,1.0
0.19839025280588965,-0.27363500580951877,-0.0857882064504839,0.11602134999300083,1.0
0.14030709731861155,-0.11523262634565946,0.017067289242592706,-0.31214674470486925,1.0
0.04175314980500458,0.2980847287973381,0.09769564994786824,-0.20892702914566555,1.0
-0.06371411833444615,0.2070204676682355,-0.12420674909837767,0.2628012215242251,1.0
0.10671239540615048,-0.18357340285812526,-0.10773773246320137,0.2655884285409428,1.0
0.12231690934016964,0.058241419558731466,0.1392849884811095,-0.29632728689303506,1.0
0.06482332566782291,0.3204308801601741,0.03203306570143909,-0.19624299869169956,1.0
0.18805901144770013,-0.2808401308306298,-0.023706171432947672,-0.13218560126248904,1.0
-0.09604804391747535,0.2201585522175046,-0.14776507612654283,0.22516026898950925,1.0
0.16015702753977695,-0.2961765908050284,-0.06659113963081424,0.08510558769670946,1.0
-0.007972025150330965,-0.24621477074657555,-0.06748198734724496,0.22807066924794714,1.0
-0.042348544015445126,0.39296290771685777,0.09611503960069999,-0.027712758581472794,1.0
0.061871295562923694,-0.22127570901563126,-0.08392034235042581,0.24862072435741106,1.0
-0.1876864961412784,0.29016668554434855,0.008728927925464716,0.05932960427061973,1.0
-0.08371236523263159,0.3402894035215898,0.0005165988165475787,0.16084159597695497,1.0
-0.05512696431448362,0.18202642424819343,-0.0771106317954261,0.29659807674377936,1.0
0.2350865069095592,-0.2801105998322553,-0.024916626747156865,-0.09557827912728993,1.0
-0.1113701453738846,0.32622526928516565,0.13543018850110508,-0.07113247476163692,1.0
0.08688095151355371,0.11941429350708463,0.03453258840266416,-0.32172430168251576,1.0
-0.13040886108315974,0.28201570574720963,0.17018096604739724,-0.0838728159688905,1.0
-0.05551062827538643,0.32758685258484765,0.05502547346537014,0.18753574086086813,1.0
-0.08385902521068987,0.36407220383241395,0.11000848013203758,-0.05042655115508656,1.0
0.01092828045514781,0.18335838469676732,0.2334848547722057,-0.20732981521767294,1.0
0.08873178294365798,-0.09582644712544444,-0.024766092328447523,-0.3323064221134186,1.0
0.10494013941043732,0.09118173983028106,0.09544545565294839,-0.3118258981253077,1.0
0.02920704980818305,-0.317621685299173,-0.06525142117549104,0.018982573544667404,1.0
-0.15241856266947776,0.3215588327525327,-0.0168727936497369,0.08651075203801195,1.0
0.02090178242025994,0.2654300494234772,0.152681357559317,-0.21262182737324245,1.0
0.025834520227105987,0.012441158111804188,-0.14174761228259303,0.3259520403900305,1.0
0.028095045925027946,-0.07288152803908732,-0.0680623802215867,-0.3410251191063593,1.0
-0.1170095025932172,0.3382978524705171,-0.023272803751659348,0.12265406084393138,1.0
0.12376727688951676,-0.14313397995927105,-0.14493104328534395,0.26980398179411885,1.0
0.1823046278371292,-0.13606840417394192,0.04684253984668095,-0.28389410351462496,1.0
0.0037364069526427983,-0.028374865288053504,-0.09832915416172386,0.3415735084565984,1.0
-0.04700478969764833,-0.06144574775580641,-0.05489481871550699,0.34393751520573657,1.0
0.045692913247426234,-0.043862475879899436,-0.40006963477728963,-0.11405148829577962,2.0
-0.45819494701323216,-0.15999942393266384,-0.05711903642198073,-0.05093227361386158,2.0
0.2844540897079655,0.2272747249307864,0.06415750312627641,0.10635388774338644,2.0
