x1,x2,x3,trajectory,computed_value
1.5,0.8,1.2,5.0,39.14278593338592
0.8,2.068181818181818,2.2,5.0,88.88668986607419
2.068181818181818,1.0335164835164836,3.2,5.0,183.70716518349852
1.0335164835164836,2.543328017012227,4.2,5.0,226.94929988913577
2.543328017012227,1.2279489323385646,5.2,5.0,447.7920102342943
1.2279489323385646,2.9474799345415814,6.2,5.0,444.489081986332
2.9474799345415814,1.3966733474326187,7.2,5.0,844.905314154598
1.3966733474326187,3.304018190670093,8.2,5.0,754.6950522063039
3.304018190670093,1.5475227989661535,9.2,5.0,1388.5057480794771
1.5475227989661535,3.626288872533173,10.2,5.0,1170.825554283992
3.626288872533173,1.6851151412671652,11.2,5.0,2092.02899032709
1.6851151412671652,3.922483338796266,12.2,5.0,1706.1555250963875
3.922483338796266,1.8123954380575016,13.2,5.0,2968.895168438096
1.8123954380575016,4.198008086127151,14.2,5.0,2373.9652043675433
4.198008086127151,1.931367108042424,15.2,5.0,4032.5126267877945
1.931367108042424,4.4566397406092415,16.2,5.0,3187.536762855134
4.4566397406092415,2.0434626252605925,17.2,5.0,5296.280364990306
2.0434626252605925,4.701134871682973,18.2,5.0,4160.153086810052
4.701134871682973,2.1497468751374145,19.2,5.0,6773.589749886381
2.1497468751374145,4.933576467406872,20.2,5.0,5305.097285812123
4.933576467406872,2.2510364338582383,21.2,5.0,8477.825771582005
2.2510364338582383,5.155583104229875,22.2,5.0,6635.652479473857
5.155583104229875,2.347973482157909,23.2,5.0,10422.367994920334
2.347973482157909,5.368441668302548,24.2,5.0,8165.101702629655
5.368441668302548,2.441073725758766,25.2,5.0,12620.59129909743
2.441073725758766,5.573195110460257,26.2,5.0,9906.727864421717
5.573195110460257,2.530758655521228,27.2,5.0,15085.866465165556
2.530758655521228,5.770702507442806,28.2,5.0,11873.8137330332
5.770702507442806,2.6173779656047875,29.2,5.0,17831.56065138237
2.6173779656047875,5.9616813906845225,30.2,5.0,14079.641932913051
5.9616813906845225,2.70122556012627,31.2,5.0,20871.03778395989
2.70122556012627,6.146738337282129,32.2,5.0,16537.4949480704
6.146738337282129,2.7825512522782843,33.2,5.0,24217.658882718693
2.7825512522782843,6.326391565120861,34.2,5.0,19260.655128195853
6.326391565120861,2.8615694910062435,35.2,5.0,27884.78233577613
2.8615694910062435,6.501087943380819,36.2,5.0,22262.404695938563
6.501087943380819,2.938465987973883,37.2,5.0,31885.764133713154
2.938465987973883,6.671216015936674,38.2,5.0,25556.02575447221
6.671216015936674,3.013402830378477,39.2,5.0,36233.95807108105
3.013402830378477,6.837116122320485,40.2,5.0,29154.8002949066
6.837116122320485,3.086522481674188,41.2,5.0,40942.715921262155
3.086522481674188,6.999088368919946,42.2,5.0,33072.010203328275
6.999088368919946,3.15795095200213,43.2,5.0,46025.38758935208
3.15795095200213,7.157398982969212,44.2,5.0,37320.93726737637
7.157398982969212,3.2278003395128065,45.2,5.0,51495.32124673432
3.2278003395128065,7.312285432797217,46.2,5.0,41914.86318232595
7.312285432797217,3.2961708886220618,47.2,5.0,57365.86345026786
3.2961708886220618,7.463960594846736,48.2,5.0,46867.06955668632
7.463960594846736,3.3631526728211103,49.2,5.0,63650.3592484381
3.3631526728211103,7.612616175634686,50.2,5.0,52190.837917339195
7.612616175634686,3.4288269824432303,51.2,5.0,70362.15227637929
3.4288269824432303,7.758425545175539,52.2,5.0,57899.44971424998
7.758425545175539,3.4932674782128808,53.2,5.0,77514.58484133359
3.4932674782128808,7.901546100976279,54.2,5.0,64006.18632478783
7.901546100976279,3.5565411571250984,55.2,5.0,85120.99799984021
3.5565411571250984,8.042121254246089,56.2,5.0,70524.32905768963
8.042121254246089,3.6187091666558175,57.2,5.0,93194.73162773142
3.6187091666558175,8.180282109553021,58.2,5.0,77467.15915670193
8.180282109553021,3.679827495420185,59.2,5.0,101749.12448383955
3.679827495420185,8.316148893818573,60.2,5.0,84847.95780393154
8.316148893818573,3.739947562438661,61.2,5.0,110797.51426817733
3.739947562438661,8.449832178888599,62.2,5.0,92680.00612293312
8.449832178888599,3.799116722623428,63.2,5.0,120353.23767523997
3.799116722623428,8.581433932981598,64.2,5.0,100976.58518155984
8.581433932981598,3.857378702593636,65.2,5.0,130429.6304429829
3.857378702593636,8.711048429398046,66.2,5.0,109750.97599459905
8.711048429398046,3.914773978204394,67.2,5.0,141040.02739794948
3.914773978204394,8.838763035474845,68.2,5.0,119016.45952621468
8.838763035474845,3.971340103039711,69.2,5.0,152197.76249696044
3.971340103039711,8.96465890052062,70.2,5.0,128786.31669221359
8.96465890052062,4.027111995433741,71.2,5.0,163916.16886572007
4.027111995433741,9.088811558100042,72.2,5.0,139073.82836215294
9.088811558100042,4.082122190243558,73.2,5.0,176208.57883464912
4.082122190243558,9.211291455347244,74.2,5.0,149892.275361303
9.211291455347244,4.136401060522573,75.2,5.0,189088.3239722154
4.136401060522573,9.332164419828496,76.2,5.0,161254.93847247792
9.332164419828496,4.189977013377962,77.2,5.0,202568.73511600032
4.189977013377962,9.451492072727971,78.2,5.0,173175.09843774675
