x1,x2,x3,trajectory,computed_value
0.8,1.2,2.0,3.0,1.353768980315359
1.2,1.3666666666666667,3.0,3.0,1.3584093116257026
1.3666666666666667,1.6317073170731706,4.0,3.0,1.3597510996322852
1.6317073170731706,1.706188340807175,5.0,3.0,1.3605456014330968
1.706188340807175,1.9458578637510515,6.0,3.0,1.3607591159980517
1.9458578637510515,1.9763593001088275,7.0,3.0,1.361084627155116
1.9763593001088275,2.208606501742696,8.0,3.0,1.3611096367010933
2.208606501742696,2.209538003328998,9.0,3.0,1.3613212216219785
2.209538003328998,2.440329151105864,10.0,3.0,1.361312899064935
2.440329151105864,2.418451699084815,11.0,3.0,1.3614922957175473
2.418451699084815,2.650456075854505,12.0,3.0,1.3614895302357661
2.650456075854505,2.609710509800871,13.0,3.0,1.3616607184126623
2.609710509800871,2.84432204835759,14.0,3.0,1.3616733461963948
2.84432204835759,2.7873074374886286,15.0,3.0,1.3618428649452001
2.7873074374886286,3.0253210989878125,16.0,3.0,1.361871531306389
3.0253210989878125,2.9538916021923054,17.0,3.0,1.3620397086174423
2.9538916021923054,3.1957841624905483,18.0,3.0,1.362081917804585
3.1957841624905483,3.1113358691245,19.0,3.0,1.3622467840925383
3.1113358691245,3.357400306299752,20.0,3.0,1.3622990788434253
3.357400306299752,3.261026517459884,21.0,3.0,1.3624579217740278
3.261026517459884,3.51144310835858,22.0,3.0,1.3625167435743082
3.51144310835858,3.4040259544026346,23.0,3.0,1.3626667693439218
3.4040259544026346,3.65890277184614,24.0,3.0,1.362728807067986
3.65890277184614,3.541170894099081,25.0,3.0,1.3628674246039103
3.541170894099081,3.8005682134370815,26.0,3.0,1.3629297474271644
3.8005682134370815,3.673134967198795,27.0,3.0,1.36305468181961
3.673134967198795,3.937080641078959,28.0,3.0,1.3631147767090162
3.937080641078959,3.800470446190584,29.0,3.0,1.3632241021109812
3.800470446190584,4.068969939103304,30.0,3.0,1.3632798685951335
4.068969939103304,3.9236370701330094,31.0,3.0,1.3633720027377954
3.9236370701330094,4.196680198926196,32.0,3.0,1.3634217292512054
4.196680198926196,4.043022561407977,33.0,3.0,1.3634954101905996
4.043022561407977,4.3205881314781385,34.0,3.0,1.36353774353879
4.3205881314781385,4.158957602606602,35.0,3.0,1.3635919990167529
4.158957602606602,4.4410166596610745,36.0,3.0,1.3636259124913912
4.4410166596610745,4.271727008621178,37.0,3.0,1.363660027192784
4.271727008621178,4.558245156600828,38.0,3.0,1.3636847899270825
4.558245156600828,4.381578218403996,39.0,3.0,1.3636982733011016
4.381578218403996,4.672517293884431,40.0,3.0,1.3637134219862665
4.672517293884431,4.488727856403334,41.0,3.0,1.3637059779146816
4.488727856403334,4.784047151277363,42.0,3.0,1.3637112912617844
4.784047151277363,4.593366876633488,43.0,3.0,1.3636827901202557
4.593366876633488,4.893024038595187,44.0,3.0,1.3636782660849796
4.893024038595187,4.695664648031555,45.0,3.0,1.3636287193571284
4.695664648031555,4.999616348022619,46.0,3.0,1.363614554969279
4.999616348022619,4.795772236819494,47.0,3.0,1.3635440923633744
4.795772236819494,5.10397466586804,48.0,3.0,1.3635206659339816
5.10397466586804,4.893825071411367,49.0,3.0,1.3634295148553037
4.893825071411367,5.206234311242369,50.0,3.0,1.3633973703086952
5.206234311242369,4.989945126617324,51.0,3.0,1.3632858374960422
4.989945126617324,5.306517426010453,52.0,3.0,1.3632456705831033
5.306517426010453,5.084242729377648,53.0,3.0,1.363114125703325
5.084242729377648,5.404934709591212,54.0,3.0,1.3630667718661642
5.404934709591212,5.176818063447036,55.0,3.0,1.3629156328672054
5.176818063447036,5.501586869898635,56.0,3.0,1.3628620565502048
5.501586869898635,5.267762432353071,57.0,3.0,1.3626917765826279
5.267762432353071,5.596565845353758,58.0,3.0,1.3626330618072928
5.596565845353758,5.357159326579692,59.0,3.0,1.3624441175409658
5.357159326579692,5.6899558407312485,60.0,3.0,1.362381459583935
5.6899558407312485,5.445085330923325,61.0,3.0,1.3621743407668618
5.445085330923325,5.781834210451717,62.0,3.0,1.36210903880164
5.781834210451717,5.531610900402906,63.0,3.0,1.3618842389185972
5.531610900402906,5.872272215971306,64.0,3.0,1.3618176894980594
5.872272215971306,5.616801027322434,65.0,3.0,1.361575697406201
5.616801027322434,5.961335678575432,66.0,3.0,1.3615093886842318
5.961335678575432,5.700715817622936,67.0,3.0,1.3612506811180567
5.700715817622936,6.0490855447409215,68.0,3.0,1.3611861877137472
6.0490855447409215,5.783410991187316,69.0,3.0,1.3609112225610915
5.783410991187316,6.135578377992216,70.0,3.0,1.3608502009911434
6.135578377992216,5.864938318035128,71.0,3.0,1.360559411256523
5.864938318035128,6.220866788625188,72.0,3.0,1.3605035958636678
6.220866788625188,5.945346000187506,73.0,3.0,1.360197384244961
5.945346000187506,6.304999810645702,74.0,3.0,1.3601485835658935
6.304999810645702,6.024679007263895,75.0,3.0,1.3598273175743345
6.024679007263895,6.388023233649838,76.0,3.0,1.3597874110927024
6.388023233649838,6.102979372493474,77.0,3.0,1.3594514186637725
6.102979372493474,6.469979896068552,78.0,3.0,1.3594223539038865
6.469979896068552,6.18028645471086,79.0,3.0,1.359071919445333
6.18028645471086,6.550909945143332,80.0,3.0,1.3590557093703297
6.550909945143332,6.256637171001422,81.0,3.0,1.358691070196946
6.256637171001422,6.6308510681389565,82.0,3.0,1.358689790869113
6.6308510681389565,6.332066203922671,83.0,3.0,1.3583111339983618
6.332066203922671,6.709838698594524,84.0,3.0,1.3583269224832066
6.709838698594524,6.406606186621356,85.0,3.0,1.3579343817335912
6.406606186621356,6.787906200833461,86.0,3.0,1.357969434210935
6.787906200833461,6.480287868664933,87.0,3.0,1.357563087597319
6.480287868664933,6.865085035472756,88.0,3.0,1.357619657658836
6.865085035472756,6.553140264990365,89.0,3.0,1.357199525036171
6.553140264990365,6.941404908272154,90.0,3.0,1.3572799221535718
6.941404908272154,6.625190790026854,91.0,3.0,1.356845963093909
6.625190790026854,7.016893904330383,92.0,3.0,1.3569525512408291
7.016893904330383,6.696465378759103,93.0,3.0,1.3565046631165587
6.696465378759103,7.091578609355522,94.0,3.0,1.3566398595118643
7.091578609355522,6.766988596253966,95.0,3.0,1.356177875775407
6.766988596253966,7.165484219500851,96.0,3.0,1.3563441497583786
7.165484219500851,6.836783736967607,97.0,3.0,1.35586783838604
6.836783736967607,7.2386346410581535,98.0,3.0,1.3560677103920473
7.2386346410581535,6.905872914976055,99.0,3.0,1.3555767724840782
6.905872914976055,7.311052581131241,100.0,3.0,1.355812813118725
7.311052581131241,6.974277146123805,101.0,3.0,1.3553068816449003
