x1,x2,x3,trajectory,computed_value
0.3,0.7,0.5,4.0,6.969454317010421
0.7,1.5285714285714287,1.5,4.0,45.38069891868738
1.5285714285714287,1.0742056074766353,2.5,4.0,99.23955452405929
1.0742056074766353,2.022757214944443,3.5,4.0,156.72593648922685
2.022757214944443,1.3298679545552297,4.5,4.0,289.42000387151137
1.3298679545552297,2.406937530861569,5.5,4.0,343.87039808735125
2.406937530861569,1.5407385903921174,6.5,4.0,590.4164065931665
1.5407385903921174,2.735051894122765,7.5,4.0,620.4092845888838
2.735051894122765,1.7250990024198294,8.5,4.0,1015.7700682144707
1.7250990024198294,3.02682857044379,9.5,4.0,999.7289728898115
3.02682857044379,1.891182662335722,10.5,4.0,1578.929596269249
1.891182662335722,3.292395738992401,11.5,4.0,1495.1658449120632
3.292395738992401,2.0436182444031314,12.5,4.0,2293.3072421602747
2.0436182444031314,3.53784275502572,13.5,4.0,2120.0387833808954
3.53784275502572,2.1853371802242862,14.5,4.0,3172.296487112287
2.1853371802242862,3.767190125011446,15.5,4.0,2887.6586077136853
3.767190125011446,2.318342338405293,16.5,4.0,4229.279017972928
2.318342338405293,3.98326479898718,17.5,4.0,3811.3316281922753
3.98326479898718,2.444076880824196,18.5,4.0,5477.628151349558
2.444076880824196,4.188147241383827,19.5,4.0,4904.361260827276
4.188147241383827,2.5636226831282736,20.5,4.0,6930.710795462306
2.5636226831282736,4.383422698832019,21.5,4.0,6180.048873012386
4.383422698832019,2.6778161282797663,22.5,4.0,8601.88870450836
2.6778161282797663,4.570332708452209,23.5,4.0,7651.694278044734
4.570332708452209,2.7873199621282985,24.5,4.0,10504.519345768473
2.7873199621282985,4.749871541334185,25.5,4.0,9332.596050497941
4.749871541334185,2.8926700861672905,26.5,4.0,12651.956533791928
2.8926700861672905,4.922850305770498,27.5,4.0,11236.05174156085
4.922850305770498,2.994307240768794,28.5,4.0,15057.550913988738
2.994307240768794,5.08994108891578,29.5,4.0,13375.3580342112
5.08994108891578,3.092599160973131,30.5,4.0,17734.650343260502
3.092599160973131,5.251708264163783,31.5,4.0,15763.810859905958
5.251708264163783,3.1878564965104834,32.5,4.0,20696.600197085674
3.1878564965104834,5.408631259713532,33.5,4.0,18414.70548936327
5.408631259713532,3.280344519915228,34.5,4.0,23956.743622210237
3.280344519915228,5.561121478383196,35.5,4.0,21341.336605141074
5.561121478383196,3.3702919119067927,36.5,4.0,27528.421747960623
3.3702919119067927,5.70953510941226,37.5,4.0,24556.998360960944
5.70953510941226,3.45789747057346,38.5,4.0,31424.973865345255
3.45789747057346,5.854182991031509,39.5,4.0,28074.98443108696
5.854182991031509,3.543335315126245,40.5,4.0,35659.737580593166
3.543335315126245,5.9953383145017805,41.5,4.0,31908.588052051917
5.9953383145017805,3.6267589780928735,42.5,4.0,40246.048948072246
3.6267589780928735,6.133242721065833,43.5,4.0,36071.10205836751
6.133242721065833,3.708304663396272,44.5,4.0,45197.24258634038
3.708304663396272,6.268111183933234,45.5,4.0,40575.81891341753
6.268111183933234,3.788093869370013,46.5,4.0,50526.65178023156
3.788093869370013,6.40013595901352,47.5,4.0,45436.03073643352
6.40013595901352,3.86623552189424,48.5,4.0,56247.608571255965
3.86623552189424,6.529489812916788,49.5,4.0,50665.029326240445
6.529489812916788,3.9428277251337263,50.5,4.0,62373.44383812925
3.9428277251337263,6.656328683664026,51.5,4.0,56276.10618230752
6.656328683664026,4.01795921053214,52.5,4.0,68917.48736889387
4.01795921053214,6.780793891488937,53.5,4.0,62282.55252352755
6.780793891488937,4.091710545336652,54.5,4.0,75893.06792582505
4.091710545336652,6.9030139894246165,55.5,4.0,68697.6593050634
6.9030139894246165,4.16415514773338,56.5,4.0,83313.51330410162
4.16415514773338,7.023106322958403,57.5,4.0,75534.7172335365
7.023106322958403,4.2353601451465295,58.5,4.0,91192.1503850565
4.2353601451465295,7.141178352809843,59.5,4.0,82807.01678078296
7.141178352809843,4.305387104354449,60.5,4.0,99542.30518468769
4.305387104354449,7.257328783396943,61.5,4.0,90527.84819636318
7.257328783396943,4.374292656083963,62.5,4.0,108377.30289800365
4.374292656083963,7.371648530796685,63.5,4.0,98710.50151898143
7.371648530796685,4.442129032154142,64.5,4.0,117710.46793969061
4.442129032154142,7.484221557263806,65.5,4.0,107368.26658694557
7.484221557263806,4.508944529691532,66.5,4.0,127555.12398151685
4.508944529691532,7.595125594136078,67.5,4.0,116514.43304777888
7.595125594136078,4.574783914170791,68.5,4.0,137924.59398683123
4.574783914170791,7.704432770854111,69.5,4.0,126162.29036707796
7.704432770854111,4.639688770858488,70.5,4.0,148832.20024246353
4.639688770858488,7.812210164587634,71.5,4.0,136325.12783669875
7.812210164587634,4.703697812513806,72.5,4.0,160291.26438829376
4.703697812513806,7.918520282387492,73.5,4.0,147016.23458234023
7.918520282387492,4.766847149824483,74.5,4.0,172315.10744472305
4.766847149824483,8.023421485723084,75.5,4.0,158248.8995705874
8.023421485723084,4.829170529951711,76.5,4.0,184917.04983824908
4.829170529951711,8.126968365605572,77.5,4.0,170036.41161546632
8.126968365605572,4.890699547664902,78.5,4.0,198110.41142532552
