x1,x2,x3,x4,trajectory
-0.2011826398679127,-0.4860412696554143,0.0141835413642912,-0.0211793349358489,2
-0.1965956371498668,-0.4616519874102863,0.0167065577187156,0.1805672957715552,2
-0.1899248863498399,-0.3725842764585828,0.026418438858553,0.3624535629029846,2
-0.1763931419351085,-0.2182658834859045,0.0526081097914855,0.4895825424820409,2
-0.1491793675255621,-0.0274895038280555,0.097744535148283,0.5321731977427494,2
-0.1043018641495134,0.1618003134056669,0.1500119121071028,0.5042861322058995,2
-0.04023167804604,0.336891297967308,0.1903917344767301,0.4331274444000701,2
0.0399260591532733,0.4948082674446753,0.1896245122306915,0.3337107595912154,2
0.1122768400983822,0.6216361410559995,0.1115778631888499,0.2180581120771734,2
0.1325110930680381,0.6989230637709439,-0.0335756184159252,0.1022287871919258,2
0.0691425663978657,0.7218544035051491,-0.1795750202731014,-0.0178579426991106,2
-0.0595084318216009,0.6679223915450462,-0.1884660610838004,-0.1526448663892997,2
-0.1281046883223672,0.5649807742723902,-0.0814770472367762,-0.2720217453013141,2
-0.1384151720852533,0.4334033341270419,0.0293885404068055,-0.3799582073055905,2
-0.111054240177243,0.2734449122907978,0.1112935359071589,-0.4711234900941669,2
-0.0612877015843483,0.089906814706943,0.1554829497061262,-0.5275960793579174,2
-0.001749585970737,-0.1035992503035727,0.1676178284968661,-0.5243955467596322,2
0.0573514950820088,-0.2784358753214873,0.1621169506567976,-0.4414817285722781,2
0.1098133574957678,-0.4017716843333171,0.1538027623955712,-0.2896238538176922,2
0.1563352830635338,-0.46282261104629,0.1487906471504903,-0.1015366187071511,2
-0.2051073110270606,-0.4485358242430083,0.0107504886607922,-0.2208479614106115,2
-0.2068287438388679,-0.3444340108182765,-0.0028173072944784,-0.3941691267459429,2
-0.2000789952181074,-0.1775899171718951,-0.038040536070747,-0.5020263672195598,2
-0.1759108755654012,0.0138643461847314,-0.0962179887032654,-0.5227923008065032,2
-0.1293323966091991,0.1955914598570273,-0.1630450508300154,-0.4810835496996377,2
-0.0576089494211766,0.3607599991116561,-0.2175802123687432,-0.4033137546891663,2
0.0371461205727328,0.5078323961037812,-0.2248156540049043,-0.3010929951050134,2
0.1248945545863784,0.6195352421956555,-0.1414136826767385,-0.1853185080425889,2
0.1558153760154258,0.6781360886634069,0.0125614015816451,-0.0723343830810785,2
0.1088642287109653,0.6853148174615823,0.1722418276317633,0.0414604217788186,2
-0.0134421358858752,0.6269471022595858,0.2388482672365886,0.1683176551994365,2
-0.1151149051505645,0.5188836223065005,0.1707758076998405,0.2868644324725394,2
-0.161757090372304,0.387085575862033,0.06559727603443,0.3907286633049415,2
-0.1673417670583706,0.2307821921411268,-0.0318907208644171,0.4770233464770174,2
-0.1420949218996619,0.0497006484216842,-0.1041127042688628,0.5283343726454824,2
-0.0958496059942967,-0.1427839218252147,-0.1443417253945406,0.5146230620851399,2
-0.0417683605791355,-0.310072545047391,-0.1581384530705972,0.4157798099251018,2
0.0095756347978466,-0.4193973851626533,-0.1598011968163724,0.2528594158524242,2
0.0568690721919312,-0.4665717895139488,-0.1588809119298639,0.0608487571513095,2
0.1031315952174995,-0.455246867724255,-0.157251530318023,-0.1368697635845498,2
