x1,x2,x3,x4,x5
0.2627332046923294,-0.0760112206157866,0.0607473841340874,0.2964439870435801,1.27558046124158
0.2644887756116633,-0.0633425036970024,0.0263874843607891,0.3308038868168784,1.27558046124158
0.2648730776384045,-0.0488868769508385,-0.0076389105230563,0.3648302817007239,1.27558046124158
0.2638137245705819,-0.0324333736730976,-0.0412003192085777,0.3983916903862454,1.27558046124158
0.2612019810990675,-0.0136988739429145,-0.0741136040243578,0.4313049752020255,1.27558046124158
0.2568808824526839,0.0077010391535793,-0.1061088123747549,0.4633001835524225,1.27558046124158
0.2506282735035335,0.0322941487106309,-0.1367636827613799,0.4939550539390476,1.27558046124158
0.2421368991876629,0.0608043370168523,-0.1653740548933112,0.5225654260709788,1.27558046124158
0.2310128146306468,0.094173335812836,-0.1906913288240149,0.5478827000016826,1.27558046124158
0.2168964903245305,0.1333304009021006,-0.2104422115649238,0.5676335827425917,1.27558046124158
0.2000259721852727,0.1780067585764555,-0.2209538059602001,0.5781451771378681,1.27558046124158
0.1822194182572704,0.224592048077721,-0.2188561693488298,0.5760475405264979,1.27558046124158
0.16612178917816,0.2677039750468554,-0.2049347088886357,0.5621260800663038,1.27558046124158
0.1529833772692426,0.3049425522232022,-0.1830713415602539,0.5402627127379221,1.27558046124158
0.1427464459391778,0.3366469302221269,-0.1565158241200605,0.5137071952977287,1.27558046124158
0.1350095788457466,0.3638129905110179,-0.1271498250175117,0.48434119619518,1.27558046124158
0.1294030783068746,0.3873175720539791,-0.0960072309778401,0.4531986021555084,1.27558046124158
0.1256487856536886,0.4078163148061353,-0.0636818519108179,0.4208732230884862,1.27558046124158
0.1235475278996051,0.4257857549573647,-0.0305372241091548,0.3877285952868233,1.27558046124158
0.12295934184494,0.4415740386112707,0.0031896872055769,0.3540016839720915,1.27558046124158
0.1237881641121759,0.4554386248047133,0.0373351098948159,0.3198562612828525,1.27558046124158
0.1259714619504088,0.4675718313845524,0.0717794226138124,0.285411948563856,1.27558046124158
0.1294735855256824,0.4781178316695954,0.1064302797441891,0.2507610914334793,1.27558046124158
0.1342817789417107,0.487183941378446,0.1412121710373781,0.2159792001402903,1.27558046124158
0.1404041568424165,0.494848082594416,0.1760594281352616,0.1811319430424068,1.27558046124158
0.1478692749889256,0.5011635820090005,0.2109110607532054,0.146280310424463,1.27558046124158
0.1567271620464757,0.5061620198512052,0.2457063821752393,0.1114849890024291,1.27558046124158
0.1670519134811273,0.5098544772065359,0.2803806999171476,0.0768106712605208,1.27558046124158
0.1789461767354709,0.5122313205712448,0.3148603138555702,0.0423310573220982,1.27558046124158
0.1925481694967993,0.5132604264407138,0.3490558685705545,0.008135502607114,1.27558046124158
0.2080423121487626,0.512883513244205,0.3828525542280123,-0.0256611830503437,1.27558046124158
0.225675236322517,0.5110099399610265,0.4160944506614181,-0.0589030794837495,1.27558046124158
0.2457798594939263,0.5075069611376605,0.4485578094381202,-0.0913664382604517,1.27558046124158
0.2688111525851311,0.5021851758184682,0.4799023137838027,-0.1227109426061343,1.27558046124158
0.2953952777213066,0.4947791707561618,0.5095773023162392,-0.1523859311385706,1.27558046124158
0.3263767610040442,0.4849320023621871,0.536632557418239,-0.1794411862405705,1.27558046124158
0.3627565302986724,0.4722354891255103,0.5593443893514758,-0.2021530181738071,1.27558046124158
0.4050704514242094,0.4565343085001404,0.5746762658131154,-0.2174848946354469,1.27558046124158
0.4514529215507037,0.4388268647451184,0.5786642540664116,-0.2214728828887432,1.27558046124158
0.496725325359506,0.421663286704915,0.5698388475140542,-0.2126474763363857,1.27558046124158
0.5367590277088151,0.4071040224722784,0.5511747950190923,-0.1939834238414238,1.27558046124158
0.5709207921645029,0.3955621274788355,0.5264940693267979,-0.1693026981491293,1.27558046124158
0.6000749580595909,0.3867137381389426,0.4982673319406652,-0.1410759607629966,1.27558046124158
0.6251877356084242,0.3801567017600223,0.4678569931689623,-0.1106656219912938,1.27558046124158
0.6470154273256508,0.3755701611832493,0.4360257154190993,-0.0788343442414309,1.27558046124158
0.6661110098878655,0.3727207770203025,0.4032265454105213,-0.0460351742328528,1.27558046124158
0.6828767838454772,0.3714432880410057,0.3697464744461615,-0.0125551032684931,1.27558046124158
0.6976085485873399,0.3716227807391011,0.335778606769621,0.0214127644080473,1.27558046124158
0.7105263596076433,0.3731821536354207,0.3014604397567089,0.0557309314209595,1.27558046124158
0.7217950846086073,0.3760738919307242,0.2668954109143862,0.0902959602632822,1.27558046124158
0.7315380513604612,0.3802749528554356,0.2321658258285779,0.1250255453490905,1.27558046124158
0.7398461103294676,0.3857838911237689,0.1973412013208118,0.1598501698568565,1.27558046124158
0.746783566077956,0.3926197164365358,0.1624841319439722,0.1947072392336962,1.27558046124158
0.7523918660079818,0.4008222484147664,0.1276549235175431,0.2295364476601252,1.27558046124158
0.7566915622723951,0.4104539589647675,0.0929158446638225,0.2642755265138459,1.27558046124158
0.7596827733841885,0.421603517792353,0.0583357024734207,0.2988556687042477,1.27558046124158
0.7613441672321938,0.4343915300377392,0.0239955937653234,0.3331957774123449,1.27558046124158
0.7616302255755113,0.4489793151658814,-0.0100030185491092,0.3671943897267777,1.27558046124158
0.7604663240524875,0.4655821443208731,-0.0435258208766316,0.4007171920543,1.27558046124158
0.7577407840243161,0.4844891673618147,-0.0763849568437107,0.4335763280213792,1.27558046124158
0.7532927064708402,0.5060932627914237,-0.108302508673221,0.4654938798508894,1.27558046124158
0.7468946107213128,0.5309341899285556,-0.1388417388732992,0.4960331100509677,1.27558046124158
0.73823273017545,0.5597513074486524,-0.1672710582003159,0.5244624293779844,1.27558046124158
0.7269088618691867,0.5934987000551439,-0.1922885370072647,0.5494799081849332,1.27558046124158
0.7125790891463725,0.6330776343346158,-0.2115273215925508,0.5687186927702192,1.27558046124158
0.6955623847259742,0.6780511285004089,-0.2212381165257119,0.5784294877033804,1.27558046124158
0.6777959122194033,0.7245543761614488,-0.2182284081488567,0.5754197793265252,1.27558046124158
0.661886028346119,0.7672880030055806,-0.2036177022310143,0.5608090734086828,1.27558046124158
0.6489605210063671,0.8041121528451559,-0.1813382177807259,0.5385295889583943,1.27558046124158
0.6389120472176202,0.8354663332281891,-0.1545378910393132,0.5117292622169816,1.27558046124158
0.6313351657165833,0.8623504197670537,-0.1250208368964641,0.4822122080741323,1.27558046124158
0.6258662207683443,0.8856258436233586,-0.0937797258647629,0.4509710970424312,1.27558046124158
0.6222332246343032,0.905933942235958,-0.0613871151304277,0.418578486308096,1.27558046124158
0.6202417585575648,0.9237407428345362,-0.028195121454828,0.3853864926324962,1.27558046124158
0.619755363787794,0.9393869861383276,0.0055657510118902,0.3516256201657778,1.27558046124158
0.6206806090084579,0.953124862412614,0.0397355836860701,0.317455787491598,1.27558046124158
0.6229570216032195,0.9651428505784748,0.0741971058655734,0.2829942653120947,1.27558046124158
0.6265506564321359,0.9755822326483274,0.1088594375090091,0.248331933668659,1.27558046124158
0.6314502631306403,0.9845480616868044,0.1436479570701926,0.2135434141074755,1.27558046124158
0.6376653836239764,0.992116406712056,0.1784974808233529,0.1786938903543152,1.27558046124158
0.6452260244886455,0.9983390025753164,0.2133471748920459,0.1438441962856222,1.27558046124158
0.654183792861059,1.0032459738024104,0.2481362148312282,0.1090551563464399,1.27558046124158
0.6646146102919069,1.0068469769845778,0.2827994536425967,0.0743919175350714,1.27558046124158
0.6766233493831899,1.0091308824250949,0.3172623391716365,0.0399290320060315,1.27558046124158
0.6903510613792566,1.0100638816036207,0.3514341058561267,0.0057572653215414,1.27558046124158
